TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
devant	O	O	O	O	O	O			
ia	O	O	O	O	O	O			
noble	O	O	O	O	O	O			
justice	O	O	O	O	O	O			
du	O	O	O	O	O	O			
Landeron	B-loc	O	B-loc.adm.reg	O	O	O			
_	O	O	O	O	O	O			
,	O	O	O	O	O	O			
le	O	O	O	O	O	O			
mer	O	O	O	O	O	O			
-	O	O	O	O	O	O			
,	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1355,505,44/full/0/default.jpg									
credi	O	O	O	O	O	O			
17	O	O	O	O	O	O			
janvier	O	O	O	O	O	O			
courant	O	O	O	O	O	O			
,	O	O	O	O	O	O			
pour	O	O	O	O	O	O			
y	O	O	O	O	O	O			
porter	O	O	O	O	O	O			
la	O	O	O	O	O	O			
prédite	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1377,506,44/full/0/default.jpg									
renonciation	O	O	O	O	O	O			
;	O	O	O	O	O	O			
assignant	O	O	O	O	O	O			
péremptoirement	O	O	O	O	O	O			
tous	O	O	O	O	O	O			
ceux	O	O	O	O	O	O			
qui	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/615,1398,504,45/full/0/default.jpg									
estimeraient	O	O	O	O	O	O			
être	O	O	O	O	O	O			
'	O	O	O	O	O	O			
fondés	O	O	O	O	O	O			
à	O	O	O	O	O	O			
s	O	O	O	O	O	O			
'	O	O	O	O	O	O			
y	O	O	O	O	O	O			
opposer	O	O	O	O	O	O			
,	O	O	O	O	O	O			
à	O	O	O	O	O	O			
_	O	O	O	O	O	O			
comparcutre	O	O	O	O	O	O			
ce	O	O	O	O	O	O			
jour	O	O	O	O	O	O			
-	O	O	O	O	O	O			
là	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1421,504,44/full/0/default.jpg									
en	O	O	O	O	O	O			
dite	O	O	O	O	O	O			
justice	O	O	O	O	O	O			
,	O	O	O	O	O	O			
pour	O	O	O	O	O	O			
hure	O	O	O	O	O	O			
va	O	O	O	O	O	O			
_	O	O	O	O	O	O			
^	O	O	O	O	O	O			
pir	O	O	O	O	O	O			
leurs	O	O	O	O	O	O			
droits	O	O	O	O	O	O			
et	O	O	O	O	O	O			
alléguer	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/615,1442,486,45/full/0/default.jpg									
leurs	O	O	O	O	O	O			
moyens	O	O	O	O	O	O			
d	O	O	O	O	O	O			
'	O	O	O	O	O	O			
_	O	O	O	O	O	O			
opposW	O	O	O	O	O	O			
_	O	O	O	O	O	O			
|	O	O	O	O	O	O			
_	O	O	O	O	O	O			
priS	O	O	O	O	O	O			
,	O	O	O	O	O	O			
sou	O	O	O	O	O	O			
3	O	O	O	O	O	O			
peine	O	O	O	O	O	O			
'	O	O	O	O	O	O			
de	O	O	O	O	O	O			
forclusion	O	O	O	O	O	O			
.	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/594,1465,528,45/full/0/default.jpg									
X	O	O	O	O	O	O			
.	O	O	O	O	O	O			
En	O	O	O	O	O	O			
vertu	O	O	O	O	O	O			
d	O	O	O	O	O	O			
'	O	O	O	O	O	O			
un	O	O	O	O	O	O			
gracieux	O	O	O	O	O	O			
arrêt	O	O	O	O	O	O			
du	O	O	O	O	O	O			
Gouvernement	O	O	O	O	O	O			
en	O	O	O	O	O	O			
date	O	O	O	O	O	O			
di	O	O	O	O	O	O			
»	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1485,503,45/full/0/default.jpg									
3	O	O	O	O	O	O			
octobre	O	O	O	O	O	O			
,	O	O	O	O	O	O			
et	O	O	O	O	O	O			
ensuite	O	O	O	O	O	O			
de	O	O	O	O	O	O			
la	O	O	O	O	O	O			
direction	O	O	O	O	O	O			
donnée	O	O	O	O	O	O			
le	O	O	O	O	O	O			
35	O	O	O	O	O	O			
novembre	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1507,513,44/full/0/default.jpg									
dernier	O	O	O	O	O	O			
.	O	O	O	O	O	O			
par	O	O	O	O	O	O			
l	O	O	O	O	O	O			
'	O	O	O	O	O	O			
honorable	O	O	O	O	O	O			
cour	O	O	O	O	O	O			
dé	O	O	O	O	O	O			
justice	O	O	I-org.adm	O	O	O			
du	O	O	I-org.adm	O	O	O			
Val	B-loc	O	I-org.adm	O	O	B-loc.adm.town			
-	I-loc	O	I-loc.adm.town	O	O	I-loc.adm.town			
de	I-loc	O	I-loc.adm.town	O	O	I-loc.adm.town			
-	I-loc	O	I-loc.adm.town	O	O	I-loc.adm.town			
Travers	I-loc	O	I-loc.adm.town	O	O	I-loc.adm.town			
,	O	O	O	O	O	O			
:	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1529,505,45/full/0/default.jpg									
le	O	O	O	O	O	O			
sieur	B-pers	O	B-pers.ind	O	B-comp.title	O			
Daniel	I-pers	O	I-pers.ind	O	B-comp.name	O			
Meuron	I-pers	O	I-pers.ind	O	I-comp.name	O			
,	I-pers	O	I-pers.ind	O	O	O			
maïUe	I-pers	O	I-pers.ind	O	O	O			
charpentier	I-pers	O	I-pers.ind	O	O	O			
,	I-pers	O	I-pers.ind	O	O	O			
_	I-pers	O	I-pers.ind	O	O	O			
bourgeois	I-pers	O	I-pers.ind	O	I-comp.function	O			
de	I-pers	O	I-pers.ind	O	I-comp.function	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1551,509,44/full/0/default.jpg									
Neuchatel	I-pers	O	I-pers.ind	O	I-comp.function	B-loc.adm.town			
,	O	O	O	O	O	O			
en	O	O	O	O	O	O			
sa	O	O	O	O	O	O			
qualité	O	O	O	O	O	O			
de	O	O	O	O	O	O			
tuteur	O	O	O	O	O	O			
juridiquement	O	O	O	O	O	O			
établi	O	O	O	O	O	O			
aux	O	O	O	O	O	O			
.	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1573,508,44/full/0/default.jpg									
quatre	O	O	O	O	O	O			
enfans	O	O	O	O	O	O			
en	O	O	O	O	O	O			
bas	O	O	O	O	O	O			
âge	O	O	O	O	O	O			
de	O	O	O	O	O	O			
Frédéric	B-pers	O	B-pers.ind	O	O	O			
-	I-pers	O	I-pers.ind	O	O	O			
Henri	I-pers	O	I-pers.ind	O	O	O			
_	I-pers	O	I-pers.ind	O	O	O			
Lequin	I-pers	O	I-pers.ind	O	O	O			
de	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/615,1594,512,45/full/0/default.jpg									
Fleurier	B-loc	O	B-loc.adm.town	O	O	O			
et	O	O	O	O	O	O			
de	O	O	O	O	O	O			
Marie	B-pers	O	B-pers.ind	O	O	O			
-	I-pers	O	I-pers.ind	O	O	O			
Louise	I-pers	O	I-pers.ind	O	O	O			
Meuron	I-pers	O	I-pers.ind	O	O	O			
,	O	O	O	O	O	O			
qui	O	O	O	O	O	O			
sont	O	O	O	O	O	O			
nommément	O	O	O	O	O	O			
,	O	O	O	O	O	O			
'	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1617,507,44/full/0/default.jpg									
Jouas	B-pers	O	B-pers.ind	O	O	O			
Frédéric	I-pers	O	I-pers.ind	O	O	O			
,	O	O	O	O	O	O			
Auguste	B-pers	O	B-pers.ind	O	O	O			
,	O	O	O	O	O	O			
Alexandre	B-pers	O	B-pers.ind	O	O	O			
et	O	O	O	O	O	O			
Louise	B-pers	O	B-pers.ind	O	O	O			
-	I-pers	O	I-pers.ind	O	O	O			
Rosalio	I-pers	O	I-pers.ind	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1639,507,44/full/0/default.jpg									
Lequin	I-pers	O	I-pers.ind	O	O	O			
,	O	O	O	O	O	O			
fait	O	O	O	O	O	O			
savoir	O	O	O	O	O	O			
qu	O	O	O	O	O	O			
'	O	O	O	O	O	O			
il	O	O	O	O	O	O			
se	O	O	O	O	O	O			
présentera	O	O	O	O	O	O			
en	O	O	O	O	O	O			
dite	O	O	O	O	O	O			
justice	O	O	O	O	O	O			
le	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1660,508,44/full/0/default.jpg									
samedi	O	O	O	O	O	O			
30	O	O	O	O	O	O			
janvier	O	O	O	O	O	O			
courant	O	O	O	O	O	O			
,	O	O	O	O	O	O			
pour	O	O	O	O	O	O			
y	O	O	O	O	O	O			
solliciter	O	O	O	O	O	O			
eu	O	O	O	O	O	O			
faveur	O	O	O	O	O	O			
de	O	O	O	O	O	O			
ses	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1682,507,44/full/0/default.jpg									
susdits	O	O	O	O	O	O			
pupilles	O	O	O	O	O	O			
,	O	O	O	O	O	O			
une	O	O	O	O	O	O			
renonciation	O	O	O	O	O	O			
formelle	O	O	O	O	O	O			
et	O	O	O	O	O	O			
jiiridique	O	O	O	O	O	O			
aux	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1704,509,45/full/0/default.jpg									
bien	O	O	O	O	O	O			
3	O	O	O	O	O	O			
et	O	O	O	O	O	O			
dettes	O	O	O	O	O	O			
présens	O	O	O	O	O	O			
et	O	O	O	O	O	O			
*	O	O	O	O	O	O			
futurs	O	O	O	O	O	O			
dudit	O	O	O	O	O	O			
Frédéric	B-pers	O	B-pers.ind	O	O	O			
Henri	I-pers	O	I-pers.ind	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1726,508,44/full/0/default.jpg									
Lequin	I-pers	O	I-pers.ind	O	O	O			
leur	O	O	O	O	O	O			
père	O	O	O	O	O	O			
.	O	O	O	O	O	O			
En	O	O	O	O	O	O			
conséquence	O	O	O	O	O	O			
de	O	O	O	O	O	O			
quoi	O	O	O	O	O	O			
tous	O	O	O	O	O	O			
ceux	O	O	O	O	O	O			
qui	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/618,1747,507,45/full/0/default.jpg									
pourraient	O	O	O	O	O	O			
opposer	O	O	O	O	O	O			
à	O	O	O	O	O	O			
ladite	O	O	O	O	O	O			
renonciation	O	O	O	O	O	O			
,	O	O	O	O	O	O			
sont	O	O	O	O	O	O			
cités	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/618,1769,508,45/full/0/default.jpg									
péremptoirement	O	O	O	O	O	O			
à	O	O	O	O	O	O			
se	O	O	O	O	O	O			
présenter	O	O	O	O	O	O			
en	O	O	O	O	O	O			
justice	O	O	O	O	O	O			
dudit	O	O	O	O	O	O			
Val	B-loc	O	B-loc.adm.town	O	O	O			
de	I-loc	O	I-loc.adm.town	O	O	O			
-	I-loc	O	I-loc.adm.town	O	O	O			
Travers	I-loc	O	I-loc.adm.town	O	O	O			
1	O	O	O	O	O	O			
©	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/619,1792,508,44/full/0/default.jpg									
dit	O	O	O	O	O	O			
30	O	O	O	O	O	O			
janvier	O	O	O	O	O	O			
cornant	O	O	O	O	O	O			
,	O	O	O	O	O	O			
_	O	O	O	O	O	O			
poar	O	O	O	O	O	O			
y	O	O	O	O	O	O			
_	O	O	O	O	O	O			
seuieuir	O	O	O	O	O	O			
leurs	O	O	O	O	O	O			
durits	O	O	O	O	O	O			
,	O	O	O	O	O	O			
(	O	O	O	O	O	O			
«	O	O	O	O	O	O			
14	O	O	O	O	O	O			
s	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1814,177,44/full/0/default.jpg									
pain	O	O	O	O	O	O			
»	O	O	O	O	O	O			
«	O	O	O	O	O	O			
la	O	O	O	O	O	O			
forclusion	O	O	O	O	O	O			
.	O	O	O	O	O	O			
# language = fr									
# newspaper = EXP									
# date = 1798-02-15									
# document_id = EXP-1798-02-15-a-i0004									
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/213,1230,242,53/full/0/default.jpg									
AVIS	O	O	O	O	O	O			
DIVERS	B-loc	O	O	O	O	O			
.	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/74,1258,533,44/full/0/default.jpg									
1	O	O	O	O	O	O			
.	O	O	O	O	O	O			
Les	O	O	O	O	O	O			
circonstances	O	O	O	O	O	O			
ttu	O	O	O	O	O	O			
moment	O	O	O	O	O	O			
ont	O	O	O	O	O	O			
engage	O	O	O	O	O	O			
le	O	O	O	O	O	O			
Magistrat	O	O	O	O	O	O			
rie	B-loc	O	O	O	O	O			
.	I-loc	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/95,1279,509,44/full/0/default.jpg									
Neuchatel	I-loc	O	B-loc.adm.town	O	O	O			
à	O	O	O	O	O	O			
renvoyer	O	O	O	O	O	O			
le	O	O	O	O	O	O			
tirage	O	O	O	O	O	O			
de	O	O	O	O	O	O			
ia	O	O	O	O	O	O			
première	O	O	O	O	O	O			
classe	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/78,1300,525,45/full/0/default.jpg									
dix	O	O	O	O	O	O			
'	O	O	O	O	O	O			
neuvième	O	O	O	O	O	O			
Loterie	B-loc	O	B-loc.adm.reg	O	O	O			
à	O	O	O	O	O	O			
une	O	O	O	O	O	O			
époque	O	O	O	O	O	O			
plus	O	O	O	O	O	O			
favorable	O	O	O	O	O	O			
,	O	O	O	O	O	O			
ce	O	O	O	O	O	O			
dont	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/95,1323,510,45/full/0/default.jpg									
on	O	O	O	O	O	O			
aura	O	O	O	O	O	O			
soin	O	O	O	O	O	O			
d	O	O	O	O	O	O			
'	O	O	O	O	O	O			
informer	O	O	O	O	O	O			
le	O	O	O	O	O	O			
public	O	O	O	O	O	O			
par	O	O	O	O	O	O			
des	O	O	O	O	O	O			
bulletins	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/80,1344,527,44/full/0/default.jpg									
impri	O	O	O	O	O	O			
'	O	O	O	O	O	O			
mes	O	O	O	O	O	O			
qui	O	O	O	O	O	O			
seront	O	O	O	O	O	O			
délivrés	O	O	O	O	O	O			
par	O	O	O	O	O	O			
les	O	O	O	O	O	O			
Collecteurs	O	O	O	O	O	O			
à	O	O	O	O	O	O			
tous	O	O	O	O	O	O			
les	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/95,1367,56,45/full/0/default.jpg									
intéressés	O	O	O	O	O	O			
.	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/75,1390,529,44/full/0/default.jpg									
g	O	O	O	O	O	O			
.	O	O	O	O	O	O			
'	O	O	O	O	O	O			
Tous	O	O	O	O	O	O			
les	O	O	O	O	O	O			
créanciers	O	O	O	O	O	O			
à	O	O	O	O	O	O			
la	O	O	O	O	O	O			
masse	O	O	O	O	O	O			
des	O	O	O	O	O	O			
biens	O	O	O	O	O	O			
du	O	O	O	O	O	O			
nommé	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/81,1409,522,45/full/0/default.jpg									
Jean	B-pers	O	B-pers.ind	O	O	O			
'	O	O	O	O	O	O			
""""	O	O	O	O	O	O			
Fréderic	B-pers	O	B-pers.ind	O	O	O			
/	I-pers	O	I-pers.ind	O	O	O			
Stnuffer	I-pers	O	I-pers.ind	O	O	O			
,	I-pers	O	I-pers.ind	O	O	O			
meunier	I-pers	O	I-pers.ind	O	B-comp.function	O			
aux	I-pers	O	I-pers.ind	O	I-comp.function	O			
moulins	I-pers	O	I-pers.ind	O	I-comp.function	O			
de	I-loc	O	I-loc.adm.town	O	O	O			
la	I-loc	O	I-loc.adm.town	O	O	O			
Prise	I-loc	O	I-loc.adm.town	O	B-comp.name	O			
,	O	O	O	O	O	O			
sont	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/94,1434,509,44/full/0/default.jpg									
avisés	O	O	O	O	O	O			
.	O	O	O	O	O	O			
que	O	O	O	O	O	O			
M	B-pers	O	B-pers.ind	O	B-comp.title	O			
.	I-pers	O	I-pers.ind	O	I-comp.title	O			
le	O	O	O	O	O	O			
maire	O	O	O	O	O	O			
a	O	O	O	O	O	O			
fixé	O	O	O	O	O	O			
la	O	O	O	O	O	O			
journée	O	O	O	O	O	O			
pour	O	O	O	O	O	O			
procéder	O	O	O	O	O	O			
aux	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/95,1456,509,44/full/0/default.jpg									
_	O	O	O	O	O	O			
collocatlons	O	O	O	O	O	O			
au	O	O	O	O	O	O			
vendredi	O	O	O	O	O	O			
16	O	O	O	O	O	O			
février	O	O	O	O	O	O			
courant	O	O	O	O	O	O			
,	O	O	O	O	O	O			
en	O	O	O	O	O	O			
conséquence	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/96,1477,508,45/full/0/default.jpg									
de	O	O	O	O	O	O			
quoi	O	O	O	O	O	O			
ils	O	O	O	O	O	O			
sont	O	O	O	O	O	O			
cités	O	O	O	O	O	O			
à	O	O	O	O	O	O			
se	O	O	O	O	O	O			
présenter	O	O	O	O	O	O			
ce	O	O	O	O	O	O			
jour	O	O	O	O	O	O			
là	O	O	O	O	O	O			
à	O	O	O	O	O	O			
neuf	O	O	O	O	O	O			
heures	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/88,1499,323,44/full/0/default.jpg									
""""	O	O	O	O	O	O			
dû	O	O	O	O	O	O			
matin	O	O	O	O	O	O			
dans	O	O	O	O	O	O			
l	O	O	O	O	O	O			
'	O	O	O	O	O	O			
hôtel	O	O	O	O	O	O			
-	O	O	O	O	O	O			
de	O	O	O	O	O	O			
-	O	O	O	O	O	O			
ville	O	O	O	O	O	O			
,	O	O	O	O	O	O			
,	O	O	O	O	O	O			
.	O	O	O	O	O	O			
,	O	O	O	O	O	O			
.	O	O	O	O	O	O			
,	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/74,1522,531,45/full/0/default.jpg									
37	O	O	O	O	O	O			
'	O	O	O	O	O	O			
Les	O	O	O	O	O	O			
'	O	O	O	O	O	O			
sœurs	O	O	O	O	O	O			
_	O	O	O	O	O	O			
Gendre	O	O	O	O	O	O			
ayant	O	O	O	O	O	O			
entiepriE	O	O	O	O	O	O			
,	O	O	O	O	O	O			
l	O	O	O	O	O	O			
'	O	O	O	O	O	O			
établissement	O	O	O	O	O	O			
en	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/96,1544,509,44/full/0/default.jpg									
pâtisserie	O	O	O	O	O	O			
que	O	O	O	O	O	O			
tenoit	O	O	O	O	O	O			
feu	O	O	O	O	O	O			
Mlle	B-pers	O	B-pers.ind	O	B-comp.title	O			
.	I-pers	O	I-pers.ind	O	I-comp.title	O			
Eckard	I-pers	O	I-pers.ind	O	B-comp.name	O			
à	O	O	O	O	O	O			
la	O	O	O	O	O	O			
rue	B-loc	O	B-loc.oro	O	O	O			
des	I-loc	O	I-loc.oro	O	O	O			
Moulins	I-loc	O	I-loc.oro	O	B-comp.name	O			
,	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/95,1566,509,44/full/0/default.jpg									
avisent	O	O	O	O	O	O			
lé	O	O	O	O	O	O			
public	O	O	O	O	O	O			
qu	O	O	O	O	O	O			
'	O	O	O	O	O	O			
elles	O	O	O	O	O	O			
le	O	O	O	O	O	O			
tiendront	O	O	O	O	O	O			
sur	O	O	O	O	O	O			
le	O	O	O	O	O	O			
même	O	O	O	O	O	O			
pied	O	O	O	O	O	O			
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/95,1588,509,45/full/0/default.jpg									
que	O	O	O	O	O	O			
ladite	O	O	O	O	O	O			
demoiselle	O	O	O	O	O	O			
Eckard	B-pers	O	B-pers.ind	O	O	O			
.	O	O	O	O	O	O			
Elles	O	O	O	O	O	O			
osent	O	O	O	O	O	O			
se	O	O	O	O	O	O			
flatter	O	O	O	O	O	O			
que	O	O	O	O	O	O			
