TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Sir	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
your	_	_	_	_	_	_	_	_	_
Excellency	_	_	_	_	_	_	_	_	_
’	_	_	_	_	_	_	_	_	_
s	_	_	_	_	_	_	_	_	_
moft	_	_	_	_	_	_	_	_	_
obedient	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
and	_	_	_	_	_	_	_	_	_
very	_	_	_	_	_	_	_	_	_
humble	_	_	_	_	_	_	_	_	_
fervants	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
RICHARD	_	_	_	_	_	_	_	_	_
HENRY	_	_	_	_	_	_	_	_	_
LEE	_	_	_	_	_	_	_	_	_
WILLIAM	_	_	_	_	_	_	Q471060	Q471060	_
GRAYSON	_	_	_	_	_	_	Q471060	Q471060	_
.	_	_	_	_	_	_	_	_	_

PRESIDENT	_	_	_	_	_	_	NIL	NIL	_
SULL	_	_	_	_	_	_	NIL	NIL	_
IVAN	_	_	_	_	_	_	NIL	NIL	_
’	_	_	_	_	_	_	_	_	_
s	_	_	_	_	_	_	_	_	_
MESSAGE	_	_	_	_	_	_	_	_	_
.	_	_	_	_	_	_	_	_	_
To	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
Hon	_	_	_	_	_	_	_	_	_
.	_	_	_	_	_	_	_	_	_
Senate	_	_	_	_	_	_	Q66096	Q66096	_
and	_	_	_	_	_	_	_	_	_
House	_	_	_	_	_	_	NIL	NIL	_
^	_	_	_	_	_	_	NIL	NIL	_
/	_	_	_	_	_	_	NIL	NIL	_
'	_	_	_	_	_	_	NIL	NIL	_
Represen	_	_	_	_	_	_	NIL	NIL	_
¬	_	_	_	_	_	_	NIL	NIL	_
tatives	_	_	_	_	_	_	NIL	NIL	_
,	_	_	_	_	_	_	_	_	_
[	_	_	_	_	_	_	_	_	_
0	_	_	_	_	_	_	_	_	_
/	_	_	_	_	_	_	_	_	_
New	_	_	_	_	_	_	Q1617382	Q1617382	_
-	_	_	_	_	_	_	Q1617382	Q1617382	_
Hampshire	_	_	_	_	_	_	Q1617382	Q1617382	_
.	_	_	_	_	_	_	_	_	_
]	_	_	_	_	_	_	_	_	_
Gentlemen	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
H	_	_	_	_	_	_	_	_	_
HVING	_	_	_	_	_	_	_	_	_
been	_	_	_	_	_	_	_	_	_
informed	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
that	_	_	_	_	_	_	_	_	_
doubts	_	_	_	_	_	_	_	_	_
have	_	_	_	_	_	_	_	_	_
a	_	_	_	_	_	_	_	_	_
-	_	_	_	_	_	_	_	_	_
rifen	_	_	_	_	_	_	_	_	_
iu	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
minds	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
fome	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
whether	_	_	_	_	_	_	_	_	_
my	_	_	_	_	_	_	_	_	_
hav	_	_	_	_	_	_	_	_	_
¬	_	_	_	_	_	_	_	_	_
ing	_	_	_	_	_	_	_	_	_
accepted	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
office	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
Diftricft	_	_	_	_	_	_	_	_	_
Judge	_	_	_	_	_	_	_	_	_
has	_	_	_	_	_	_	_	_	_
not	_	_	_	_	_	_	_	_	_
difqualified	_	_	_	_	_	_	_	_	_
me	_	_	_	_	_	_	_	_	_
from	_	_	_	_	_	_	_	_	_
aefling	_	_	_	_	_	_	_	_	_
as	_	_	_	_	_	_	_	_	_
Prefident	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
State	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
until	_	_	_	_	_	_	_	_	_
a	_	_	_	_	_	_	_	_	_
new	_	_	_	_	_	_	_	_	_
election	_	_	_	_	_	_	_	_	_
takes	_	_	_	_	_	_	_	_	_
place	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
I	_	_	_	_	_	_	_	_	_
confefs	_	_	_	_	_	_	_	_	_
that	_	_	_	_	_	_	_	_	_
1	_	_	_	_	_	_	_	_	_
have	_	_	_	_	_	_	_	_	_
never	_	_	_	_	_	_	_	_	_
been	_	_	_	_	_	_	_	_	_
able	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
difcover	_	_	_	_	_	_	_	_	_
any	_	_	_	_	_	_	_	_	_
in	_	_	_	_	_	_	_	_	_
¬	_	_	_	_	_	_	_	_	_
compatibility	_	_	_	_	_	_	_	_	_
in	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
two	_	_	_	_	_	_	_	_	_
offices	_	_	_	_	_	_	_	_	_
.	_	_	_	_	_	_	_	_	_
But	_	_	_	_	_	_	_	_	_
as	_	_	_	_	_	_	_	_	_
fome	_	_	_	_	_	_	_	_	_
have	_	_	_	_	_	_	_	_	_
attempted	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
prove	_	_	_	_	_	_	_	_	_
this	_	_	_	_	_	_	_	_	_
by	_	_	_	_	_	_	_	_	_
urging	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
words	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
aConflitution	_	_	_	_	_	_	_	_	_
framed	_	_	_	_	_	_	_	_	_
for	_	_	_	_	_	_	_	_	_
thepurpofe	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
efta	_	_	_	_	_	_	_	_	_
-	_	_	_	_	_	_	_	_	_
blifhing	_	_	_	_	_	_	_	_	_
over	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
people	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
New	_	_	_	_	_	_	NIL	NIL	_
-	_	_	_	_	_	_	NIL	NIL	_
Humpfhire	_	_	_	_	_	_	NIL	NIL	_
a	_	_	_	_	_	_	_	_	_
free	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
fovereign	_	_	_	_	_	_	_	_	_
and	_	_	_	_	_	_	_	_	_
independent	_	_	_	_	_	_	_	_	_
government	_	_	_	_	_	_	_	_	_
—	_	_	_	_	_	_	_	_	_
1	_	_	_	_	_	_	_	_	_
mull	_	_	_	_	_	_	_	_	_
obferve	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
that	_	_	_	_	_	_	_	_	_
this	_	_	_	_	_	_	_	_	_
govennent	_	_	_	_	_	_	_	_	_
has	_	_	_	_	_	_	_	_	_
[	_	_	_	_	_	_	_	_	_
nice	_	_	_	_	_	_	_	_	_
been	_	_	_	_	_	_	_	_	_
changed	_	_	_	_	_	_	_	_	_
by	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
voice	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
people	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
who	_	_	_	_	_	_	_	_	_
have	_	_	_	_	_	_	_	_	_
agreed	_	_	_	_	_	_	_	_	_
that	_	_	_	_	_	_	_	_	_
their	_	_	_	_	_	_	_	_	_
fafety	_	_	_	_	_	_	_	_	_
depended	_	_	_	_	_	_	_	_	_
on	_	_	_	_	_	_	_	_	_
their	_	_	_	_	_	_	_	_	_
relinquifhuig	_	_	_	_	_	_	_	_	_
many	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
powers	_	_	_	_	_	_	_	_	_
retained	_	_	_	_	_	_	_	_	_
by	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
people	_	_	_	_	_	_	_	_	_
in	_	_	_	_	_	_	_	_	_
that	_	_	_	_	_	_	_	_	_
Conflitution	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
a	_	_	_	_	_	_	_	_	_
General	_	_	_	_	_	_	_	_	_
Government	_	_	_	_	_	_	_	_	_
eflabl	_	_	_	_	_	_	_	_	_
'	_	_	_	_	_	_	_	_	_
fbed	_	_	_	_	_	_	_	_	_
for	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
people	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
each	_	_	_	_	_	_	_	_	_
and	_	_	_	_	_	_	_	_	_
every	_	_	_	_	_	_	_	_	_
State	_	_	_	_	_	_	_	_	_
who	_	_	_	_	_	_	_	_	_
fnould	_	_	_	_	_	_	_	_	_
adopt	_	_	_	_	_	_	_	_	_
it	_	_	_	_	_	_	_	_	_
;	_	_	_	_	_	_	_	_	_
which	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
themwai	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
become	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
general	_	_	_	_	_	_	_	_	_
law	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
land	_	_	_	_	_	_	_	_	_
.	_	_	_	_	_	_	_	_	_
The	_	_	_	_	_	_	_	_	_
people	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
this	_	_	_	_	_	_	_	_	_
State	_	_	_	_	_	_	_	_	_
did	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
in	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
moff	_	_	_	_	_	_	_	_	_
folemn	_	_	_	_	_	_	_	_	_
manner	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
a	_	_	_	_	_	_	_	_	_
dipt	_	_	_	_	_	_	_	_	_
arid	_	_	_	_	_	_	_	_	_
ratify	_	_	_	_	_	_	_	_	_
that	_	_	_	_	_	_	_	_	_
Conflitution	_	_	_	_	_	_	_	_	_
;	_	_	_	_	_	_	_	_	_
and	_	_	_	_	_	_	_	_	_
from	_	_	_	_	_	_	_	_	_
that	_	_	_	_	_	_	_	_	_
e	_	_	_	_	_	_	_	_	_
-	_	_	_	_	_	_	_	_	_
vent	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
this	_	_	_	_	_	_	_	_	_
ceased	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
be	_	_	_	_	_	_	_	_	_
a	_	_	_	_	_	_	_	_	_
free	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
sovereign	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
andindependent	_	_	_	_	_	_	_	_	_
state	_	_	_	_	_	_	_	_	_
;	_	_	_	_	_	_	_	_	_
and	_	_	_	_	_	_	_	_	_
upon	_	_	_	_	_	_	_	_	_
my	_	_	_	_	_	_	_	_	_
being	_	_	_	_	_	_	_	_	_
elcdled	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
office	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
Prefident	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
I	_	_	_	_	_	_	_	_	_
was	_	_	_	_	_	_	_	_	_
only	_	_	_	_	_	_	_	_	_
fworn	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
perform	_	_	_	_	_	_	_	_	_
and	_	_	_	_	_	_	_	_	_
fulfil	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
duties	_	_	_	_	_	_	_	_	_
incumbent	_	_	_	_	_	_	_	_	_
on	_	_	_	_	_	_	_	_	_
me	_	_	_	_	_	_	_	_	_
as	_	_	_	_	_	_	_	_	_
Prefident	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
a	_	_	_	_	_	_	_	_	_
free	_	_	_	_	_	_	_	_	_
and	_	_	_	_	_	_	_	_	_
confederate	_	_	_	_	_	_	_	_	_
State	_	_	_	_	_	_	_	_	_
;	_	_	_	_	_	_	_	_	_
and	_	_	_	_	_	_	_	_	_
I	_	_	_	_	_	_	_	_	_
was	_	_	_	_	_	_	_	_	_
at	_	_	_	_	_	_	_	_	_
or	_	_	_	_	_	_	_	_	_
near	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
fame	_	_	_	_	_	_	_	_	_
time	_	_	_	_	_	_	_	_	_
fworn	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
fupport	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
Confti	_	_	_	_	_	_	_	_	_
union	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
United	_	_	_	_	_	_	Q30	Q30	_
States	_	_	_	_	_	_	Q30	Q30	_
,	_	_	_	_	_	_	_	_	_
by	_	_	_	_	_	_	_	_	_
virtue	_	_	_	_	_	_	_	_	_
ofalaw	_	_	_	_	_	_	_	_	_
enacted	_	_	_	_	_	_	_	_	_
by	_	_	_	_	_	_	_	_	_
yourfelves	_	_	_	_	_	_	_	_	_
.	_	_	_	_	_	_	_	_	_
I	_	_	_	_	_	_	_	_	_
was	_	_	_	_	_	_	_	_	_
appointed	_	_	_	_	_	_	_	_	_
under	_	_	_	_	_	_	_	_	_
that	_	_	_	_	_	_	_	_	_
Conflitution	_	_	_	_	_	_	_	_	_
which	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
people	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
New	_	_	_	_	_	_	NIL	NIL	_
-	_	_	_	_	_	_	NIL	NIL	_
Hampffiire	_	_	_	_	_	_	NIL	NIL	_
had	_	_	_	_	_	_	_	_	_
adopted	_	_	_	_	_	_	_	_	_
for	_	_	_	_	_	_	_	_	_
themfelves	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
a	_	_	_	_	_	_	_	_	_
Judge	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
Federal	_	_	_	_	_	_	Q1614849	Q1614849	_
Court	_	_	_	_	_	_	Q1614849	Q1614849	_
.	_	_	_	_	_	_	_	_	_
My	_	_	_	_	_	_	_	_	_
own	_	_	_	_	_	_	_	_	_
inclinations	_	_	_	_	_	_	_	_	_
were	_	_	_	_	_	_	_	_	_
far	_	_	_	_	_	_	_	_	_
from	_	_	_	_	_	_	_	_	_
leading	_	_	_	_	_	_	_	_	_
me	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
wifh	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
continue	_	_	_	_	_	_	_	_	_
in	_	_	_	_	_	_	_	_	_
both	_	_	_	_	_	_	_	_	_
offices	_	_	_	_	_	_	_	_	_
;	_	_	_	_	_	_	_	_	_
but	_	_	_	_	_	_	_	_	_
I	_	_	_	_	_	_	_	_	_
was	_	_	_	_	_	_	_	_	_
put	_	_	_	_	_	_	_	_	_
in	_	_	_	_	_	_	_	_	_
by	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
people	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
and	_	_	_	_	_	_	_	_	_
could	_	_	_	_	_	_	_	_	_
not	_	_	_	_	_	_	_	_	_
devife	_	_	_	_	_	_	_	_	_
a	_	_	_	_	_	_	_	_	_
way	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
re	_	_	_	_	_	_	_	_	_
-	_	_	_	_	_	_	_	_	_
figning	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
truft	_	_	_	_	_	_	_	_	_
committed	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
me	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
but	_	_	_	_	_	_	_	_	_
into	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
hands	_	_	_	_	_	_	_	_	_
who	_	_	_	_	_	_	_	_	_
honoured	_	_	_	_	_	_	_	_	_
me	_	_	_	_	_	_	_	_	_
with	_	_	_	_	_	_	_	_	_
it	_	_	_	_	_	_	_	_	_
.	_	_	_	_	_	_	_	_	_
I	_	_	_	_	_	_	_	_	_
well	_	_	_	_	_	_	_	_	_
knew	_	_	_	_	_	_	_	_	_
that	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
time	_	_	_	_	_	_	_	_	_
for	_	_	_	_	_	_	_	_	_
electing	_	_	_	_	_	_	_	_	_
a	_	_	_	_	_	_	_	_	_
new	_	_	_	_	_	_	_	_	_
Prefident	_	_	_	_	_	_	_	_	_
was	_	_	_	_	_	_	_	_	_
near	_	_	_	_	_	_	_	_	_
at	_	_	_	_	_	_	_	_	_
hand	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
when	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
people	_	_	_	_	_	_	_	_	_
might	_	_	_	_	_	_	_	_	_
have	_	_	_	_	_	_	_	_	_
an	_	_	_	_	_	_	_	_	_
op	_	_	_	_	_	_	_	_	_
¬	_	_	_	_	_	_	_	_	_
portunity	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
declaring	_	_	_	_	_	_	_	_	_
who	_	_	_	_	_	_	_	_	_
fhould	_	_	_	_	_	_	_	_	_
prefide	_	_	_	_	_	_	_	_	_
over	_	_	_	_	_	_	_	_	_
them	_	_	_	_	_	_	_	_	_
;	_	_	_	_	_	_	_	_	_
and	_	_	_	_	_	_	_	_	_
all	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
public	_	_	_	_	_	_	_	_	_
papers	_	_	_	_	_	_	_	_	_
having	_	_	_	_	_	_	_	_	_
been	_	_	_	_	_	_	_	_	_
en	_	_	_	_	_	_	_	_	_
-	_	_	_	_	_	_	_	_	_
trufted	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
my	_	_	_	_	_	_	_	_	_
care	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
and	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
affairs	_	_	_	_	_	_	_	_	_
of	_	_	_	_	_	_	_	_	_
the	_	_	_	_	_	_	_	_	_
State	_	_	_	_	_	_	_	_	_
un	_	_	_	_	_	_	_	_	_
¬	_	_	_	_	_	_	_	_	_
folded	_	_	_	_	_	_	_	_	_
to	_	_	_	_	_	_	_	_	_
me	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
I	_	_	_	_	_	_	_	_	_
could	_	_	_	_	_	_	_	_	_
not	_	_	_	_	_	_	_	_	_
,	_	_	_	_	_	_	_	_	_
without	_	_	_	_	_	_	_	_	_
an	_	_	_	_	_	_	_	_	_
unpardona	_	_	_	_	_	_	_	_	_
