TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO   NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# document_id
# segment_iiif_link
DIVERS	I-org
.	I-org
# segment_iiif_link
1	O
.	O
Les	O
circonstances	O
ttu	O
moment	O
ont	O
engage	O
le	O
Magistrat	B-org
rie	I-org
.	I-org
# segment_iiif_link
Neuchatel	B-loc
à	O
renvoyer	O
le	O
tirage	O
de	O
ia	O
première	O
classe	O
# segment_iiif_link
dix	O
'	O
neuvième	O
Loterie	O
à	O
une	O
époque	O
plus	O
favorable	O
,	O
ce	O
dont	O
# segment_iiif_link
on	O
aura	O
soin	O
d	O
'	O
informer	O
le	O
public	B-org
par	I-org
des	I-org
bulletins	I-org
# segment_iiif_link
impri	O
'	O
mes	O
qui	O
seront	O
délivrés	O
par	O
les	O
Collecteurs	O
à	O
tous	O
les	O
# segment_iiif_link
intéressés	O
.	O
# segment_iiif_link
g	O
.	O
'	O
Tous	O
les	O
créanciers	O
à	O
la	O
masse	O
des	O
biens	O
du	O
nommé	B-org
# segment_iiif_link
Jean	B-pers
'	I-pers
"	I-pers
Fréderic	I-pers
/	O
Stnuffer	B-pers
,	O
meunier	O
aux	O
moulins	O
de	O
la	O
Prise	B-org
,	I-org
sont	I-org
# segment_iiif_link
avisés	O
.	O
que	O
M	O
.	O
le	O
maire	O
a	O
fixé	O
la	O
journée	O
pour	O
procéder	O
aux	O
# segment_iiif_link
_	O
collocatlons	O
au	O
vendredi	O
16	O
février	O
courant	O
,	O
en	O
conséquence	O
# segment_iiif_link
de	O
quoi	O
ils	O
sont	O
cités	O
à	O
se	O
présenter	O
ce	O
jour	O
là	O
à	O
neuf	O
heures	B-org
# segment_iiif_link
"	O
dû	O
matin	O
dans	O
l	O
'	O
hôtel	B-loc
-	I-loc
de	I-loc
-	I-loc
ville	I-loc
,	O
,	O
.	O
,	O
.	O
,	O
# segment_iiif_link
37	O
'	O
Les	O
'	O
sœurs	O
_	O
Gendre	O
ayant	O
entiepriE	O
,	O
l	O
'	O
établissement	B-org
en	I-org
# segment_iiif_link
pâtisserie	O
que	O
tenoit	O
feu	O
Mlle	B-pers
.	I-pers
Eckard	I-pers
à	O
la	O
rue	B-loc
des	I-loc
Moulins	I-loc
,	O
# segment_iiif_link
avisent	O
lé	O
public	O
qu	O
'	O
elles	O
le	O
tiendront	O
sur	O
le	O
même	O
pied	B-org
# segment_iiif_link
que	O
ladite	O
demoiselle	O
Eckard	O
.	O
Elles	O
osent	O
se	O
flatter	O
que	O
les	O
# segment_iiif_link
p	O
ersonnes	O
qui	O
voudront	O
bien	O
les	O
honorer	O
de	O
leur	O
# segment_iiif_link
confianceauront	O
lieu	O
d	O
'	O
être	O
satisfaites	O
à	O
tous	O
égards	O
.	O
.	O
# segment_iiif_link
4	O
.	O
,	O
Un	O
bourgeois	O
de	O
cette	O
ville	O
,	O
connu	O
avantageusement	O
par	O
# segment_iiif_link
ses	O
bonnesi	O
mœurs	O
et	O
conduite	O
,	O
desireroit	O
nouver	O
une	O
petite	O
# segment_iiif_link
auberge	O
a	O
louer	O
,	O
ou	O
un	O
emplacement	O
propre	O
à	O
un	O
vendage	O
# segment_iiif_link
de	O
vin	O
;	O
ou	O
encore	O
'	O
un	O
jardin	O
avec	O
logement	O
,	O
où	O
!	O
l	O
'	O
on	O
pût	O
# segment_iiif_link
tenir	O
un	O
quilier	O
.	O
S	O
'	O
adresser	O
au	O
bureau	O
d	O
'	O
avis	O
.	O
'	O
;	O
# segment_iiif_link
5	O
.	O
Mercredi	O
7	O
du	O
courant	O
,	O
on	O
a	O
trouvé	O
un	O
paquet	O
de	O
toile	B-org
# segment_iiif_link
sur	O
lé	O
Crêt	O
.	O
La	O
_	O
personne	O
qui	O
l	O
'	O
a	O
perdu	O
apprendra	O
au	O
bureau	B-org
# segment_iiif_link
d	O
'	O
avis	O
le	O
nom	O
de	O
celle	O
-	O
qui	O
l	O
'	O
a	O
trouvé	O
.	O
,	O
# segment_iiif_link
6	O
.	O
Oh	O
demande	O
une	O
fille	O
qui	O
sache	O
fane	O
un	O
bon	O
ordinaire	O
et	O
# segment_iiif_link
soigner	O
des	O
enfans	O
,	O
qui	O
aye	O
bonne	O
conduite	O
.	O
Elle	O
pourrait	O
# segment_iiif_link
'	O
entrer	O
en	O
place	O
dés	O
à	O
présent	O
.	O
S	O
'	O
adr	O
.	O
au	O
bureau	O
d	O
'	O
avis	O
.	O
# segment_iiif_link
7	O
.	O
'	O
Far	O
due	O
permission	O
,	O
vendredi	O
17	O
du	O
courant	O
,	O
à	O
9	O
heures	O
# segment_iiif_link
du	O
matin	O
,	O
on	O
exposera	O
en	O
montes	O
dans	O
l	O
'	O
antï	O
-	O
chambre	O
de	O
lé	B-org
# segment_iiif_link
salle	O
du	O
Concert	O
,	O
divers	O
meubles	O
,	O
la	O
plupart	O
en	O
bon	O
état	O
,	O
# segment_iiif_link
tels	O
que	O
'	O
buffets	O
,	O
lits	O
,	O
matelas	O
,	O
batterie	O
de	O
cuisine	O
,	O
vieux	O
# segment_iiif_link
étain	O
,	O
etc	O
.	O
# segment_iiif_link
8	O
.	O
Le	O
lendemain	O
de	O
la	O
prestation	O
des	O
sermens	O
à	O
Neuchatel	B-org
i	I-org
# segment_iiif_link
on	O
a	O
trouvé	O
un	O
chien	O
d	O
'	O
arrêt	O
.	O
La	O
personne	O
à	O
qui	O
il	O
appartient	B-org
# segment_iiif_link
peut	O
le	O
réclamer	O
chez	O
Jean	B-pers
-	I-pers
Frédéric	I-pers
Borel	I-pers
,	O
maître	B-org
# segment_iiif_link
charpentier	O
à	O
Couve	B-loc
t	O
.	O
'	O
-	O
,	O
# segment_iiif_link
g	O
.	O
Dans	O
une	O
maison	O
de	O
cette	O
ville	O
on	O
demande	O
une	O
jeune	B-org
# segment_iiif_link
.	O
fille	O
de	O
bonne	O
conduite	O
et	O
de	O
bonnes	O
mœurs	O
,	O
pour	O
soigner	O
# segment_iiif_link
un	O
enfant	O
.	O
S	O
'	O
adr	O
.	O
au	O
"	O
bureau	O
d	O
'	O
avis	O
.	O
# segment_iiif_link
10	O
.	O
M	B-pers
.	I-pers
Rougemont	I-pers
,	I-pers
commissaire	I-pers
général	I-pers
,	O
demande	O
à	O
acheter	B-org
# segment_iiif_link
des	O
bosses	O
à	O
char	O
et	O
des	O
bollers	O
de	O
diverses	O
grandeurs	O
.	O
# segment_iiif_link
11	O
.	O
M	B-pers
.	I-pers
Fa	I-pers
vre	I-pers
,	I-pers
négociant	I-pers
sur	I-pers
la	I-pers
place	I-pers
,	O
a	O
reçu	O
e	O
j	O
.	O
commission	B-org
de	I-org
# segment_iiif_link
la	O
graine	O
de	O
.	O
tre	O
lie	O
nouvelle	O
,	O
qu	O
'	O
il	O
offre	O
en	O
gros	O
et	O
en	O
détail	B-org
# segment_iiif_link
-	O
à	O
un	O
prix	O
modique	O
.	O
# segment_iiif_link
£	O
2	O
.	O
Le	O
sieur	O
Quartier	O
_	O
^	O
instituteur	O
,	O
s	O
'	O
étant	O
décidé	O
d	O
'	O
aller	B-org
# segment_iiif_link
passer	O
tout	O
au	O
moins	O
l	O
'	O
été	O
prochain	O
à	O
la	O
campagne	O
,	O
invite	O
les	O
)	O
# segment_iiif_link
personnes	O
qui	O
voudraient	O
se	O
pourvoir	O
chez	O
lui	O
d	O
'	O
encre	O
et	O
# segment_iiif_link
.	O
de	O
plumes	O
taillées	O
,	O
de	O
s	O
'	O
annoncer	O
au	O
plutôt	O
.	O
Il	O
lui	O
reste	O
# segment_iiif_link
quelques	O
papiers	O
,	O
tant	O
de	O
poste	O
qu	O
'	O
autres	O
de	O
différens	B-org
# segment_iiif_link
formats	O
,	O
dont	O
il	O
veut	O
se	O
dèiaire	O
,	O
et	O
qu	O
'	O
il	O
cédera	O
pendant	O
la	O
# segment_iiif_link
foire	O
au	O
dessous	O
du	O
prix	O
coûtant	O
.	O
# segment_iiif_link
Ï	O
3	O
.	O
On	O
demande	O
pour	O
le	O
commencement	O
de	O
mars	O
,	O
une	O
# segment_iiif_link
servante	O
qui	O
sache	O
coudre	O
et	O
travailler	O
dans	O
un	O
jardin	O
.	O
S	O
'	O
adr	O
.	O
# segment_iiif_link
au	O
bureau	O
d	O
'	O
avis	O
.	O
'	O
# segment_iiif_link
14	O
.	O
Le	O
«	O
5	O
janvier	O
dernier	O
,	O
on	O
a	O
trouvé	O
de	O
Neuchatel	B-org
à	I-org
# segment_iiif_link
_	O
Chaumont	O
,	O
un	O
petit	O
chien	O
noir	O
.	O
La	O
personne	O
à	O
laquelle	O
il	O
# segment_iiif_link
appartient	O
peut	O
ie	O
réclamer	O
chtz	O
Jean	B-pers
Pierre	I-pers
Baxdet	I-pers
.	O
Le	O
même	B-org
# segment_iiif_link
est	O
toujours	O
assorti	O
de	O
toutes	O
sortes	O
de	O
boisselages	O
,	O
seilles	O
à	O
# segment_iiif_link
tau	O
,	O
boues	O
à	O
tonneaux	O
et	O
coupons	O
pour	O
mettre	O
iapâteau	O
# segment_iiif_link
four	I-org
.	I-org
# segment_iiif_link
i	O
5	O
.	O
La	O
noble	O
Compagnie	O
des	O
Marchands	O
de	O
Neuchatel	B-loc
offre	O
à	O
# segment_iiif_link
prête	O
/	O
une	O
somme	O
de	O
L	O
.	O
1400	O
d	O
'	O
ici	O
.	O
Les	O
personnes	O
àqui	O
elle	O
# segment_iiif_link
pourrait	O
convenir	O
,	O
peuvent	O
s	O
'	O
adresser	O
à	O
M	B-pers
.	I-pers
Henri	I-pers
Gigaud	I-pers
,	O
# segment_iiif_link
membre	I-pers
du	I-pers
petit	I-pers
Conseti	I-pers
;	O
son	O
procureur	O
,	O
soit	O
à	O
M	B-org
.	I-org
# segment_iiif_link
Ghatenay	O
du	O
grand	O
Conseil	O
,	O
son	O
receveur	O
,	O
ou	O
à	O
M	B-org
.	I-org
le	I-org
greffier	I-org
# segment_iiif_link
Péter	O
,	O
son	O
secrétaire	O
,	O
eu	O
présentant	O
leurs	O
sûretés	O
.	O
# document_id
# segment_iiif_link
m	O
_	O
'	O
¦	O
'	O
—	O
"	O
.	O
.	O
'	O
i	O
-	O
i	O
'	O
i	O
'	O
—	O
'	O
i	O
m	O
# segment_iiif_link
Nota	O
.	O
Les	O
Avis	O
à	O
insérer	O
dans	O
cette	O
Feuille	O
,	O
qui	O
ne	O
seront	O
pas	O
remis	O
au	O
Bureau	O
le	O
Mardi	O
matin	O
,	O
# segment_iiif_link
à	O
neuf	O
-	O
heures	O
au	O
plus	O
tard	O
,	O
seront	O
renvoyés	O
irrévocablement	O
à	O
l	O
'	O
ordinaire	O
prochain	O
_	B-org
.	I-org
# segment_iiif_link
ARTICLES	B-org
OFFICIELS	I-org
.	I-org
# segment_iiif_link
k	O
.	O
Le	O
public	O
est	O
informé	O
,	O
qu	O
'	O
au	O
bénéfice	O
d	O
'	O
un	O
gracieux	O
# segment_iiif_link
arrêt	O
de	O
la	O
Seigneurie	B-loc
,	O
"	O
et	O
d	O
'	O
une	O
sentence	O
de	O
direction	B-org
# segment_iiif_link
de	O
l	O
'	O
honorable	O
Justice	O
de	O
la	O
Chaux	B-loc
-	I-loc
de	I-loc
-	I-loc
Fonds	I-loc
,	O
le	O
tuteur	B-org
# segment_iiif_link
et	O
les	O
parens	O
des	O
enfans	O
'	O
de	O
Henri	B-pers
Jean	I-pers
-	I-pers
Maire	I-pers
,	O
se	O
# segment_iiif_link
présenteront	O
en	O
cour	O
de	O
Justice	B-org
de	I-org
la	I-org
dite	I-org
Chaùx	I-org
-	I-org
de	I-org
-	I-org
Fonds	I-org
,	I-org
# segment_iiif_link
le	O
Mardi	O
_	O
s	O
_	O
?	O
o	O
.	O
Septembre	O
courant	O
,	O
au	O
plaid	O
ordinaire	O
,	O
# segment_iiif_link
aux	O
lieu	O
et	O
heure	O
accoutumés	O
,	O
ponr	O
postuler	O
au	O
nom	B-org
# segment_iiif_link
des	O
enfans	O
nés	O
et	O
à	O
naître	O
du	O
dit	O
Henri	B-pers
Jean	I-pers
-	I-pers
Maire	I-pers
et	O
de	O
# segment_iiif_link
Reine	O
née	O
Robert	B-pers
-	I-pers
Nicoud	I-pers
,	O
mari	O
et	O
femme	O
,	O
une	O
# segment_iiif_link
renonciation	O
formelle	O
et	O
juridique	O
aux	O
biens	O
et	O
dettes	O
présens	O
et	O
# segment_iiif_link
futurs	O
,	O
de	O
leurs	O
dits	O
père	O
et	O
mère	O
.	O
C	O
'	O
est	O
pourquoi	O
tous	O
# segment_iiif_link
les	O
créanciers	O
de	O
ces	O
derniers	O
q	O
ui	O
croiront	O
.	O
avoir	O
des	O
# segment_iiif_link
moyens	O
d	O
'	O
opposition	O
à	O
apporter	O
à	O
la	O
dite	O
demande	O
eh	O
# segment_iiif_link
renonciation	O
,	O
pourront	O
s	O
'	O
y	O
présenter	O
et	O
Faire	O
valoir	O
leurs	O
# segment_iiif_link
droits	O
,	O
ainsi	O
et	O
comme	O
mieux	O
leur	O
conviendra	O
,	O
sous	O
peine	O
# segment_iiif_link
de	O
forclusion	O
.	O
*	O
Greffe	O
de	O
la	O
Chaux	B-org
-	I-org
de	I-org
Fonds	I-org
.	I-org
# segment_iiif_link
jft	O
.	O
Le	O
Gouvernement	O
ayant	O
concède	O
à	O
Henriette	B-loc
,	O
fille	O
de	O
# segment_iiif_link
feu	O
le	O
sieur	B-pers
cap	I-pers
itaine	I-pers
-	I-pers
lieutenant	I-pers
Jaques	I-pers
Henri	I-pers
Boûrquin	I-pers
,	O
# segment_iiif_link
veuve	O
de	O
Jacob	B-pers
fils	I-pers
de	I-pers
Jaques	I-pers
Guye	I-pers
,	O
des	O
Verrières	B-org
_	I-org
,	I-org
# segment_iiif_link
résidante	O
et	O
paroissienne	O
de	O
la	O
Cote	B-loc
-	I-loc
aux	I-loc
-	I-loc
Fées	I-loc
,	O
de	O
mettre	O
# segment_iiif_link
ses	O
biens	O
en	O
décret	O
;	O
tous	O
,	O
ses	O
sieurs	O
créanciers	O
sont	O
dès	O
# segment_iiif_link
là	O
requis	O
de	O
se	O
rencontrer	O
aux	O
dites	O
Verrières	B-loc
,	O
au	O
siège	B-org
# segment_iiif_link
de	I-pers
Justice	I-pers
,	I-pers
par	I-pers
-	I-pers
devant	I-pers
M	I-pers
.	I-pers
Charles	I-pers
Cousandièr	I-pers
,	O
"	O
maire	B-org
du	I-org
# segment_iiif_link
dit	O
lieu	O
,	O
et	O
,	O
les	O
sieurs	O
Egaleurs	O
par	O
lui	O
nommés	O
,	O
le	O
Lundi	B-org
# segment_iiif_link
Cinq	O
Septembre	O
prochain	O
,	O
munis	O
de	O
leurs	O
_	O
tiires	O
et	O
# segment_iiif_link
prétentions	O
,	O
afin	O
d	O
'	O
être	O
inscrits	O
et	O
ensuite	O
colloques	O
selon	O
# segment_iiif_link
leurs	O
"	O
rangs	O
"	O
et	O
dafëS	O
7	O
"	O
"	O
S	O
0	O
Trs	O
-	O
"	O
peme	O
ut	O
;	O
forclusion	O
.	O
Donne	B-org
# segment_iiif_link
par	O
ordonnance	O
au	O
greffe	O
des	O
Verrières	B-loc
,	O
le	B-time
i	I-time
5	I-time
Août	I-time
1	I-time
S	I-time
08	I-time
.	I-time
# segment_iiif_link
-	O
,	O
H	B-org
.	I-org
-	I-org
F	I-org
.	I-org
JEAHJAQUET	I-org
,	I-org
greffier	I-org
.	I-org
# segment_iiif_link
_	O
£	O
.	O
Le	O
public	O
est	O
informé	O
,	O
que	O
le	O
sieur	O
Charles	B-org
-	I-org
Henri	I-org
# segment_iiif_link
vêpre	O
,	O
et	O
la	O
demoiselle	B-pers
Julie	I-pers
-	I-pers
Valérie	I-pers
Bonvêpre	I-pers
,	O
fils	O
et	O
# segment_iiif_link
fille	O
de	O
feu	O
M	B-pers
.	I-pers
Charles	I-pers
-	I-pers
Guillaume	I-pers
Bonvêpre	I-pers
,	O
membre	B-org
# segment_iiif_link
du	O
Grand	B-loc
-	I-loc
Conseil	I-loc
et	O
hôpitalier	O
,	O
et	O
de	O
la	O
damé	O
Susanne	B-org
# segment_iiif_link
Petitpierre	I-pers
,	I-pers
sa	I-pers
veuve	I-pers
,	I-pers
bourgeoise	I-pers
de	I-pers
Neuchatel	I-pers
,	O
ont	B-org
# segment_iiif_link
¦	O
été	O
admis	O
par	O
arrêt	O
du	O
Conseil	B-org
d	I-org
'	I-org
Etat	I-org
en	I-org
date	I-org
du	I-org
5	I-org
# segment_iiif_link
Juil	O
-	O
.	O
let	O
dernier	O
,	O
à	O
postuler	O
une	O
renonciation	O
formelle	O
et	O
# segment_iiif_link
ridique	O
aux	O
"	O
biens	O
et	O
dettes	O
présentes	O
et	O
futures	O
de	O
leurs	O
# segment_iiif_link
dits	O
père	O
et	O
mère	O
.	O
En	O
conséquence	O
ils	O
se	O
présenteront	O
# segment_iiif_link
par	O
-	O
devant	O
la	O
noble	O
Cour	O
-	O
de	O
-	O
'	O
Justice	B-org
de	I-org
.	I-org
Neuchatel	I-org
,	I-org
qui	I-org
# segment_iiif_link
sera	O
assemblée	O
dans	O
l	O
'	O
hôtel	O
-	O
de	O
cette	O
ville	O
,	O
le	O
Vendredi	B-org
# segment_iiif_link
S	O
3	O
Septembre	O
courant	O
,	O
à	O
l	O
'	O
heure	O
ordinaire	O
du	O
plaid	O
,	O
# segment_iiif_link
jour	O
auquel	O
tous	O
ceux	O
qui	O
pourraient	O
opposer	O
à	O
la	O
dite	O
# segment_iiif_link
demande	O
en	O
renonciation	O
,	O
spntjpéremptoiiement	O
assignés	O
# segment_iiif_link
à	O
se	O
présenter	O
en	O
dite	O
Justice	O
,	O
pour	O
y	O
soutenir	O
leurs	O
# segment_iiif_link
droits	O
,	O
à	O
peine	O
de	O
forclusion	O
.	O
Greffe	O
de	O
Neuchatel	B-loc
.	O
# segment_iiif_link
_	O
£	O
.	O
La	O
succession	O
de	O
feu	O
l	O
'	O
ancien	O
d	O
'	O
é	O
glise	O
Jonas	O
Bes	O
6	O
on	O
,	O
# segment_iiif_link
d	O
'	O
Engolon	B-loc
,	O
ayant	O
.	O
été	O
déclaréqjacente	O
à	O
la	O
Seigneurie	B-org
.	I-org
# segment_iiif_link
liquidation	O
en	O
a	O
été	O
ordonnée	O
et	O
fixée	O
au	O
Vendredi	B-org
# segment_iiif_link
8	O
Septemb	O
.	O
<	O
e	O
courant	O
.	O
Et	O
Henri	B-pers
Favre	I-pers
,	O
de	O
Villard	B-org
_	I-org
,	I-org
# segment_iiif_link
et	O
sa	O
femme	O
Jeanne	B-pers
-	I-pers
Marie	I-pers
née	I-pers
Morel	I-pers
,	O
veuve	B-org
de	I-org
# segment_iiif_link
Jean	B-pers
-	I-pers
Daniel	I-pers
Favre	I-pers
,	O
ayant	O
'	O
obtenu	O
la	O
discussion	O
de	O
leurs	O
biens	O
,	O
# segment_iiif_link
pour	O
satisfaire	O
à	O
leurs	O
dettes	O
,	O
qui	O
a	O
aussi	O
été	O
_	O
firfe	O
au	O
# segment_iiif_link
Mercredi	O
7	O
du	O
dit	O
mois	O
:	O
Tous	O
créanciers	O
quelcçtiqnes	O
# segment_iiif_link
de	O
ces	O
deux	O
masses	O
,	O
compris	O
ceux	O
de	O
celle	O
à	O
la	O
_	B-org
stfsdite	I-org
# segment_iiif_link
veuve	O
du	O
chef	O
de	O
son	O
premier	O
mari	O
,	O
sont	O
requis	O
%	O
è	O
se	O
# segment_iiif_link
présenter	O
_	O
Jes	O
jours	O
sus	O
-	O
indiqués	O
,	O
devant	O
M	B-org
.	I-org
le	I-org
Maire	I-org
de	I-org
# segment_iiif_link
Valangin	B-loc
,	O
et	O
M	O
.	O
les	O
égaleurs	O
nommés	O
,	O
vers	O
les	O
huit	O
# segment_iiif_link
heures	O
du	O
matin	O
,	O
afin	O
de	O
faire	O
valoir	O
leurs	O
prétentions	O
,	O
# segment_iiif_link
et	O
se	O
colloqùer	O
selon	O
droit	O
,	O
_	O
BOOB	O
peine	O
de	O
forclusion	O
.	O
# segment_iiif_link
Greffe	B-org
de	I-org
Valangin	I-org
.	I-org
# segment_iiif_link
>	O
5	O
.	O
Marianne	B-pers
Perrenoud	I-pers
,	O
de	O
la	O
Sagne	B-loc
,	O
fille	O
de	O
feu	O
Jacob	B-org
# segment_iiif_link
Perrenoud	I-pers
,	I-pers
et	I-pers
de	I-pers
Judith	I-pers
née	I-pers
Jaquet	I-pers
,	O
morte	O
le	O
27	O
# segment_iiif_link
Juillet	O
,	O
c	O
-	O
t	O
enterrée	O
le	O
29	O
du	O
même	O
mois	O
à	O
_	B-org
.	I-org
Neuchatel	I-org
,	I-org
# segment_iiif_link
ayant	O
par	O
son	O
testament	O
du	B-time
7	I-time
Août	I-time
179	I-time
8	I-time
,	O
appelle	O
comme	O
# segment_iiif_link
héritiers	O
de	O
ses	O
biens	O
,	O
ses	O
parens	O
issus	O
de	O
germains	O
,	O
en	O
# segment_iiif_link
disant	O
:	O
„	O
Je	O
crée	O
et	O
institue	O
pour	O
mes	O
seuls	O
et	O
uniques	O
# segment_iiif_link
„	O
héritiers	O
.	O
en	O
tous	O
mes	O
biens	O
,	O
mes	O
cousins	O
et	O
cousines	O
# segment_iiif_link
„	O
remués	O
de	O
germains	O
,	O
sans	O
exception	O
,	O
ne	O
les	O
# segment_iiif_link
connois	O
-	O
„	O
sant	O
pas	O
tous	O
par	O
leurs	O
noms	O
,	O
à	O
la	O
charge	O
dé	O
liur	O
part	O
# segment_iiif_link
„	O
d	O
'	O
acquitter	O
,	O
etc	O
.	O
etc	O
.	O
«	O
Et	O
les	O
dits	O
parens	O
pouvant	O
# segment_iiif_link
n	O
'	O
être	O
pas	O
tous	O
connus	O
,	O
on	O
les	O
avise	O
par	O
la	O
présente	O
,	O
# segment_iiif_link
que	O
le	O
Vendredi	O
9	O
Septembre	O
courant	O
,	O
est	O
le	O
jour	B-org
# segment_iiif_link
fatal	O
sur	O
lequel	O
la	O
mise	O
en	O
possession	O
et	O
investiture	O
des	O
# segment_iiif_link
biens	O
de	O
la	O
