TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
qui	O	O							
# segment_iiif_link									
estimeraient	O	O							
être	O	O							
'	O	O							
fondés	O	O							
à	O	O							
s	O	O							
'	O	O							
y	O	O							
opposer	O	O							
,	O	O							
à	O	O							
_	O	O							
comparcutre	O	O							
ce	O	O							
jour	O	O							
-	O	O							
là	O	O							
# segment_iiif_link									
en	O	O							
dite	O	O							
justice	O	O							
,	O	O							
pour	O	O							
hure	O	O							
va	O	O							
_	O	O							
^	O	O							
pir	O	O							
leurs	O	O							
droits	O	O							
et	O	O							
alléguer	O	O							
# segment_iiif_link									
leurs	O	O							
moyens	O	O							
d	O	O							
'	O	O							
_	O	O							
opposW	O	O							
_	O	O							
|	O	O							
_	O	O							
priS	O	O							
,	O	O							
sou	O	O							
3	O	O							
peine	O	O							
'	O	O							
de	O	O							
forclusion	O	O							
.	O	O							
# segment_iiif_link									
X	O	O							
.	O	O							
En	O	O							
vertu	O	O							
d	O	O							
'	O	O							
un	O	O							
gracieux	O	O							
arrêt	O	O							
du	O	O							
Gouvernement	O	O							
en	O	O							
date	O	O							
di	O	O							
»	O	O							
# segment_iiif_link									
3	O	O							
octobre	O	O							
,	O	O							
et	O	O							
ensuite	O	O							
de	O	O							
la	O	O							
direction	O	O							
donnée	O	O							
le	O	O							
35	O	O							
novembre	O	O							
# segment_iiif_link									
dernier	O	O							
.	O	O							
par	O	O							
l	O	O							
'	O	O							
honorable	O	O							
cour	O	O							
dé	O	O							
justice	O	O							
du	O	O							
Val	B-LOC	O					NIL	_	
-	I-LOC	O					NIL	_	
de	I-LOC	O					NIL	_	
-	I-LOC	O					NIL	_	
Travers	I-LOC	O					NIL	_	
,	O	O							
:	O	O							
# segment_iiif_link									
le	O	O							
sieur	B-PERS	O					NIL	_	
Daniel	I-PERS	O					NIL	_	
Meuron	I-PERS	O					NIL	_	
,	I-PERS	O					NIL	_	
maïUe	I-PERS	O					NIL	_	
charpentier	I-PERS	O					NIL	_	
,	I-PERS	O					NIL	_	
_	I-PERS	O					NIL	_	
bourgeois	I-PERS	O					NIL	_	
de	I-PERS	O					NIL	_	
# segment_iiif_link									
Neuchatel	I-PERS	O					NIL	_	
,	O	O							
en	O	O							
sa	O	O							
qualité	O	O							
de	O	O							
tuteur	O	O							
juridiquement	O	O							
établi	O	O							
aux	O	O							
.	O	O							
# segment_iiif_link									
quatre	O	O							
enfans	O	O							
en	O	O							
bas	O	O							
âge	O	O							
de	O	O							
Frédéric	B-PERS	O					NIL	_	
-	I-PERS	O					NIL	_	
Henri	I-PERS	O					NIL	_	
_	I-PERS	O					NIL	_	
Lequin	I-PERS	O					NIL	_	
de	I-PERS	O					NIL	_	
# segment_iiif_link									
Fleurier	I-PERS	O					NIL	_	
et	I-PERS	O					NIL	_	
de	I-PERS	O					NIL	_	
Marie	I-PERS	O					NIL	_	
-	I-PERS	O					NIL	_	
Louise	I-PERS	O					NIL	_	
Meuron	I-PERS	O					NIL	_	
,	O	O							
qui	O	O							
sont	O	O							
nommément	O	O							
,	O	O							
'	O	O							
# segment_iiif_link									
Jouas	B-PERS	O					NIL	_	
Frédéric	I-PERS	O					NIL	_	
,	I-PERS	O					NIL	_	
Auguste	I-PERS	O					NIL	_	
,	O	O							
Alexandre	B-PERS	O					Q594391	_	
et	O	O							
Louise	B-PERS	O					NIL	_	
-	I-PERS	O					NIL	_	
Rosalio	I-PERS	O					NIL	_	
# segment_iiif_link									
Lequin	I-PERS	O					NIL	_	
,	O	O							
fait	O	O							
savoir	O	O							
qu	O	O							
'	O	O							
il	O	O							
se	O	O							
présentera	O	O							
en	O	O							
dite	O	O							
justice	O	O							
le	O	O							
# segment_iiif_link									
samedi	O	O							
30	O	O							
janvier	O	O							
courant	O	O							
,	O	O							
pour	O	O							
y	O	O							
solliciter	O	O							
eu	O	O							
faveur	O	O							
de	O	O							
ses	O	O							
# segment_iiif_link									
susdits	O	O							
pupilles	O	O							
,	O	O							
une	O	O							
renonciation	O	O							
formelle	O	O							
et	O	O							
jiiridique	O	O							
aux	O	O							
# segment_iiif_link									
bien	O	O							
3	O	O							
et	O	O							
dettes	O	O							
présens	O	O							
et	O	O							
*	O	O							
futurs	O	O							
dudit	O	O							
Frédéric	B-PERS	O					NIL	_	
Henri	I-PERS	O					NIL	_	
# segment_iiif_link									
Lequin	I-PERS	O					NIL	_	
leur	O	O							
père	O	O							
.	O	O							
En	O	O							
conséquence	O	O							
de	O	O							
quoi	O	O							
tous	O	O							
ceux	O	O							
qui	O	O							
# segment_iiif_link									
pourraient	O	O							
opposer	O	O							
à	O	O							
ladite	O	O							
renonciation	O	O							
,	O	O							
sont	O	O							
cités	O	O							
# segment_iiif_link									
péremptoirement	O	O							
à	O	O							
se	O	O							
présenter	O	O							
en	O	O							
justice	O	O							
dudit	O	O							
Val	B-LOC	O					Q648339	_	
de	I-LOC	O					Q648339	_	
-	I-LOC	O					Q648339	_	
Travers	I-LOC	O					Q648339	_	
1	O	O							
©	O	O							
# segment_iiif_link									
dit	O	O							
30	O	O							
janvier	O	O							
cornant	O	O							
,	O	O							
_	O	O							
poar	O	O							
y	O	O							
_	O	O							
seuieuir	O	O							
leurs	O	O							
durits	O	O							
,	O	O							
(	O	O							
«	O	O							
14	O	O							
s	O	O							
# segment_iiif_link									
pain	O	O							
»	O	O							
«	O	O							
la	O	O							
forclusion	O	O							
.	O	O							

# document_id									
# segment_iiif_link									
AVIS	O	O							
DIVERS	O	O							
.	O	O							
# segment_iiif_link									
1	O	O							
.	O	O							
Les	O	O							
circonstances	O	O							
ttu	O	O							
moment	O	O							
ont	O	O							
engage	O	O							
le	O	O							
Magistrat	B-PROD	O					Q7892548	_	
rie	O	O							
.	O	O							
# segment_iiif_link									
Neuchatel	B-LOC	O					Q69345	_	
à	O	O							
renvoyer	O	O							
le	O	O							
tirage	O	O							
de	O	O							
ia	O	O							
première	O	O							
classe	O	O							
# segment_iiif_link									
dix	O	O							
'	O	O							
neuvième	O	O							
Loterie	O	O							
à	O	O							
une	O	O							
époque	O	O							
plus	O	O							
favorable	O	O							
,	O	O							
ce	O	O							
dont	O	O							
# segment_iiif_link									
on	O	O							
aura	O	O							
soin	O	O							
d	O	O							
'	O	O							
informer	O	O							
le	O	O							
public	O	O							
par	O	O							
des	O	O							
bulletins	O	O							
# segment_iiif_link									
impri	O	O							
'	O	O							
mes	O	O							
qui	O	O							
seront	O	O							
délivrés	O	O							
par	O	O							
les	O	O							
Collecteurs	O	O							
à	O	O							
tous	O	O							
les	O	O							
# segment_iiif_link									
intéressés	O	O							
.	O	O							
# segment_iiif_link									
g	O	O							
.	O	O							
'	O	O							
Tous	O	O							
les	O	O							
créanciers	O	O							
à	O	O							
la	O	O							
masse	O	O							
des	O	O							
biens	O	O							
du	O	O							
nommé	O	O							
# segment_iiif_link									
Jean	B-PERS	O					NIL	_	
'	I-PERS	O					NIL	_	
""""	I-PERS	O					NIL	_	
Fréderic	I-PERS	O					NIL	_	
/	O	O							
Stnuffer	B-PERS	O					NIL	_	
,	O	O							
meunier	O	O							
aux	O	O							
moulins	O	O							
de	O	O							
la	O	O							
Prise	B-LOC	O					Q3401718	_	
,	O	O							
sont	O	O							
# segment_iiif_link									
avisés	O	O							
.	O	O							
que	O	O							
M	O	O							
.	O	O							
le	O	O							
maire	O	O							
a	O	O							
fixé	O	O							
la	O	O							
journée	O	O							
pour	O	O							
procéder	O	O							
aux	O	O							
# segment_iiif_link									
_	O	O							
collocatlons	O	O							
au	O	O							
vendredi	O	O							
16	O	O							
février	O	O							
courant	O	O							
,	O	O							
en	O	O							
conséquence	O	O							
# segment_iiif_link									
de	O	O							
quoi	O	O							
ils	O	O							
sont	O	O							
cités	O	O							
à	O	O							
se	O	O							
présenter	O	O							
ce	O	O							
jour	O	O							
là	O	O							
à	O	O							
neuf	O	O							
heures	O	O							
# segment_iiif_link									
""""	O	O							
dû	O	O							
matin	O	O							
dans	O	O							
l	O	O							
'	O	O							
hôtel	O	O							
-	O	O							
de	O	O							
-	O	O							
ville	O	O							
,	O	O							
,	O	O							
.	O	O							
,	O	O							
.	O	O							
,	O	O							
# segment_iiif_link									
37	O	O							
'	O	O							
Les	O	O							
'	O	O							
sœurs	O	O							
_	O	O							
Gendre	O	O							
ayant	O	O							
entiepriE	O	O							
,	O	O							
l	O	O							
'	O	O							
établissement	O	O							
en	O	O							
# segment_iiif_link									
pâtisserie	O	O							
que	O	O							
tenoit	O	O							
feu	O	O							
Mlle	B-PERS	O					NIL	_	
.	I-PERS	O					NIL	_	
Eckard	I-PERS	O					NIL	_	
à	O	O							
la	O	O							
rue	B-LOC	O					Q2960744	_	
des	I-LOC	O					Q2960744	_	
Moulins	I-LOC	O					Q2960744	_	
,	O	O							
# segment_iiif_link									
avisent	O	O							
lé	O	O							
public	O	O							
qu	O	O							
'	O	O							
elles	O	O							
le	O	O							
tiendront	O	O							
sur	O	O							
le	O	O							
même	O	O							
pied	O	O							
# segment_iiif_link									
que	O	O							
ladite	O	O							
demoiselle	O	O							
Eckard	B-PERS	O					Q5332865	_	
.	O	O							
Elles	O	O							
osent	O	O							
se	O	O							
flatter	O	O							
que	O	O							
les	O	O							
# segment_iiif_link									
p	O	O							
ersonnes	O	O							
qui	O	O							
voudront	O	O							
bien	O	O							
les	O	O							
honorer	O	O							
de	O	O							
leur	O	O							
# segment_iiif_link									
confianceauront	O	O							
lieu	O	O							
d	O	O							
'	O	O							
être	O	O							
satisfaites	O	O							
à	O	O							
tous	O	O							
égards	O	O							
.	O	O							
.	O	O							
# segment_iiif_link									
4	O	O							
.	O	O							
,	O	O							
Un	O	O							
bourgeois	O	O							
de	O	O							
cette	O	O							
ville	O	O							
,	O	O							
connu	O	O							
avantageusement	O	O							
par	O	O							
# segment_iiif_link									
ses	O	O							
bonnesi	O	O							
mœurs	O	O							
et	O	O							
conduite	O	O							
,	O	O							
desireroit	O	O							
nouver	O	O							
une	O	O							
petite	O	O							
# segment_iiif_link									
auberge	O	O							
a	O	O							
louer	O	O							
,	O	O							
ou	O	O							
un	O	O							
emplacement	O	O							
propre	O	O							
à	O	O							
un	O	O							
vendage	O	O							
# segment_iiif_link									
de	O	O							
vin	O	O							
;	O	O							
ou	O	O							
encore	O	O							
'	O	O							
un	O	O							
jardin	O	O							
avec	O	O							
logement	O	O							
,	O	O							
où	O	O							
!	O	O							
l	O	O							
'	O	O							
on	O	O							
pût	O	O							
# segment_iiif_link									
tenir	O	O							
un	O	O							
quilier	O	O							
.	O	O							
S	O	O							
'	O	O							
adresser	O	O							
au	O	O							
bureau	O	O							
d	O	O							
'	O	O							
avis	O	O							
.	O	O							
'	O	O							
;	O	O							
# segment_iiif_link									
5	O	O							
.	O	O							
Mercredi	O	O							
7	O	O							
du	O	O							
courant	O	O							
,	O	O							
on	O	O							
a	O	O							
trouvé	O	O							
un	O	O							
paquet	O	O							
de	O	O							
toile	O	O							
# segment_iiif_link									
sur	O	O							
lé	O	O							
Crêt	O	O							
.	O	O							
La	O	O							
_	O	O							
personne	O	O							
qui	O	O							
l	O	O							
'	O	O							
a	O	O							
perdu	O	O							
apprendra	O	O							
au	O	O							
bureau	O	O							
# segment_iiif_link									
d	O	O							
'	O	O							
avis	O	O							
le	O	O							
nom	O	O							
de	O	O							
celle	O	O							
-	O	O							
qui	O	O							
l	O	O							
'	O	O							
a	O	O							
trouvé	O	O							
.	O	O							
,	O	O							
# segment_iiif_link									
6	O	O							
.	O	O							
Oh	O	O							
demande	O	O							
une	O	O							
fille	O	O							
qui	O	O							
sache	O	O							
fane	O	O							
un	O	O							
bon	O	O							
ordinaire	O	O							
et	O	O							
# segment_iiif_link									
soigner	O	O							
des	O	O							
enfans	O	O							
,	O	O							
qui	O	O							
aye	O	O							
bonne	O	O							
conduite	O	O							
.	O	O							
Elle	O	O							
pourrait	O	O							
# segment_iiif_link									
'	O	O							
entrer	O	O							
en	O	O							
place	O	O							
dés	O	O							
à	O	O							
présent	O	O							
.	O	O							
S	O	O							
'	O	O							
adr	O	O							
.	O	O							
au	O	O							
bureau	O	O							
d	O	O							
'	O	O							
avis	O	O							
.	O	O							
# segment_iiif_link									
7	O	O							
.	O	O							
'	O	O							
Far	B-LOC	O					Q455060	_	
due	O	O							
permission	O	O							
,	O	O							
vendredi	O	O							
17	O	O							
du	O	O							
courant	O	O							
,	O	O							
à	O	O							
9	O	O							
heures	O	O							
# segment_iiif_link									
du	O	O							
matin	O	O							
,	O	O							
on	O	O							
exposera	O	O							
en	O	O							
montes	O	O							
dans	O	O							
l	O	O							
'	O	O							
antï	O	O							
-	O	O							
chambre	O	O							
de	O	O							
lé	O	O							
# segment_iiif_link									
salle	O	O							
du	O	O							
Concert	O	O							
,	O	O							
divers	O	O							
meubles	O	O							
,	O	O							
la	O	O							
plupart	O	O							
en	O	O							
bon	O	O							
état	O	O							
,	O	O							
# segment_iiif_link									
tels	O	O							
que	O	O							
'	O	O							
buffets	O	O							
,	O	O							
lits	O	O							
,	O	O							
matelas	O	O							
,	O	O							
batterie	O	O							
de	O	O							
cuisine	O	O							
,	O	O							
vieux	O	O							
# segment_iiif_link									
étain	O	O							
,	O	O							
etc	O	O							
.	O	O							
# segment_iiif_link									
8	O	O							
.	O	O							
Le	O	O							
lendemain	O	O							
de	O	O							
la	O	O							
prestation	O	O							
des	O	O							
sermens	O	O							
à	O	O							
Neuchatel	B-LOC	O					Q69345	_	
i	O	O							
# segment_iiif_link									
on	O	O							
a	O	O							
trouvé	O	O							
un	O	O							
chien	O	O							
d	O	O							
'	O	O							
arrêt	O	O							
.	O	O							
La	O	O							
personne	O	O							
à	O	O							
qui	O	O							
il	O	O							
appartient	O	O							
# segment_iiif_link									
peut	O	O							
le	O	O							
réclamer	O	O							
chez	O	O							
Jean	B-PERS	O					NIL	_	
-	I-PERS	O					NIL	_	
Frédéric	I-PERS	O					NIL	_	
Borel	I-PERS	O					NIL	_	
,	O	O							
maître	O	O							
# segment_iiif_link									
charpentier	O	O							
à	O	O							
Couve	B-LOC	O					Q4684216	_	
t	O	O							
.	O	O							
'	O	O							
-	O	O							
,	O	O							
# segment_iiif_link									
g	O	O							
.	O	O							
Dans	O	O							
une	O	O							
maison	O	O							
de	O	O							
cette	O	O							
ville	O	O							
on	O	O							
demande	O	O							
une	O	O							
jeune	O	O							
# segment_iiif_link									
.	O	O							
fille	O	O							
de	O	O							
bonne	O	O							
conduite	O	O							
et	O	O							
de	O	O							
bonnes	O	O							
mœurs	O	O							
,	O	O							
pour	O	O							
soigner	O	O							
# segment_iiif_link									
un	O	O							
enfant	O	O							
.	O	O							
S	O	O							
'	O	O							
adr	O	O							
.	O	O							
au	O	O							
""""	O	O							
bureau	O	O							
d	O	O							
'	O	O							
avis	O	O							
.	O	O							
# segment_iiif_link									
10	O	O							
.	O	O							
M	B-PERS	O					NIL	_	
.	I-PERS	O					NIL	_	
Rougemont	I-PERS	O					NIL	_	
,	I-PERS	O					NIL	_	
commissaire	I-PERS	O					NIL	_	
général	I-PERS	O					NIL	_	
,	O	O							
demande	O	O							
à	O	O							
acheter	O	O							
# segment_iiif_link									
des	O	O							
bosses	O	O							
à	O	O							
char	O	O							
et	O	O							
des	O	O							
bollers	O	O							
de	O	O							
diverses	O	O							
grandeurs	O	O							
.	O	O							
# segment_iiif_link									
11	O	O							
.	O	O							
M	B-PERS	O					NIL	_	
.	I-PERS	O					NIL	_	
Fa	I-PERS	O					NIL	_	
vre	O	O							
,	O	O							
négociant	O	O							
sur	O	O							
la	O	O							
place	O	O							
,	O	O							
a	O	O							
reçu	O	O							
e	O	O							
j	O	O							
.	O	O							
commission	O	O							
de	O	O							
# segment_iiif_link									
la	O	O							
graine	O	O							
de	O	O							
.	O	O							
tre	O	O							
lie	O	O							
nouvelle	O	O							
,	O	O							
qu	O	O							
'	O	O							
il	O	O							
offre	O	O							
en	O	O							
gros	O	O							
et	O	O							
en	O	O							
détail	O	O							
# segment_iiif_link									
-	O	O							
à	O	O							
un	O	O							
prix	O	O							
modique	O	O							
.	O	O							
# segment_iiif_link									
£	O	O							
2	O	O							
.	O	O							
Le	O	O							
sieur	B-PERS	O					NIL	_	
Quartier	I-PERS	O					NIL	_	
_	I-PERS	O					NIL	_	
^	I-PERS	O					NIL	_	
instituteur	I-PERS	O					NIL	_	
,	O	O							
s	O	O							
'	O	O							
étant	O	O							
décidé	O	O							
d	O	O							
'	O	O							
aller	O	O							
# segment_iiif_link									
passer	O	O							
tout	O	O							
au	O	O							
moins	O	O							
l	O	O							
'	O	O							
été	O	O							
prochain	O	O							
à	O	O							
la	O	O							
campagne	O	O							
,	O	O							
invite	O	O							
les	O	O							
)	O	O							
# segment_iiif_link									
personnes	O	O							
qui	O	O							
voudraient	O	O							
se	O	O							
pourvoir	O	O							
chez	O	O							
lui	O	O							
d	O	O							
'	O	O							
encre	O	O							
et	O	O							
# segment_iiif_link									
.	O	O							
de	O	O							
plumes	O	O							
taillées	O	O							
,	O	O							
de	O	O							
s	O	O							
'	O	O							
annoncer	O	O							
au	O	O							
plutôt	O	O							
.	O	O							
Il	O	O							
lui	O	O							
reste	O	O							
# segment_iiif_link									
quelques	O	O							
papiers	O	O							
,	O	O							
tant	O	O							
de	O	O							
poste	O	O							
qu	O	O							
'	O	O							
autres	O	O							
de	O	O							
différens	O	O							
# segment_iiif_link									
formats	O	O							
,	O	O							
dont	O	O							
il	O	O							
veut	O	O							
se	O	O							
dèiaire	O	O							
,	O	O							
et	O	O							
qu	O	O							
'	O	O							
il	O	O							
cédera	O	O							
pendant	O	O							
la	O	O							
# segment_iiif_link									
foire	O	O							
au	O	O							
dessous	O	O							
du	O	O							
prix	O	O							
coûtant	O	O							
.	O	O							
# segment_iiif_link									
Ï	B-PERS	O					Q14291	_	
3	O	O							
.	O	O							
On	O	O							
demande	O	O							
pour	O	O							
le	O	O							
commencement	O	O							
de	O	O							
mars	O	O							
,	O	O							
une	O	O							
# segment_iiif_link									
servante	O	O							
qui	O	O							
sache	O	O							
coudre	O	O							
et	O	O							
travailler	O	O							
dans	O	O							
un	O	O							
jardin	O	O							
.	O	O							
S	O	O							
'	O	O							
adr	O	O							
.	O	O							
# segment_iiif_link									
au	O	O							
bureau	O	O							
d	O	O							
'	O	O							
avis	O	O							
.	O	O							
'	O	O							
# segment_iiif_link									
14	O	O							
.	O	O							
Le	O	O							
«	O	O							
5	O	O							
janvier	O	O							
dernier	O	O							
,	O	O							
on	O	O							
a	O	O							
trouvé	O	O							
de	O	O							
Neuchatel	B-LOC	O					Q69345	_	
à	O	O							
# segment_iiif_link									
_	B-LOC	O					Q1048758	_	
Chaumont	I-LOC	O					Q1048758	_	
,	O	O							
un	O	O							
petit	O	O							
chien	O	O							
noir	O	O							
.	O	O							
La	O	O							
personne	O	O							
à	O	O							
laquelle	O	O							
il	O	O							
# segment_iiif_link									
appartient	O	O							
peut	O	O							
ie	O	O							
réclamer	O	O							
chtz	O	O							
Jean	B-PERS	O					NIL	_	
Pierre	I-PERS	O					NIL	_	
Baxdet	I-PERS	O					NIL	_	
.	O	O							
Le	O	O							
même	O	O							
# segment_iiif_link									
est	O	O							
toujours	O	O							
assorti	O	O							
de	O	O							
toutes	O	O							
sortes	O	O							
de	O	O							
boisselages	O	O							
,	O	O							
seilles	O	O							
à	O	O							
# segment_iiif_link									
tau	O	O							
,	O	O							
boues	O	O							
à	O	O							
tonneaux	O	O							
et	O	O							
coupons	O	O							
pour	O	O							
mettre	O	O							
iapâteau	O	O							
# segment_iiif_link									
four	O	O							
.	O	O							
# segment_iiif_link									
i	O	O							
5	O	O							
.	O	O							
La	O	O							
noble	O	O							
Compagnie	B-ORG	O					NIL	_	
des	I-ORG	O					NIL	_	
Marchands	I-ORG	O					NIL	_	
de	I-ORG	O					NIL	_	
Neuchatel	I-ORG	O					NIL	_	
offre	O	O							
à	O	O							
# segment_iiif_link									
prête	O	O							
/	O	O							
une	O	O							
somme	O	O							
de	O	O							
L	O	O							
.	O	O							
1400	O	O							
d	O	O							
'	O	O							
ici	O	O							
.	O	O							
Les	O	O							
personnes	O	O							
àqui	O	O							
elle	O	O							
# segment_iiif_link									
pourrait	O	O							
convenir	O	O							
,	O	O							
peuvent	O	O							
s	O	O							
'	O	O							
adresser	O	O							
à	O	O							
M	B-PERS	O					NIL	_	
.	I-PERS	O					NIL	_	
Henri	I-PERS	O					NIL	_	
Gigaud	I-PERS	O					NIL	_	
,	I-PERS	O					NIL	_	
# segment_iiif_link									
membre	I-PERS	O					NIL	_	
du	I-PERS	O					NIL	_	
petit	I-PERS	O					NIL	_	
Conseti	I-PERS	O					NIL	_	
;	O	O							
son	O	O							
procureur	O	O							
,	O	O							
soit	O	O							
à	O	O							
M	B-PERS	O					NIL	_	
.	I-PERS	O					NIL	_	
# segment_iiif_link									
Ghatenay	I-PERS	O					NIL	_	
du	I-PERS	O					NIL	_	
grand	I-PERS	O					NIL	_	
Conseil	I-PERS	O					NIL	_	
,	O	O							
son	O	O							
receveur	O	O							
,	O	O							
ou	O	O							
à	O	O							
M	B-PERS	O					NIL	_	
.	I-PERS	O					NIL	_	
le	I-PERS	O					NIL	_	
greffier	I-PERS	O					NIL	_	
# segment_iiif_link									
Péter	I-PERS	O					NIL	_	
,	O	O							
son	O	O							
secrétaire	O	O							
,	O	O							
eu	O	O							
présentant	O	O							
leurs	O	O							
sûretés	O	O							
.	O	O							

# document_id									
# segment_iiif_link									
m	O	O							
_	O	O							
'	O	O							
¦	O	O							
'	O	O							
—	O	O							
""""	O	O							
.	O	O							
.	O	O							
'	O	O							
i	O	O							
-	O	O							
i	O	O							
'	O	O							
i	O	O							
'	O	O							
—	O	O							
'	O	O							
i	O	O							
m	B-PERS	O					NIL	_	
# segment_iiif_link									
Nota	I-PERS	O					NIL	_	
.	O	O							
Les	O	O							
Avis	O	O							
à	O	O							
insérer	O	O							
dans	O	O							
cette	O	O							
Feuille	O	O							
,	O	O							
qui	O	O							
ne	O	O							
seront	O	O							
pas	O	O							
remis	O	O							
au	O	O							
Bureau	O	O							
le	O	O							
Mardi	O	O							
matin	O	O							
,	O	O							
# segment_iiif_link									
à	O	O							
neuf	O	O							
-	O	O							
heures	O	O							
au	O	O							
plus	O	O							
tard	O	O							
,	O	O							
seront	O	O							
renvoyés	O	O							
irrévocablement	O	O							
à	O	O							
l	O	O							
'	O	O							
ordinaire	O	O							
prochain	O	O							
_	O	O							
.	O	O							
# segment_iiif_link									
ARTICLES	O	O							
OFFICIELS	O	O							
.	O	O							
# segment_iiif_link									
k	O	O							
.	O	O							
Le	O	O							
public	O	O							
est	O	O							
informé	O	O							
,	O	O							
qu	O	O							
'	O	O							
au	O	O							
bénéfice	O	O							
d	O	O							
'	O	O							
un	O	O							
gracieux	O	O							
# segment_iiif_link									
arrêt	O	O							
de	O	O							
la	O	O							
Seigneurie	B-LOC	O					Q3455090	_	
,	O	O							
""""	O	O							
et	O	O							
d	O	O							
'	O	O							
une	O	O							
sentence	O	O							
de	O	O							
direction	O	O							
# segment_iiif_link									
de	O	O							
l	O	O							
'	O	O							
honorable	O	O							
Justice	B-LOC	O					NIL	_	
de	I-LOC	O					NIL	_	
la	I-LOC	O					NIL	_	
Chaux	I-LOC	O					NIL	_	
-	I-LOC	O					NIL	_	
de	I-LOC	O					NIL	_	
-	I-LOC	O					NIL	_	
Fonds	I-LOC	O					NIL	_	
,	O	O							
le	O	O							
tuteur	O	O							
# segment_iiif_link									
et	O	O							
les	O	O							
parens	O	O							
des	O	O							
enfans	O	O							
'	O	O							
de	O	O							
Henri	B-PERS	O					NIL	_	
Jean	I-PERS	O					NIL	_	
-	I-PERS	O					NIL	_	
Maire	I-PERS	O					NIL	_	
,	O	O							
se	O	O							
# segment_iiif_link									
présenteront	O	O							
en	O	O							
cour	O	O							
de	O	O							
Justice	O	O							
de	O	O							
la	O	O							
dite	O	O							
Chaùx	B-LOC	O					NIL	_	
-	I-LOC	O					NIL	_	
de	I-LOC	O					NIL	_	
-	I-LOC	O					NIL	_	
Fonds	I-LOC	O					NIL	_	
,	O	O							
# segment_iiif_link									
le	O	O							
Mardi	O	O							
_	O	O							
s	O	O							
_	O	O							
?	O	O							
o	O	O							
.	O	O							
Septembre	O	O							
courant	O	O							
,	O	O							
au	O	O							
plaid	O	O							
ordinaire	O	O							
,	O	O							
# segment_iiif_link									
aux	O	O							
lieu	O	O							
et	O	O							
heure	O	O							
accoutumés	O	O							
,	O	O							
ponr	O	O							
postuler	O	O							
au	O	O							
nom	O	O							
# segment_iiif_link									
des	O	O							
enfans	O	O							
nés	O	O							
et	O	O							
à	O	O							
naître	O	O							
du	O	O							
dit	O	O							
