TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
bring	O	O	O	O	O	_	_	_	_
to	O	O	O	O	O	_	_	_	_
view	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
Amend	O	O	O	O	O	_	_	_	NoSpaceAfter
¬	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
ments	O	O	O	O	O	_	_	_	_
propofed	O	O	O	O	O	_	_	_	_
by	O	O	O	O	O	_	_	_	_
our	O	O	O	O	O	_	_	_	_
Convention	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
and	O	O	O	O	O	_	_	_	_
approv	O	O	O	O	O	_	_	_	NoSpaceAfter
¬	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
ed	O	O	O	O	O	_	_	_	_
by	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
Legiflature	O	O	O	O	O	_	_	_	NoSpaceAfter
.	O	O	O	O	O	_	_	_	_
We	O	O	O	O	O	_	_	_	_
fltall	O	O	O	O	O	_	_	_	_
tranfmit	O	O	O	O	O	_	_	_	_
a	O	O	O	O	O	_	_	_	_
com	O	O	O	O	O	_	_	_	NoSpaceAfter
¬	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
#
plete	O	O	O	O	O	_	_	_	_
let	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
Journals	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
both	O	O	O	O	O	_	_	_	_
Houfes	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
Con	O	O	O	O	O	_	_	_	NoSpaceAfter
-	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
grefsto	O	O	O	O	O	_	_	_	_
your	O	O	O	O	O	_	_	_	_
addrefs	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
which	O	O	O	O	O	_	_	_	_
with	O	O	O	O	O	_	_	_	_
a	O	O	O	O	O	_	_	_	_
letter	O	O	O	O	O	_	_	_	_
accom	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
panying	O	O	O	O	O	_	_	_	_
them	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
we	O	O	O	O	O	_	_	_	_
entreat	O	O	O	O	O	_	_	_	_
your	O	O	O	O	O	_	_	_	_
Excellency	O	O	O	O	O	_	_	_	_
will	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
have	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
gaodnefs	O	O	O	O	O	_	_	_	_
to	O	O	O	O	O	_	_	_	_
lay	O	O	O	O	O	_	_	_	_
before	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
Honorable	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
Legillature	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
enfuing	O	O	O	O	O	_	_	_	_
meeting	O	O	O	O	O	_	_	_	NoSpaceAfter
.	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
#
We	O	O	O	O	O	_	_	_	_
have	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
honor	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
every	O	O	O	O	O	_	_	_	_
(	O	O	O	O	O	_	_	_	NoSpaceAfter
entiment	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
rc	O	O	O	O	O	_	_	_	NoSpaceAfter
-	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
fpeCt	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
to	O	O	O	O	O	_	_	_	_
be	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
Sir	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
your	O	O	O	O	O	_	_	_	_
Excellency	O	O	O	O	O	_	_	_	NoSpaceAfter
’	O	O	O	O	O	_	_	_	NoSpaceAfter
s	O	O	O	O	O	_	_	_	_
moft	O	O	O	O	O	_	_	_	_
obedient	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
and	O	O	O	O	O	_	_	_	_
very	O	O	O	O	O	_	_	_	_
humble	O	O	O	O	O	_	_	_	_
fervants	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
RICHARD	B-pers	O	B-pers	O	O	_	Q15631569|Q725907|Q47512959|Q15921499|Q85798880	Q15631569|Q725907|Q47512959|Q15921499|Q85798880	_
HENRY	I-pers	O	I-pers	O	O	_	Q15631569|Q725907|Q47512959|Q15921499|Q85798880	Q15631569|Q725907|Q47512959|Q15921499|Q85798880	_
LEE	I-pers	O	I-pers	O	O	_	Q15631569|Q725907|Q47512959|Q15921499|Q85798880	Q15631569|Q725907|Q47512959|Q15921499|Q85798880	EndOfLine|NoSpaceAfter
WILLIAM	B-pers	O	B-pers	O	O	_	NIL|Q21664862|Q22059468|Q471060|Q382856	NIL|Q21664862|Q22059468|Q471060|Q382856	_
GRAYSON	I-pers	O	I-pers	O	O	_	NIL|Q21664862|Q22059468|Q471060|Q382856	NIL|Q21664862|Q22059468|Q471060|Q382856	NoSpaceAfter
.	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
#
PRESIDENT	B-pers	O	B-pers	O	O	_	NIL|Q838380|Q2660216|Q5453156|Q15228462	NIL|Q838380|Q2660216|Q5453156|Q15228462	_
SULL	I-pers	O	I-pers	O	O	_	NIL|Q838380|Q2660216|Q5453156|Q15228462	NIL|Q838380|Q2660216|Q5453156|Q15228462	_
IVAN	I-pers	O	I-pers	O	O	_	NIL|Q838380|Q2660216|Q5453156|Q15228462	NIL|Q838380|Q2660216|Q5453156|Q15228462	NoSpaceAfter
’	O	O	O	O	O	_	_	_	NoSpaceAfter
s	O	O	O	O	O	_	_	_	_
MESSAGE	O	O	O	O	O	_	_	_	NoSpaceAfter
.	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
#
To	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
Hon	O	O	O	O	O	_	_	_	NoSpaceAfter
.	O	O	O	O	O	_	_	_	_
Senate	B-org	O	B-org	O	O	_	Q28135987|Q21022191|Q215987|Q3510843|Q1142439	Q28135987|Q21022191|Q215987|Q3510843|Q1142439	_
and	O	O	O	O	O	_	_	_	_
House	B-org	O	B-org	O	O	_	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NIL|Q1137584|Q1138354|Q1484102|Q2034424	_
^	I-org	O	I-org	O	O	_	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NoSpaceAfter
/	I-org	O	I-org	O	O	_	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NoSpaceAfter
'	I-org	O	I-org	O	O	_	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NoSpaceAfter
Represen	I-org	O	I-org	O	O	_	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NoSpaceAfter
¬	I-org	O	I-org	O	O	_	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NIL|Q1137584|Q1138354|Q1484102|Q2034424	EndOfLine|NoSpaceAfter
tatives	I-org	O	I-org	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
[	O	O	O	O	O	_	_	_	NoSpaceAfter
0	O	O	O	O	O	_	_	_	NoSpaceAfter
/	O	O	O	O	O	_	Q28135987|Q21022191|Q215987|Q3510843|Q1142439	Q28135987|Q21022191|Q215987|Q3510843|Q1142439	NoSpaceAfter
New	B-loc	B-org	B-loc	B-org	O	_	_	_	NoSpaceAfter
-	I-loc	I-org	I-loc	I-org	O	_	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NoSpaceAfter
Hampshire	I-loc	I-org	I-loc	I-org	O	_	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NoSpaceAfter
.	O	O	O	O	O	_	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NoSpaceAfter
]	O	O	O	O	O	_	NIL|Q1137584|Q1138354|Q1484102|Q2034424	NIL|Q1137584|Q1138354|Q1484102|Q2034424	EndOfLine|NoSpaceAfter
#
Gentlemen	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
H	O	O	O	O	O	_	_	_	_
HVING	O	O	O	O	O	_	_	_	_
been	O	O	O	O	O	_	_	_	_
informed	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
that	O	O	O	O	O	_	_	_	_
doubts	O	O	O	O	O	_	_	_	_
have	O	O	O	O	O	_	_	_	_
a	O	O	O	O	O	_	_	_	NoSpaceAfter
-	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
rifen	O	O	O	O	O	_	_	_	_
iu	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
minds	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
fome	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
whether	O	O	O	O	O	_	_	_	_
my	O	O	O	O	O	_	_	_	_
hav	O	O	O	O	O	_	_	_	NoSpaceAfter
¬	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
ing	O	O	O	O	O	_	_	_	_
accepted	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
office	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
Diftricft	O	O	O	O	O	_	_	_	_
Judge	O	O	O	O	O	_	_	_	_
has	O	O	O	O	O	_	_	_	_
not	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
difqualified	O	O	O	O	O	_	_	_	_
me	O	O	O	O	O	_	_	_	_
from	O	O	O	O	O	_	_	_	_
aefling	O	O	O	O	O	_	_	_	_
as	O	O	O	O	O	_	_	_	_
Prefident	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
State	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
until	O	O	O	O	O	_	_	_	_
a	O	O	O	O	O	_	_	_	_
new	O	O	O	O	O	_	_	_	_
election	O	O	O	O	O	_	_	_	_
takes	O	O	O	O	O	_	_	_	_
place	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
I	O	O	O	O	O	_	_	_	_
confefs	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
that	O	O	O	O	O	_	_	_	_
1	O	O	O	O	O	_	_	_	_
have	O	O	O	O	O	_	_	_	_
never	O	O	O	O	O	_	_	_	_
been	O	O	O	O	O	_	_	_	_
able	O	O	O	O	O	_	_	_	_
to	O	O	O	O	O	_	_	_	_
difcover	O	O	O	O	O	_	_	_	_
any	O	O	O	O	O	_	_	_	_
in	O	O	O	O	O	_	_	_	NoSpaceAfter
¬	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
compatibility	O	O	O	O	O	_	_	_	_
in	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
two	O	O	O	O	O	_	_	_	_
offices	O	O	O	O	O	_	_	_	NoSpaceAfter
.	O	O	O	O	O	_	_	_	_
But	O	O	O	O	O	_	_	_	_
as	O	O	O	O	O	_	_	_	_
fome	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
#
have	O	O	O	O	O	_	_	_	_
attempted	O	O	O	O	O	_	_	_	_
to	O	O	O	O	O	_	_	_	_
prove	O	O	O	O	O	_	_	_	_
this	O	O	O	O	O	_	_	_	_
by	O	O	O	O	O	_	_	_	_
urging	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
words	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
of	O	O	O	O	O	_	_	_	_
aConflitution	O	O	O	O	O	_	_	_	_
framed	O	O	O	O	O	_	_	_	_
for	O	O	O	O	O	_	_	_	_
thepurpofe	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
efta	O	O	O	O	O	_	_	_	NoSpaceAfter
-	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
blifhing	O	O	O	O	O	_	_	_	_
over	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
people	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
New	B-loc	O	B-loc	O	O	_	Q15864015|Q58425090|Q48966333|Q759|Q3472179	Q15864015|Q58425090|Q48966333|Q759|Q3472179	NoSpaceAfter
-	I-loc	O	I-loc	O	O	_	Q15864015|Q58425090|Q48966333|Q759|Q3472179	Q15864015|Q58425090|Q48966333|Q759|Q3472179	NoSpaceAfter
Humpfhire	I-loc	O	I-loc	O	O	_	Q15864015|Q58425090|Q48966333|Q759|Q3472179	Q15864015|Q58425090|Q48966333|Q759|Q3472179	_
a	O	O	O	O	O	_	_	_	_
free	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
fovereign	O	O	O	O	O	_	_	_	_
and	O	O	O	O	O	_	_	_	_
independent	O	O	O	O	O	_	_	_	_
government	O	O	O	O	O	_	_	_	NoSpaceAfter
—	O	O	O	O	O	_	_	_	NoSpaceAfter
1	O	O	O	O	O	_	_	_	_
mull	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
obferve	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
that	O	O	O	O	O	_	_	_	_
this	O	O	O	O	O	_	_	_	_
govennent	O	O	O	O	O	_	_	_	_
has	O	O	O	O	O	_	_	_	_
[	O	O	O	O	O	_	_	_	NoSpaceAfter
nice	O	O	O	O	O	_	_	_	_
been	O	O	O	O	O	_	_	_	_
changed	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
by	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
voice	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
people	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
who	O	O	O	O	O	_	_	_	_
have	O	O	O	O	O	_	_	_	_
agreed	O	O	O	O	O	_	_	_	_
that	O	O	O	O	O	_	_	_	_
their	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
fafety	O	O	O	O	O	_	_	_	_
depended	O	O	O	O	O	_	_	_	_
on	O	O	O	O	O	_	_	_	_
their	O	O	O	O	O	_	_	_	_
relinquifhuig	O	O	O	O	O	_	_	_	_
many	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
powers	O	O	O	O	O	_	_	_	_
retained	O	O	O	O	O	_	_	_	_
by	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
people	O	O	O	O	O	_	_	_	_
in	O	O	O	O	O	_	_	_	_
that	O	O	O	O	O	_	_	_	_
Conflitution	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
to	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
a	O	O	O	O	O	_	_	_	_
General	O	O	O	O	O	_	_	_	_
Government	O	O	O	O	O	_	_	_	_
eflabl	O	O	O	O	O	_	_	_	NoSpaceAfter
'	O	O	O	O	O	_	_	_	NoSpaceAfter
fbed	O	O	O	O	O	_	_	_	_
for	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
people	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
each	O	O	O	O	O	_	_	_	_
and	O	O	O	O	O	_	_	_	_
every	O	O	O	O	O	_	_	_	_
State	O	O	O	O	O	_	_	_	_
who	O	O	O	O	O	_	_	_	_
fnould	O	O	O	O	O	_	_	_	_
adopt	O	O	O	O	O	_	_	_	_
it	O	O	O	O	O	_	_	_	_
;	O	O	O	O	O	_	_	_	_
which	O	O	O	O	O	_	_	_	_
to	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
themwai	O	O	O	O	O	_	_	_	_
to	O	O	O	O	O	_	_	_	_
become	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
general	O	O	O	O	O	_	_	_	_
law	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
land	O	O	O	O	O	_	_	_	NoSpaceAfter
.	O	O	O	O	O	_	_	_	_
The	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
#
people	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
this	O	O	O	O	O	_	_	_	_
State	O	O	O	O	O	_	_	_	_
did	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
in	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
moff	O	O	O	O	O	_	_	_	_
folemn	O	O	O	O	O	_	_	_	_
manner	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
a	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
dipt	O	O	O	O	O	_	_	_	_
arid	O	O	O	O	O	_	_	_	_
ratify	O	O	O	O	O	_	_	_	_
that	O	O	O	O	O	_	_	_	_
Conflitution	O	O	O	O	O	_	_	_	_
;	O	O	O	O	O	_	_	_	_
and	O	O	O	O	O	_	_	_	_
from	O	O	O	O	O	_	_	_	_
that	O	O	O	O	O	_	_	_	_
e	O	O	O	O	O	_	_	_	NoSpaceAfter
-	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
vent	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
this	O	O	O	O	O	_	_	_	_
ceased	O	O	O	O	O	_	_	_	_
to	O	O	O	O	O	_	_	_	_
be	O	O	O	O	O	_	_	_	_
a	O	O	O	O	O	_	_	_	_
free	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
sovereign	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
andindependent	O	O	O	O	O	_	_	_	_
state	O	O	O	O	O	_	_	_	_
;	O	O	O	O	O	_	_	_	_
and	O	O	O	O	O	_	_	_	_
upon	O	O	O	O	O	_	_	_	_
my	O	O	O	O	O	_	_	_	_
being	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
elcdled	O	O	O	O	O	_	_	_	_
to	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
office	O	O	O	O	O	_	_	_	_
of	O	O	O	O	O	_	_	_	_
Prefident	O	O	O	O	O	_	_	_	NoSpaceAfter
,	O	O	O	O	O	_	_	_	_
I	O	O	O	O	O	_	_	_	_
was	O	O	O	O	O	_	_	_	_
only	O	O	O	O	O	_	_	_	_
fworn	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
to	O	O	O	O	O	_	_	_	_
perform	O	O	O	O	O	_	_	_	_
and	O	O	O	O	O	_	_	_	_
fulfil	O	O	O	O	O	_	_	_	_
the	O	O	O	O	O	_	_	_	_
duties	O	O	O	O	O	_	_	_	_
incumbent	O	O	O	O	O	_	_	_	_
on	O	O	O	O	O	_	_	_	_
me	O	O	O	O	O	_	_	_	EndOfLine|NoSpaceAfter
