TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
träfe	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Derselbe	O	O	_	_	_	_	_	_	_
ver	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
sprach	_	_	_	_	_	_	_	_	NoSpaceAfter|Commented
,	O	O	_	_	_	_	_	_	_
Abends	O	O	_	_	_	_	_	_	_
um	O	O	_	_	_	_	_	_	_
6	O	O	_	_	_	_	_	_	_
Uhr	O	O	_	_	_	_	_	_	_
den	O	O	_	_	_	_	_	_	_
franz	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Gesandten	O	O	_	_	_	_	_	_	_
in	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
seiner	O	O	_	_	_	_	_	_	_
Wohnung	O	O	_	_	_	_	_	_	_
zu	O	O	_	_	_	_	_	_	_
besuchen	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
und	O	O	_	_	_	_	_	_	_
mit	O	O	_	_	_	_	_	_	_
ihm	O	O	_	_	_	_	_	_	_
noch	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
nähere	O	O	_	_	_	_	_	_	_
Maßregeln	O	O	_	_	_	_	_	_	_
zu	O	O	_	_	_	_	_	_	_
verabreden	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Aller	O	O	_	_	_	_	_	_	_
dieser	O	O	_	_	_	_	_	_	_
Vor	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
sicht	_	_	_	_	_	_	_	_	_|Commented
ungeachtet	O	O	_	_	_	_	_	_	_
ward	O	O	_	_	_	_	_	_	_
der	O	O	_	_	_	_	_	_	_
Ausbruch	O	O	_	_	_	_	_	_	_
des	O	O	_	_	_	_	_	_	_
Auflaufs	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
von	O	O	_	_	_	_	_	_	_
pässtlichen	O	O	_	_	_	_	_	_	_
Emissarien	O	O	_	_	_	_	_	_	_
selbst	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
die	O	O	_	_	_	_	_	_	_
am	O	O	_	_	_	_	_	_	_
lautesten	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Vivat	O	O	_	_	_	_	_	_	_
riefen	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
veranstaltet	O	O	_	_	_	_	_	_	_
und	O	O	_	_	_	_	_	_	_
geleitet	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Man	O	O	_	_	_	_	_	_	_
ver	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
letzte	_	_	_	_	_	_	_	_	_|Commented
die	O	O	_	_	_	_	_	_	_
Freyheit	O	O	_	_	_	_	_	_	_
des	O	O	_	_	_	_	_	_	_
französ	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Pallastes	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
drang	O	O	_	_	_	_	_	_	_
in	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
die	O	O	_	_	_	_	_	_	_
Höfe	O	O	_	_	_	_	_	_	_
ein	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
schoß	O	O	_	_	_	_	_	_	_
und	O	O	_	_	_	_	_	_	_
mordete	O	O	_	_	_	_	_	_	_
daselbst	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
und	O	O	_	_	_	_	_	_	_
er	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
legte	_	_	_	_	_	_	_	_	_|Commented
den	O	O	_	_	_	_	_	_	_
Gen	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Duphot	B-pers	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
der	O	O	_	_	_	_	_	_	_
die	O	O	_	_	_	_	_	_	_
Soldaten	O	O	_	_	_	_	_	_	_
mit	O	O	_	_	_	_	_	_	_
un	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
erschrockener	_	_	_	_	_	_	_	_	_|Commented
Kuhnheit	O	O	_	_	_	_	_	_	_
vom	O	O	_	_	_	_	_	_	_
fernern	O	O	_	_	_	_	_	_	_
Feuern	O	O	_	_	_	_	_	_	_
abhal	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
ten	_	_	_	_	_	_	_	_	_|Commented
wollte	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
mit	O	O	_	_	_	_	_	_	_
vielen	O	O	_	_	_	_	_	_	_
Schüssen	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
Stichen	O	O	_	_	_	_	_	_	_
u	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Stein	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
würfen	_	_	_	_	_	_	_	_	NoSpaceAfter|Commented
.	O	O	_	_	_	_	_	_	_
Selbst	O	O	_	_	_	_	_	_	_
den	O	O	_	_	_	_	_	_	_
Gesandten	O	O	_	_	_	_	_	_	_
und	O	O	_	_	_	_	_	_	_
den	O	O	_	_	_	_	_	_	_
General	B-pers	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
Lieutenant	_	_	_	_	_	_	_	_	_|Commented
Sherlöck	I-pers	O	_	_	_	_	_	_	_
wollten	O	O	_	_	_	_	_	_	_
die	O	O	_	_	_	_	_	_	_
Unbändigen	O	O	_	_	_	_	_	_	_
töd	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
ten	_	_	_	_	_	_	_	_	NoSpaceAfter|Commented
;	O	O	_	_	_	_	_	_	_
aber	O	O	_	_	_	_	_	_	_
es	O	O	_	_	_	_	_	_	_
gelang	O	O	_	_	_	_	_	_	_
den	O	O	_	_	_	_	_	_	_
beyden	O	O	_	_	_	_	_	_	_
Verfolgten	O	O	_	_	_	_	_	_	_
zu	O	O	_	_	_	_	_	_	_
ent	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
kommen	_	_	_	_	_	_	_	_	NoSpaceAfter|Commented
.	O	O	_	_	_	_	_	_	_
Es	O	O	_	_	_	_	_	_	_
ließ	O	O	_	_	_	_	_	_	_
sich	O	O	_	_	_	_	_	_	_
aber	O	O	_	_	_	_	_	_	_
dennoch	O	O	_	_	_	_	_	_	_
keine	O	O	_	_	_	_	_	_	_
Obrigkeit	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
sehen	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
um	O	O	_	_	_	_	_	_	_
abzuwehren	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
obschon	O	O	_	_	_	_	_	_	_
daß	O	O	_	_	_	_	_	_	_
Schießen	O	O	_	_	_	_	_	_	_
im	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Pallaste	O	O	_	_	_	_	_	_	_
noch	O	O	_	_	_	_	_	_	_
lange	O	O	_	_	_	_	_	_	_
fortdauerte	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Nur	O	O	_	_	_	_	_	_	_
einen	O	O	_	_	_	_	_	_	_
leeren	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Bedauerungsbrief	O	O	_	_	_	_	_	_	_
schrieb	O	O	_	_	_	_	_	_	_
der	O	O	_	_	_	_	_	_	_
Staatssekretär	O	O	_	_	_	_	_	_	_
in	O	O	_	_	_	_	_	_	_
der	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Folge	O	O	_	_	_	_	_	_	NoSpaceAfter
;	O	O	_	_	_	_	_	_	_
aber	O	O	_	_	_	_	_	_	_
am	O	O	_	_	_	_	_	_	_
Tage	O	O	_	_	_	_	_	_	_
des	O	O	_	_	_	_	_	_	_
Mordes	O	O	_	_	_	_	_	_	_
selbst	O	O	_	_	_	_	_	_	_
kam	O	O	_	_	_	_	_	_	_
er	O	O	_	_	_	_	_	_	_
zur	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
versprochenen	O	O	_	_	_	_	_	_	_
Stunde	O	O	_	_	_	_	_	_	_
gar	O	O	_	_	_	_	_	_	_
nicht	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
und	O	O	_	_	_	_	_	_	_
überließ	O	O	_	_	_	_	_	_	_
den	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Gesandten	O	O	_	_	_	_	_	_	_
seinem	O	O	_	_	_	_	_	_	_
Schicksal	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
obwohl	O	O	_	_	_	_	_	_	_
seine	O	O	_	_	_	_	_	_	_
Gegen	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
wart	_	_	_	_	_	_	_	_	_|Commented
gewiß	O	O	_	_	_	_	_	_	_
das	O	O	_	_	_	_	_	_	_
fernere	O	O	_	_	_	_	_	_	_
Blutbad	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
in	O	O	_	_	_	_	_	_	_
welchem	O	O	_	_	_	_	_	_	_
mehr	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
als	O	O	_	_	_	_	_	_	_
20	O	O	_	_	_	_	_	_	_
Personen	O	O	_	_	_	_	_	_	_
das	O	O	_	_	_	_	_	_	_
Leben	O	O	_	_	_	_	_	_	_
verloren	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
verhütet	O	O	_	_	_	_	_	_	_
hät	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
te	_	_	_	_	_	_	_	_	NoSpaceAfter|Commented
.	O	O	_	_	_	_	_	_	_
—	O	O	_	_	_	_	_	_	_
Das	O	O	_	_	_	_	_	_	_
Directorium	O	O	_	_	_	_	_	_	_
beschloß	O	O	_	_	_	_	_	_	_
diesen	O	O	_	_	_	_	_	_	_
Nachrichten	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
zufolge	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
welche	O	O	_	_	_	_	_	_	_
es	O	O	_	_	_	_	_	_	_
einleuchtend	O	O	_	_	_	_	_	_	_
machten	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
man	O	O	_	_	_	_	_	_	_
habe	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
in	O	O	_	_	_	_	_	_	_
Rom	B-loc	O	_	_	_	_	_	_	_
die	O	O	_	_	_	_	_	_	_
Ermordung	O	O	_	_	_	_	_	_	_
Basseville	B-pers	O	_	_	_	_	_	_	NoSpaceAfter
'	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
s	I-pers	O	_	_	_	_	_	_	_
erneuern	O	O	_	_	_	_	_	_	_
wol	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
len	_	_	_	_	_	_	_	_	NoSpaceAfter|Commented
,	O	O	_	_	_	_	_	_	_
indem	O	O	_	_	_	_	_	_	_
man	O	O	_	_	_	_	_	_	_
den	O	O	_	_	_	_	_	_	_
Gen	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Duphot	O	O	_	_	_	_	_	_	_
umbrachte	O	O	_	_	_	_	_	_	NoSpaceAfter
:	O	O	_	_	_	_	_	_	_
der	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter

# language = de
# newspaper = NZZ
# date = 1808-04-29
# document_id = NZZ-1808-04-29-a-p0002
# segment_iiif_link = _
henden	O	O	_	_	_	_	_	_	_
und	O	O	_	_	_	_	_	_	_
glücklichen	O	O	_	_	_	_	_	_	_
Zustande	O	O	_	_	_	_	_	_	_
gelebt	O	O	_	_	_	_	_	_	_
habe	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
und	O	O	_	_	_	_	_	_	_
daß	O	O	_	_	_	_	_	_	_
kein	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Beweggrund	O	O	_	_	_	_	_	_	_
ihn	O	O	_	_	_	_	_	_	_
jemals	O	O	_	_	_	_	_	_	_
dahin	O	O	_	_	_	_	_	_	_
bringen	O	O	_	_	_	_	_	_	_
könne	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
von	O	O	_	_	_	_	_	_	_
diesem	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Vorsatze	O	O	_	_	_	_	_	_	_
abzustehen	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Se	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Kaiserl	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Majestät	O	O	_	_	_	_	_	_	_
fügten	O	O	_	_	_	_	_	_	_
hinzu	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
daß	O	O	_	_	_	_	_	_	_
ich	O	O	_	_	_	_	_	_	_
den	O	O	_	_	_	_	_	_	_
festen	O	O	_	_	_	_	_	_	_
Karakter	O	O	_	_	_	_	_	_	_
des	O	O	_	_	_	_	_	_	_
Kronprinzen	O	O	_	_	_	_	_	_	_
hinlänglich	O	O	_	_	_	_	_	_	_
ken	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
nen	_	_	_	_	_	_	_	_	_|Commented
müße	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
um	O	O	_	_	_	_	_	_	_
zu	O	O	_	_	_	_	_	_	_
wissen	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
daß	O	O	_	_	_	_	_	_	_
nichts	O	O	_	_	_	_	_	_	_
schwerer	O	O	_	_	_	_	_	_	_
sey	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
als	O	O	_	_	_	_	_	_	_
seine	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Entschlüsse	O	O	_	_	_	_	_	_	_
zu	O	O	_	_	_	_	_	_	_
erschüttern	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
oder	O	O	_	_	_	_	_	_	_
ihn	O	O	_	_	_	_	_	_	_
zu	O	O	_	_	_	_	_	_	_
bewegen	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
ein	O	O	_	_	_	_	_	_	_
ein	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
mal	_	_	_	_	_	_	_	_	_|Commented
angenommenes	O	O	_	_	_	_	_	_	_
System	O	O	_	_	_	_	_	_	_
zu	O	O	_	_	_	_	_	_	_
verlassen	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
und	O	O	_	_	_	_	_	_	_
daß	O	O	_	_	_	_	_	_	_
er	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
der	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Kaiser	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
überzeugt	O	O	_	_	_	_	_	_	_
sey	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
es	O	O	_	_	_	_	_	_	_
habe	O	O	_	_	_	_	_	_	_
vor	O	O	_	_	_	_	_	_	_
unserm	O	O	_	_	_	_	_	_	_
Angriff	O	O	_	_	_	_	_	_	_
auf	O	O	_	_	_	_	_	_	_
Ro	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
(	_	_	_	_	_	_	_	_	NoSpaceAfter|Commented
Aus	O	O	_	_	_	_	_	_	_
dem	O	O	_	_	_	_	_	_	_
danischen	O	O	_	_	_	_	_	_	_
Blatte	O	O	_	_	_	_	_	_	_
Dagen	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	NoSpaceAfter
)	O	O	_	_	_	_	_	_	_
Da	O	O	_	_	_	_	_	_	_
das	O	O	_	_	_	_	_	_	_
engli	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
sche	_	_	_	_	_	_	_	_	_|Commented
Ministerium	O	O	_	_	_	_	_	_	_
die	O	O	_	_	_	_	_	_	_
englische	O	O	_	_	_	_	_	_	_
Nation	O	O	_	_	_	_	_	_	_
versichert	O	O	_	_	_	_	_	_	_
hat	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
daß	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
den	O	O	_	_	_	_	_	_	_
Kaiser	O	O	_	_	_	_	_	_	_
von	O	O	_	_	_	_	_	_	_
Rußland	B-loc	O	_	_	_	_	_	_	_
Anfangs	O	O	_	_	_	_	_	_	_
nicht	O	O	_	_	_	_	_	_	_
das	O	O	_	_	_	_	_	_	_
geringste	O	O	_	_	_	_	_	_	_
Miß	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
vergnügen	_	_	_	_	_	_	_	_	_|Commented
über	O	O	_	_	_	_	_	_	_
den	O	O	_	_	_	_	_	_	_
Raubzug	O	O	_	_	_	_	_	_	_
nach	O	O	_	_	_	_	_	_	_
Seeland	B-loc	O	_	_	_	_	_	_	_
geäussert	O	O	_	_	_	_	_	_	_
habe	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
so	O	O	_	_	_	_	_	_	_
wird	O	O	_	_	_	_	_	_	_
man	O	O	_	_	_	_	_	_	_
nicht	O	O	_	_	_	_	_	_	_
ohne	O	O	_	_	_	_	_	_	_
Interesse	O	O	_	_	_	_	_	_	_
nachstehende	O	O	_	_	_	_	_	_	_
Erläuterun	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter|Commented
# segment_iiif_link = _|Commented
gen	_	_	_	_	_	_	_	_	_|Commented
über	O	O	_	_	_	_	_	_	_
eine	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
zwischen	O	O	_	_	_	_	_	_	_
dem	O	O	_	_	_	_	_	_	_
Kaiser	O	O	_	_	_	_	_	_	_
von	O	O	_	_	_	_	_	_	_
Rußland	B-loc	O	_	_	_	_	_	_	_
und	O	O	_	_	_	_	_	_	_
dem	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
General	B-pers	O	_	_	_	_	_	_	_
Hutchinson	I-pers	O	_	_	_	_	_	_	_
vorgefallene	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
Unterredung	O	O	_	_	_	_	_	_	_
lesen	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Se	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
Kaiserl	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Majestät	O	O	_	_	_	_	_	_	_
—	O	O	_	_	_	_	_	_	_
so	O	O	_	_	_	_	_	_	_
berichtet	O	O	_	_	_	_	_	_	_
der	O	O	_	_	_	_	_	_	_
General	B-pers	O	_	_	_	_	_	_	_
Hutchinson	I-pers	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = _
—	O	O	_	_	_	_	_	_	_
flengen	O	O	_	_	_	_	_	_	_
die	O	O	_	_	_	_	_	_	_
Unterredung	O	O	_	_	_	_	_	_	_
mit	O	O	_	_	_	_	_	_	_
der	O	O	_	_	_	_	_	_	_
Frage	O	O	_	_	_	_	_	_	_
an	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
