TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
plete	O	O							
let	O	O							
of	O	O							
the	O	O							
Journals	O	O							
of	O	O							
both	O	O							
Houfes	O	O							
of	O	O							
Con	O	O							
-	O	O							
# segment_iiif_link									
grefsto	O	O							
your	O	O							
addrefs	O	O							
,	O	O							
which	O	O							
with	O	O							
a	O	O							
letter	O	O							
accom	O	O							
# segment_iiif_link									
panying	O	O							
them	O	O							
,	O	O							
we	O	O							
entreat	O	O							
your	O	O							
Excellency	O	O							
will	O	O							
# segment_iiif_link									
have	O	O							
the	O	O							
gaodnefs	O	O							
to	O	O							
lay	O	O							
before	O	O							
the	O	O							
Honorable	O	O							
# segment_iiif_link									
Legillature	O	O							
of	O	O							
the	O	O							
enfuing	O	O							
meeting	O	O							
.	O	O							
# segment_iiif_link									
We	O	O							
have	O	O							
the	O	O							
honor	O	O							
,	O	O							
of	O	O							
every	O	O							
(	O	O							
entiment	O	O							
of	O	O							
rc	O	O							
-	O	O							
# segment_iiif_link									
fpeCt	O	O							
,	O	O							
to	O	O							
be	O	O							
,	O	O							
Sir	O	O							
,	O	O							
your	O	O							
Excellency	O	O							
’	O	O							
s	O	O							
moft	O	O							
obedient	O	O							
,	O	O							
# segment_iiif_link									
and	O	O							
very	O	O							
humble	O	O							
fervants	O	O							
,	O	O							
# segment_iiif_link									
RICHARD	B-PERS	O					NIL	_	
HENRY	I-PERS	O					NIL	_	
LEE	I-PERS	O					NIL	_	
# segment_iiif_link									
WILLIAM	I-PERS	O					NIL	_	
GRAYSON	I-PERS	O					NIL	_	
.	O	O							

# document_id									
# segment_iiif_link									
PRESIDENT	O	O							
SULL	O	O							
IVAN	O	O							
’	O	O							
s	O	O							
MESSAGE	O	O							
.	O	O							
# segment_iiif_link									
To	O	O							
the	O	O							
Hon	B-PERS	O					NIL	_	
.	I-PERS	O					NIL	_	
Senate	I-PERS	O					NIL	_	
and	O	O							
House	O	O							
^	O	O							
/	O	O							
'	O	O							
Represen	O	O							
¬	O	O							
# segment_iiif_link									
tatives	O	O							
,	O	O							
[	O	O							
0	O	O							
/	O	O							
New	B-LOC	O					Q270316	_	
-	I-LOC	O					Q270316	_	
Hampshire	I-LOC	O					Q270316	_	
.	O	O							
]	O	O							
# segment_iiif_link									
Gentlemen	O	O							
,	O	O							
# segment_iiif_link									
H	O	O							
HVING	O	O							
been	O	O							
informed	O	O							
,	O	O							
that	O	O							
doubts	O	O							
have	O	O							
a	O	O							
-	O	O							
# segment_iiif_link									
rifen	O	O							
iu	O	O							
the	O	O							
minds	O	O							
of	O	O							
fome	O	O							
,	O	O							
whether	O	O							
my	O	O							
hav	O	O							
¬	O	O							
# segment_iiif_link									
ing	O	O							
accepted	O	O							
the	O	O							
office	O	O							
of	O	O							
Diftricft	B-PERS	O					NIL	_	
Judge	I-PERS	O					NIL	_	
has	O	O							
not	O	O							
# segment_iiif_link									
difqualified	O	O							
me	O	O							
from	O	O							
aefling	O	O							
as	O	O							
Prefident	O	O							
of	O	O							
the	O	O							
# segment_iiif_link									
State	O	O							
,	O	O							
until	O	O							
a	O	O							
new	O	O							
election	O	O							
takes	O	O							
place	O	O							
,	O	O							
I	O	O							
confefs	O	O							
# segment_iiif_link									
that	O	O							
1	O	O							
have	O	O							
never	O	O							
been	O	O							
able	O	O							
to	O	O							
difcover	O	O							
any	O	O							
in	O	O							
¬	O	O							
# segment_iiif_link									
compatibility	O	O							
in	O	O							
the	O	O							
two	O	O							
offices	O	O							
.	O	O							
But	O	O							
as	O	O							
fome	O	O							
# segment_iiif_link									
have	O	O							
attempted	O	O							
to	O	O							
prove	O	O							
this	O	O							
by	O	O							
urging	O	O							
the	O	O							
words	O	O							
# segment_iiif_link									
of	O	O							
aConflitution	O	O							
framed	O	O							
for	O	O							
thepurpofe	O	O							
of	O	O							
efta	O	O							
-	O	O							
# segment_iiif_link									
blifhing	O	O							
over	O	O							
the	O	O							
people	O	O							
of	O	O							
New	O	O							
-	O	O							
Humpfhire	O	O							
a	O	O							
free	O	O							
,	O	O							
# segment_iiif_link									
fovereign	O	O							
and	O	O							
independent	O	O							
government	O	O							
—	O	O							
1	O	O							
mull	O	O							
# segment_iiif_link									
obferve	O	O							
,	O	O							
that	O	O							
this	O	O							
govennent	O	O							
has	O	O							
[	O	O							
nice	O	O							
been	O	O							
changed	O	O							
# segment_iiif_link									
by	O	O							
the	O	O							
voice	O	O							
of	O	O							
the	O	O							
people	O	O							
,	O	O							
who	O	O							
have	O	O							
agreed	O	O							
that	O	O							
their	O	O							
# segment_iiif_link									
fafety	O	O							
depended	O	O							
on	O	O							
their	O	O							
relinquifhuig	O	O							
many	O	O							
of	O	O							
the	O	O							
# segment_iiif_link									
powers	O	O							
retained	O	O							
by	O	O							
the	O	O							
people	O	O							
in	O	O							
that	O	O							
Conflitution	O	O							
,	O	O							
to	O	O							
# segment_iiif_link									
a	O	O							
General	O	O							
Government	O	O							
eflabl	O	O							
'	O	O							
fbed	O	O							
for	O	O							
the	O	O							
people	O	O							
of	O	O							
# segment_iiif_link									
each	O	O							
and	O	O							
every	O	O							
State	O	O							
who	O	O							
fnould	O	O							
adopt	O	O							
it	O	O							
;	O	O							
which	O	O							
to	O	O							
# segment_iiif_link									
themwai	O	O							
to	O	O							
become	O	O							
the	O	O							
general	O	O							
law	O	O							
of	O	O							
the	O	O							
land	O	O							
.	O	O							
The	O	O							
# segment_iiif_link									
people	O	O							
of	O	O							
this	O	O							
State	O	O							
did	O	O							
,	O	O							
in	O	O							
the	O	O							
moff	O	O							
folemn	O	O							
manner	O	O							
,	O	O							
a	O	O							
# segment_iiif_link									
dipt	O	O							
arid	O	O							
ratify	O	O							
that	O	O							
Conflitution	O	O							
;	O	O							
and	O	O							
from	O	O							
that	O	O							
e	O	O							
-	O	O							
# segment_iiif_link									
vent	O	O							
,	O	O							
this	O	O							
ceased	O	O							
to	O	O							
be	O	O							
a	O	O							
free	O	O							
,	O	O							
sovereign	O	O							
,	O	O							
# segment_iiif_link									
andindependent	O	O							
state	O	O							
;	O	O							
and	O	O							
upon	O	O							
my	O	O							
being	O	O							
# segment_iiif_link									
elcdled	O	O							
to	O	O							
the	O	O							
office	O	O							
of	O	O							
Prefident	O	O							
,	O	O							
I	O	O							
was	O	O							
only	O	O							
fworn	O	O							
# segment_iiif_link									
to	O	O							
perform	O	O							
and	O	O							
fulfil	O	O							
the	O	O							
duties	O	O							
incumbent	O	O							
on	O	O							
me	O	O							
# segment_iiif_link									
as	O	O							
Prefident	O	O							
of	O	O							
a	O	O							
free	O	O							
and	O	O							
confederate	O	O							
State	O	O							
;	O	O							
and	O	O							
# segment_iiif_link									
I	O	O							
was	O	O							
at	O	O							
or	O	O							
near	O	O							
the	O	O							
fame	O	O							
time	O	O							
fworn	O	O							
to	O	O							
fupport	O	O							
# segment_iiif_link									
the	O	O							
Confti	O	O							
union	O	O							
of	O	O							
the	O	O							
United	B-LOC	O					Q30	_	
States	I-LOC	O					Q30	_	
,	O	O							
by	O	O							
virtue	O	O							
# segment_iiif_link									
ofalaw	O	O							
enacted	O	O							
by	O	O							
yourfelves	O	O							
.	O	O							
# segment_iiif_link									
I	O	O							
was	O	O							
appointed	O	O							
under	O	O							
that	O	O							
Conflitution	O	O							
which	O	O							
# segment_iiif_link									
the	O	O							
people	O	O							
of	O	O							
New	B-LOC	O					NIL	_	
-	I-LOC	O					NIL	_	
Hampffiire	I-LOC	O					NIL	_	
had	O	O							
adopted	O	O							
for	O	O							
# segment_iiif_link									
themfelves	O	O							
,	O	O							
a	O	O							
Judge	O	O							
of	O	O							
the	O	O							
Federal	B-ORG	O					Q194907	_	
Court	I-ORG	O					Q194907	_	
.	O	O							
My	O	O							
# segment_iiif_link									
own	O	O							
inclinations	O	O							
were	O	O							
far	O	O							
from	O	O							
leading	O	O							
me	O	O							
to	O	O							
# segment_iiif_link									
wifh	O	O							
to	O	O							
continue	O	O							
in	O	O							
both	O	O							
offices	O	O							
;	O	O							
but	O	O							
I	O	O							
was	O	O							
put	O	O							
in	O	O							
# segment_iiif_link									
by	O	O							
the	O	O							
people	O	O							
,	O	O							
and	O	O							
could	O	O							
not	O	O							
devife	O	O							
a	O	O							
way	O	O							
of	O	O							
re	O	O							
-	O	O							
# segment_iiif_link									
figning	O	O							
the	O	O							
truft	O	O							
committed	O	O							
to	O	O							
me	O	O							
,	O	O							
but	O	O							
into	O	O							
the	O	O							
# segment_iiif_link									
hands	O	O							
who	O	O							
honoured	O	O							
me	O	O							
with	O	O							
it	O	O							
.	O	O							
I	O	O							
well	O	O							
knew	O	O							
# segment_iiif_link									
that	O	O							
the	O	O							
time	O	O							
for	O	O							
electing	O	O							
a	O	O							
new	O	O							
Prefident	O	O							
was	O	O							
# segment_iiif_link									
near	O	O							
at	O	O							
hand	O	O							
,	O	O							
when	O	O							
the	O	O							
people	O	O							
might	O	O							
have	O	O							
an	O	O							
op	O	O							
¬	O	O							
# segment_iiif_link									
portunity	O	O							
of	O	O							
declaring	O	O							
who	O	O							
fhould	O	O							
prefide	O	O							
over	O	O							
# segment_iiif_link									
them	O	O							
;	O	O							
and	O	O							
all	O	O							
the	O	O							
public	O	O							
papers	O	O							
having	O	O							
been	O	O							
en	O	O							
-	O	O							
# segment_iiif_link									
trufted	O	O							
to	O	O							
my	O	O							
care	O	O							
,	O	O							
and	O	O							
the	O	O							
affairs	O	O							
of	O	O							
the	O	O							
State	O	O							
un	O	O							
¬	O	O							
# segment_iiif_link									
folded	O	O							
to	O	O							
me	O	O							
,	O	O							
I	O	O							
could	O	O							
not	O	O							
,	O	O							
without	O	O							
an	O	O							
unpardona	O	O							
-	O	O							
# segment_iiif_link									
ble	O	O							
breach	O	O							
of	O	O							
truft	O	O							
,	O	O							
negleifl	O	O							
to	O	O							
lay	O	O							
them	O	O							
before	O	O							
# segment_iiif_link									
you	O	O							
.	O	O							
I	O	O							
alfo	O	O							
confidered	O	O							
,	O	O							
that	O	O							
while	O	O							
I	O	O							
was	O	O							
living	O	O							
# segment_iiif_link									
in	O	O							
the	O	O							
State	O	O							
,	O	O							
no	O	O							
other	O	O							
perfon	O	O							
could	O	O							
,	O	O							
by	O	O							
your	O	O							
own	O	O							
# segment_iiif_link									
laws	O	O							
,	O	O							
adminilter	O	O							
the	O	O							
neceffary	O	O							
oaths	O	O							
to	O	O							
you	O	O							
,	O	O							
to	O	O							
# segment_iiif_link									
qualify	O	O							
you	O	O							
to	O	O							
aeft	O	O							
as	O	O							
Legifiators	O	O							
,	O	O							
while	O	O							
the	O	O							
time	O	O							
# segment_iiif_link									
for	O	O							
which	O	O							
I	O	O							
was	O	O							
chofen	O	O							
was	O	O							
not	O	O							
expired	O	O							
;	O	O							
and	O	O							
as	O	O							
I	O	O							
# segment_iiif_link									
knew	O	O							
that	O	O							
this	O	O							
would	O	O							
probably	O	O							
be	O	O							
the	O	O							
laft	O	O							
feflion	O	O							
# segment_iiif_link									
of	O	O							
this	O	O							
Court	O	O							
,	O	O							
for	O	O							
the	O	O							
prefent	O	O							
year	O	O							
;	O	O							
and	O	O							
I	O	O							
had	O	O							
no	O	O							
# segment_iiif_link									
inclination	O	O							
to	O	O							
propofe	O	O							
myfelf	O	O							
as	O	O							
a	O	O							
candidate	O	O							
for	O	O							
# segment_iiif_link									
another	O	O							
—	O	O							
I	O	O							
concluded	O	O							
delicacy	O	O							
would	O	O							
have	O	O							
pre	O	O							
¬	O	O							
# segment_iiif_link									
vented	O	O							
fome	O	O							
perfons	O	O							
from	O	O							
purfuing	O	O							
the	O	O							
methods	O	O							
# segment_iiif_link									
they	O	O							
have	O	O							
adopted	O	O							
,	O	O							
for	O	O							
gratifying	O	O							
a	O	O							
fpirit	O	O							
which	O	O							
# segment_iiif_link									
ought	O	O							
never	O	O							
to	O	O							
lodge	O	O							
itfelf	O	O							
in	O	O							
the	O	O							
branch	O	O							
of	O	O							
a	O	O							
Legifla	O	O							
-	O	O							
# segment_iiif_link									
ture	O	O							
.	O	O							
# segment_iiif_link									
Gentlemen	O	O							
,	O	O							
# segment_iiif_link									
You	O	O							
will	O	O							
fee	O	O							
the	O	O							
fituation	O	O							
I	O	O							
am	O	O							
in	O	O							
,	O	O							
and	O	O							
may	O	O							
# segment_iiif_link									
eafily	O	O							
conceive	O	O							
of	O	O							
my	O	O							
feelings	O	O							
upon	O	O							
this	O	O							
fubjeeft	O	O							
,	O	O							
# segment_iiif_link									
being	O	O							
brought	O	O							
forward	O	O							
,	O	O							
at	O	O							
every	O	O							
opportunity	O	O							
,	O	O							
to	O	O							
fa	O	O							
’	O	O							
-	O	O							
# segment_iiif_link									
tiate	O	O							
that	O	O							
fpirit	O	O							
which	O	O							
has	O	O							
often	O	O							
,	O	O							
before	O	O							
this	O	O							
fejjion	O	O							
of	O	O							
# segment_iiif_link									
the	B-ORG	O					Q11201	_	
Court	I-ORG	O					Q11201	_	
,	O	O							
difplayed	O	O							
itfelf	O	O							
before	O	O							
me	O	O							
,	O	O							
and	O	O							
ufed	O	O							
every	O	O							
# segment_iiif_link									
effort	O	O							
againfl	O	O							
me	O	O							
.	O	O							
# segment_iiif_link									
The	O	O							
Prefident	O	O							
and	O	O							
Senate	O	O							
of	O	O							
the	O	O							
United	O	O							
States	O	O							
# segment_iiif_link									
were	O	O							
,	O	O							
at	O	O							
the	O	O							
time	O	O							
of	O	O							
my	O	O							
appointment	O	O							
,	O	O							
well	O	O							
ac	O	O							
¬	O	O							
# segment_iiif_link									
quainted	O	O							
with	O	O							
my	O	O							
having	O	O							
to	O	O							
finifh	O	O							
my	O	O							
year	O	O							
in	O	O							
# segment_iiif_link									
prefiding	O	O							
over	O	O							
this	O	O							
State	O	O							
;	O	O							
but	O	O							
no	O	O							
hint	O	O							
has	O	O							
ever	O	O							
# segment_iiif_link									
been	O	O							
given	O	O							
tome	O	O							
of	O	O							
my	O	O							
acceptance	O	O							
of	O	O							
an	O	O							
office	O	O							
# segment_iiif_link									
under	O	O							
the	O	O							
prefent	O	O							
general	O	O							
government	O	O							
,	O	O							
rendering	O	O							
# segment_iiif_link									
void	O	O							
any	O	O							
State	O	O							
appointment	O	O							
;	O	O							
even	O	O							
though	O	O							
I	O	O							
have	O	O							
# segment_iiif_link									
had	O	O							
the	O	O							
honour	O	O							
of	O	O							
being	O	O							
often	O	O							
,	O	O							
fince	O	O							
my	O	O							
accep	O	O							
¬	O	O							
# segment_iiif_link									
tance	O	O							
of	O	O							
the	O	O							
office	O	O							
of	O	O							
Diftridl	B-PERS	O					NIL	_	
Judge	I-PERS	O					NIL	_	
for	I-PERS	O					NIL	_	
New	I-PERS	O					NIL	_	
-	I-PERS	O					NIL	_	
# segment_iiif_link									
Hampfttire	I-PERS	O					NIL	_	
,	O	O							
in	O	O							
company	O	O							
with	O	O							
the	O	O							
Prefident	O	O							
of	O	O							
the	O	O							
# segment_iiif_link									
United	B-LOC	O					Q30	_	
States	I-LOC	O					Q30	_	
,	O	O							
who	O	O							
knew	O	O							
I	O	O							
was	O	O							
the	O	O							
Prefident	O	O							
of	O	O							
# segment_iiif_link									
this	O	O							
State	O	O							
,	O	O							
and	O	O							
treated	O	O							
me	O	O							
as	O	O							
fuch	O	O							
,	O	O							
although	O	O							
he	O	O							
at	O	O							
# segment_iiif_link									
the	O	O							
fame	O	O							
time	O	O							
knew	O	O							
that	O	O							
I	O	O							
had	O	O							
long	O	O							
before	O	O							
accept	O	O							
¬	O	O							
# segment_iiif_link									
ed	O	O							
the	O	O							
office	O	O							
of	O	O							
Federal	B-PERS	O					Q194907	_	
Judge	I-PERS	O					Q194907	_	
.	O	O							
# segment_iiif_link									
I	O	O							
know	O	O							
the	O	O							
candour	O	O							
and	O	O							
juftice	O	O							
of	O	O							
the	O	O							
members	O	O							
# segment_iiif_link									
of	O	O							
both	O	O							
branches	O	O							
;	O	O							
and	O	O							
I	O	O							
have	O	O							
too	O	O							
high	O	O							
an	O	O							
opinion	O	O							
# segment_iiif_link									
of	O	O							
their	O	O							
integrity	O	O							
and	O	O							
uprightnefs	O	O							
to	O	O							
fuppofe	O	O							
,	O	O							
# segment_iiif_link									
that	O	O							
they	O	O							
will	O	O							
fuffer	O	O							
themfelves	O	O							
to	O	O							
be	O	O							
influenced	O	O							
# segment_iiif_link									
by	O	O							
the	O	O							
efforts	O	O							
of	O	O							
one	O	O							
or	O	O							
more	O	O							
,	O	O							
who	O	O							
cannot	O	O							
avoid	O	O							
at	O	O							
# segment_iiif_link									
every	O	O							
opportunity	O	O							
,	O	O							
difeovering	O	O							
the	O	O							
fpirit	O	O							
which	O	O							
alhi	O	O							
-	O	O							
# segment_iiif_link									
ates	O	O							
them	O	O							
in	O	O							
their	O	O							
conduB	O	O							
.	O	O							
I	O	O							
have	O	O							
the	O	O							
honour	O	O							
,	O	O							
&	O	O							
c	O	O							
.	O	O							
# segment_iiif_link									
&	O	O							
c	O	O							
.	O	O							
JOHN	B-PERS	O					Q11082552	_	
SULLIVAN	I-PERS	O					Q11082552	_	
.	O	O							
# segment_iiif_link									
Dec	B-TIME	O					NIL	_	
.	I-TIME	O					NIL	_	
29	I-TIME	O					NIL	_	
,	I-TIME	O					NIL	_	
1789	I-TIME	O					NIL	_	
.	O	O							
_	O	O							
_	O	O							

# document_id									
# segment_iiif_link									
LONDON	O	O							
,	O	O							
Dec	O	O							
.	O	O							
31	O	O							
.	O	O							
# segment_iiif_link									
The	O	O							
official	O	O							
account	O	O							
of	O	O							
the	O	O							
capture	O	O							
ofBruffels	O	O							
# segment_iiif_link									
pnbliflied	O	O							
by	O	O							
the	O	O							
Patriots	O	O							
,	O	O							
is	O	O							
as	O	O							
under	O	O							
.	O	O							
It	O	O							
is	O	O							
dated	O	O							
# segment_iiif_link									
the	O	O							
12tli	O	O							
of	O	O							
December	O	O							
.	O	O							
# segment_iiif_link									
“	O	O							
At	O	O							
length	O	O							
,	O	O							
notwithftanding	O	O							
the	O	O							
armifiice	O	O							
,	O	O							
# segment_iiif_link									
and	O	O							
every	O	O							
other	O	O							
pretence	O	O							
,	O	O							
joo	O	O							
brave	O	O							
Patriots	O	O							
of	O	O							
# segment_iiif_link									
Brufiels	O	O							
have	O	O							
dared	O	O							
to	O	O							
engage	O	O							
in	O	O							
battle	O	O							
with	O	O							
6poo	O	O							
# segment_iiif_link									
Aullrains	O	O							
.	O	O							
The	O	O							
action	O	O							
commencedyelterday	O	O							
af	O	O							
¬	O	O							
# segment_iiif_link									
ternoon	O	O							
,	O	O							
at	O	O							
four	O	O							
o	O	O							
’	O	O							
clock	O	O							
.	O	O							
The	O	O							
firft	O	O							
attenpt	O	O							
was.tp	O	O							
# segment_iiif_link									
make	O	O							
prifoners	O	O							
of	O	O							
all	O	O							
the	O	O							
loldiers	O	O							
who	O	O							
guarded	O	O							
# segment_iiif_link									
the	O	O							
Mint	O	O							
,	O	O							
and	O	O							
thofe	O	O							
who	O	O							
were	O	O							
quartered	O	O							
in	O	O							
the	O	O							
# segment_iiif_link									
different	O	O							
converts	O	O							
.	O	O							
General	B-PERS	O					NIL	_	
D	I-PERS	O					NIL	_	
’	I-PERS	O					NIL	_	
Alton	I-PERS	O					NIL	_	
did	O	O							
his	O	O							
tu	O	O							
¬	O	O							
# segment_iiif_link									
rnoff	O	O							
from	O	O							
fix	O	O							
o	O	O							
’	O	O							
clock	O	O							
in	O	O							
the	O	O							
morning	O	O							
to	O	O							
negociate	O	O							
# segment_iiif_link									
an	O	O							
armifiice	O	O							
.	O	O							
About	O	O							
(	O	O							
even	O	O							
o	O	O							
’	O	O							
clock	O	O							
,	O	O							
8co	O	O							
men	O	O							
of	O	O							
# segment_iiif_link									
Benden	B-PERS	O					NIL	_	
-	I-PERS	O					NIL	_	
D	I-PERS	O					NIL	_	
’	I-PERS	O					NIL	_	
Aloft	I-PERS	O					NIL	_	
entered	O	O							
the	O	O							
city	O	O							
with	O	O							
two	O	O							
pieces	O	O							
# segment_iiif_link									
of	O	O							
cannon	O	O							
,	O	O							
which	O	O							
they	O	O							
planted	O	O							
on	O	O							
the	O	O							
Grand	B-ORG	O					NIL	_	
Pa	I-ORG	O					NIL	_	
¬	I-ORG	O					NIL	_	
# segment_iiif_link									
lace	I-ORG	O					NIL	_	
.	O	O							
About	O	O							
ten	O	O							
o	O	O							
’	O	O							
clock	O	O							
General	B-PERS	O					NIL	_	
D	I-PERS	O					NIL	_	
’	I-PERS	O					NIL	_	
Alton	I-PERS	O					NIL	_	
thought	O	O							
# segment_iiif_link									
proper	O	O							
to	O	O							
fend	O	O							
a	O	O							
large	O	O							
dctatchment	O	O							
in	O	O							
order	O	O							
to	O	O							
# segment_iiif_link									
releafe	O	O							
,	O	O							
by	O	O							
forcible	O	O							
means	O	O							
,	O	O							
the	O	O							
ollicers	O	O							
and	O	O							
pri	O	O							
¬	O	O							
# segment_iiif_link									
vates	O	O							
made	O	O							
prifoners	O	O							
in	O	O							
lhe	O	O							
Bafleville	B-LOC	O					NIL	_	
.	O	O							
This	O	O							
was	O	O							
# segment_iiif_link									
the	O	O							
fignal	O	O							
for	O	O							
a	O	O							
new	O	O							
engagement	O	O							
,	O	O							
which	O	O							
will	O	O							
be	O	O							
# segment_iiif_link									
ever	O	O							
memorable	O	O							
for	O	O							
its	O	O							
victory	O	O							
.	O	O							
The	O	O							
Patriots	O	O							
no	O	O							
# segment_iiif_link									
longer	O	O							
able	O	O							
to	O	O							
contain	O	O							
themfelves	O	O							
,	O	O							
routed	O	O							
the	O	O							
# segment_iiif_link									
whole	O	O							
detatchment	O	O							
.	O	O							
To	O	O							
the	O	O							
number	O	O							
of	O	O							
joo	O	O							
,	O	O							
at	O	O							
# segment_iiif_link									
the	O	O							
utmoft	O	O							
,	O	O							
they	O	O							
invelled	O	O							
the	O	O							
great	O	O							
market	O	O							
,	O	O							
and	O	O							
# segment_iiif_link									
after	O	O							
a	O	O							
mod	O	O							
obllinatc	O	O							
conflict	O	O							
,	O	O							
they	O	O							
made	O	O							
them	O	O							
¬	O	O							
# segment_iiif_link									
felves	O	O							
mafters	O	O							
of	O	O							
the	O	O							
Coros	O	O							
de	O	O							
Garde	O	O							
,	O	O							
and	O	O							
two	O	O							
# segment_iiif_link									
pieces	O	O							
of	O	O							
cannon	O	O							
,	O	O							
and	O	O							
took	O	O							
obotlt	O	O							
400	O	O							
Auftrians	O	O							
# segment_iiif_link									
prifoners	O	O							
.	O	O							
About	O	O							
the	O	O							
fame	O	O							
time	O	O							
the	O	O							
engagement	O	O							
# segment_iiif_link									
re	O	O							
-	O	O							
commenced	O	O							
in	O	O							
all	O	O							
quartersof	O	O							
the	O	O							
city	O	O							
;	O	O							
and	O	O							
,	O	O							
in	O	O							
# segment_iiif_link									
lefs	O	O							
than	O	O							
two	O	O							
hours	O	O							
,	O	O							
the	O	O							
Patriots	O	O							
made	O	O							
themfelves	O	O							
# segment_iiif_link									
matter	O	O							
of	O	O							
the	O	O							
barracks	O	O							
of	O	O							
the	O	O							
military	O	O							
andofthe	O	O							
# segment_iiif_link									
magazines	O	O							
,	O	O							
in	O	O							
which	O	O							
they	O	O							
found	O	O							
near	O	O							
2,000	O	O							
muf	O	O							
-	O	O							
# segment_iiif_link									
kets	O	O							
,	O	O							
befides	O	O							
cartridges	O	O							
,	O	O							
ammunition	O	O							
,	O	O							
&	O	O							
c	O	O							
.	O	O							
To	O	O							
¬	O	O							
# segment_iiif_link									
wards	O	O							
noon	O	O							
,	O	O							
they	O	O							
attacked	O	O							
the	O	O							
Park	B-ORG	O					Q60456301	_	
and	O	O							
the	O	O							
Pal	O	O							
¬	O	O							
# segment_iiif_link									
ace	O	O							
Royale	O	O							
,	O	O							
where	O	O							
the	O	O							
greateft	O	O							
body	O	O							
of	O	O							
troops	O	O							
# segment_iiif_link									
were	O	O							
concentered	O	O							
,	O	O							
with	O	O							
12	O	O							
pieces	O	O							
or	O	O							
cannon	O	O							
.	O	O							
# segment_iiif_link									
After	O	O							
a	O	O							
very	O	O							
heavy	O	O							
firing	O	O							
on	O	O							
both	O	O							
fides	O	O							
,	O	O							
D	B-LOC	O							
’	I-LOC	O							
Alton	I-LOC	O							
# segment_iiif_link									
perceiving	O	O							
that	O	O							
the	O	O							
place	O	O							
was	O	O							
no	O	O							
longer	O	O							
tenable	O	O							
# segment_iiif_link									
againtt	O	O							
fo	O	O							
much	O	O							
bravery	O	O							
,	O	O							
capitulated	O	O							
for	O	O							
the	O	O							
im	O	O							
¬	O	O							
# segment_iiif_link									
mediate	O	O							
retreat	O	O							
of	O	O							
his	O	O							
whole	O	O							
gerrifon	O	O							
;	O	O							
and	O	O							
the	O	O							
# segment_iiif_link									
requell	O	O							
having	O	O							
been	O	O							
