TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
à	O	_	_	_	_	_	_	_	_
solliciter	O	_	_	_	_	_	_	_	_
une	O	_	_	_	_	_	_	_	_
renonciation	O	_	_	_	_	_	_	_	_
générale	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
absolue	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1268,505,44/full/0/default.jpg
aux	O	_	_	_	_	_	_	_	_
biens	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
aux	O	_	_	_	_	_	_	_	_
dettes	O	_	_	_	_	_	_	_	_
présentes	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
futures	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1289,505,45/full/0/default.jpg
Jean	B-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
-	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
Baptiste	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
Bourgoin	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
leur	O	_	_	_	_	_	_	_	_
pe	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
re	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
qu	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
en	O	_	_	_	_	_	_	_	_
conséquence	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
les	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1311,505,44/full/0/default.jpg
susdits	O	_	_	_	_	_	_	_	_
enfans	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
duement	O	_	_	_	_	_	_	_	_
assistés	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
autorisés	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
se	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1333,511,45/full/0/default.jpg
présenteront	O	_	_	_	_	_	_	_	_
par	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
devant	O	_	_	_	_	_	_	_	_
ia	O	_	_	_	_	_	_	_	_
noble	O	_	_	_	_	_	_	_	_
justice	O	_	_	_	_	_	_	_	_
du	O	_	_	_	_	_	_	_	_
Landeron	O	_	_	_	_	_	_	_	_
_	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
mer	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1355,505,44/full/0/default.jpg
credi	O	_	_	_	_	_	_	_	_
17	O	_	_	_	_	_	_	_	_
janvier	O	_	_	_	_	_	_	_	_
courant	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
pour	O	_	_	_	_	_	_	_	_
y	O	_	_	_	_	_	_	_	_
porter	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
prédite	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1377,506,44/full/0/default.jpg
renonciation	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
assignant	O	_	_	_	_	_	_	_	_
péremptoirement	O	_	_	_	_	_	_	_	_
tous	O	_	_	_	_	_	_	_	_
ceux	O	_	_	_	_	_	_	_	_
qui	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/615,1398,504,45/full/0/default.jpg
estimeraient	O	_	_	_	_	_	_	_	_
être	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
fondés	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
s	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
y	O	_	_	_	_	_	_	_	_
opposer	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
_	O	_	_	_	_	_	_	_	NoSpaceAfter
comparcutre	O	_	_	_	_	_	_	_	_
ce	O	_	_	_	_	_	_	_	_
jour	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	NoSpaceAfter
là	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1421,504,44/full/0/default.jpg
en	O	_	_	_	_	_	_	_	_
dite	O	_	_	_	_	_	_	_	_
justice	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
pour	O	_	_	_	_	_	_	_	_
hure	O	_	_	_	_	_	_	_	_
va	O	_	_	_	_	_	_	_	_
_	O	_	_	_	_	_	_	_	NoSpaceAfter
^	O	_	_	_	_	_	_	_	_
pir	O	_	_	_	_	_	_	_	_
leurs	O	_	_	_	_	_	_	_	_
droits	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
alléguer	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/615,1442,486,45/full/0/default.jpg
leurs	O	_	_	_	_	_	_	_	_
moyens	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
_	O	_	_	_	_	_	_	_	NoSpaceAfter
opposW	O	_	_	_	_	_	_	_	_
_	O	_	_	_	_	_	_	_	NoSpaceAfter
|	O	_	_	_	_	_	_	_	_
_	O	_	_	_	_	_	_	_	NoSpaceAfter
priS	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
sou	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
peine	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
de	O	_	_	_	_	_	_	_	_
forclusion	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/594,1465,528,45/full/0/default.jpg
X	B-PERS	_	_	_	_	_	Q21048|Q21048|Q21048|Q21048|Q21048	Q21048|Q21048|Q21048|Q21048|Q21048	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
En	O	_	_	_	_	_	_	_	_
vertu	O	_	_	_	_	_	_	_	_
d	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
un	O	_	_	_	_	_	_	_	_
gracieux	O	_	_	_	_	_	_	_	_
arrêt	O	_	_	_	_	_	_	_	_
du	O	_	_	_	_	_	_	_	_
Gouvernement	O	_	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_	_
date	O	_	_	_	_	_	_	_	_
di	O	_	_	_	_	_	_	_	_
»	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1485,503,45/full/0/default.jpg
3	O	_	_	_	_	_	_	_	_
octobre	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
ensuite	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
la	O	_	_	_	_	_	_	_	_
direction	O	_	_	_	_	_	_	_	_
donnée	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	_
35	O	_	_	_	_	_	_	_	_
novembre	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1507,513,44/full/0/default.jpg
dernier	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
par	O	_	_	_	_	_	_	_	_
l	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
honorable	O	_	_	_	_	_	_	_	_
cour	O	_	_	_	_	_	_	_	_
dé	O	_	_	_	_	_	_	_	_
justice	O	_	_	_	_	_	_	_	_
du	O	_	_	_	_	_	_	_	_
Val	B-LOC	_	_	_	_	_	Q70526|Q70526|Q70526|Q70526|Q70526	Q70526|Q70526|Q70526|Q70526|Q70526	NoSpaceAfter
-	I-LOC	_	_	_	_	_	Q70526|Q70526|Q70526|Q70526|Q70526	Q70526|Q70526|Q70526|Q70526|Q70526	NoSpaceAfter
de	I-LOC	_	_	_	_	_	Q70526|Q70526|Q70526|Q70526|Q70526	Q70526|Q70526|Q70526|Q70526|Q70526	NoSpaceAfter
-	I-LOC	_	_	_	_	_	Q70526|Q70526|Q70526|Q70526|Q70526	Q70526|Q70526|Q70526|Q70526|Q70526	NoSpaceAfter
Travers	I-LOC	_	_	_	_	_	Q70526|Q70526|Q70526|Q70526|Q70526	Q70526|Q70526|Q70526|Q70526|Q70526	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1529,505,45/full/0/default.jpg
le	O	_	_	_	_	_	_	_	_
sieur	B-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
Daniel	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
Meuron	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
,	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
maïUe	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
charpentier	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
,	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
_	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
bourgeois	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
de	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1551,509,44/full/0/default.jpg
Neuchatel	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_	_
sa	O	_	_	_	_	_	_	_	_
qualité	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
tuteur	O	_	_	_	_	_	_	_	_
juridiquement	O	_	_	_	_	_	_	_	_
établi	O	_	_	_	_	_	_	_	_
aux	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1573,508,44/full/0/default.jpg
quatre	O	_	_	_	_	_	_	_	_
enfans	O	_	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_	_
bas	O	_	_	_	_	_	_	_	_
âge	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
Frédéric	B-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
-	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
Henri	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
_	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
Lequin	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
de	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/615,1594,512,45/full/0/default.jpg
Fleurier	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
et	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
Marie	B-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
-	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
Louise	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
Meuron	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
qui	O	_	_	_	_	_	_	_	_
sont	O	_	_	_	_	_	_	_	_
nommément	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1617,507,44/full/0/default.jpg
Jouas	B-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
Frédéric	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
Auguste	B-PERS	_	_	_	_	_	Q1405|Q1405|Q1405|Q1405|Q1405	Q1405|Q1405|Q1405|Q1405|Q1405	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
Alexandre	B-PERS	_	_	_	_	_	Q2643716|Q2643716|Q2643716|Q2643716|Q2643716	Q2643716|Q2643716|Q2643716|Q2643716|Q2643716	_
et	O	_	_	_	_	_	_	_	_
Louise	B-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
-	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
Rosalio	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1639,507,44/full/0/default.jpg
Lequin	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
fait	O	_	_	_	_	_	_	_	_
savoir	O	_	_	_	_	_	_	_	_
qu	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
il	O	_	_	_	_	_	_	_	_
se	O	_	_	_	_	_	_	_	_
présentera	O	_	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_	_
dite	O	_	_	_	_	_	_	_	_
justice	O	_	_	_	_	_	_	_	_
le	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1660,508,44/full/0/default.jpg
samedi	O	_	_	_	_	_	_	_	_
30	O	_	_	_	_	_	_	_	_
janvier	O	_	_	_	_	_	_	_	_
courant	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
pour	O	_	_	_	_	_	_	_	_
y	O	_	_	_	_	_	_	_	_
solliciter	O	_	_	_	_	_	_	_	_
eu	O	_	_	_	_	_	_	_	_
faveur	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
ses	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1682,507,44/full/0/default.jpg
susdits	O	_	_	_	_	_	_	_	_
pupilles	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
une	O	_	_	_	_	_	_	_	_
renonciation	O	_	_	_	_	_	_	_	_
formelle	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
jiiridique	O	_	_	_	_	_	_	_	_
aux	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1704,509,45/full/0/default.jpg
bien	O	_	_	_	_	_	_	_	_
3	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
dettes	O	_	_	_	_	_	_	_	_
présens	O	_	_	_	_	_	_	_	_
et	O	_	_	_	_	_	_	_	_
*	O	_	_	_	_	_	_	_	_
futurs	O	_	_	_	_	_	_	_	_
dudit	O	_	_	_	_	_	_	_	_
Frédéric	B-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
Henri	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1726,508,44/full/0/default.jpg
Lequin	I-PERS	_	_	_	_	_	NIL|NIL|NIL|NIL|NIL	NIL|NIL|NIL|NIL|NIL	_
leur	O	_	_	_	_	_	_	_	_
père	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
En	O	_	_	_	_	_	_	_	_
conséquence	O	_	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_	_
quoi	O	_	_	_	_	_	_	_	_
tous	O	_	_	_	_	_	_	_	_
ceux	O	_	_	_	_	_	_	_	_
qui	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/618,1747,507,45/full/0/default.jpg
pourraient	O	_	_	_	_	_	_	_	_
opposer	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
ladite	O	_	_	_	_	_	_	_	_
renonciation	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
sont	O	_	_	_	_	_	_	_	_
cités	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/618,1769,508,45/full/0/default.jpg
péremptoirement	O	_	_	_	_	_	_	_	_
à	O	_	_	_	_	_	_	_	_
se	O	_	_	_	_	_	_	_	_
présenter	O	_	_	_	_	_	_	_	_
en	O	_	_	_	_	_	_	_	_
justice	O	_	_	_	_	_	_	_	_
dudit	O	_	_	_	_	_	_	_	_
Val	B-LOC	_	_	_	_	_	NIL|Q47455882|Q648339|Q2507850|Q27489698|Q70526	NIL|Q47455882|Q648339|Q2507850|Q27489698|Q70526	_
de	I-LOC	_	_	_	_	_	NIL|Q47455882|Q648339|Q2507850|Q27489698|Q70526	NIL|Q47455882|Q648339|Q2507850|Q27489698|Q70526	NoSpaceAfter
-	I-LOC	_	_	_	_	_	NIL|Q47455882|Q648339|Q2507850|Q27489698|Q70526	NIL|Q47455882|Q648339|Q2507850|Q27489698|Q70526	NoSpaceAfter
Travers	I-LOC	_	_	_	_	_	NIL|Q47455882|Q648339|Q2507850|Q27489698|Q70526	NIL|Q47455882|Q648339|Q2507850|Q27489698|Q70526	_
1	O	_	_	_	_	_	_	_	_
©	O	_	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/619,1792,508,44/full/0/default.jpg
dit	O	_	_	_	_	_	_	_	_
30	O	_	_	_	_	_	_	_	_
janvier	O	_	_	_	_	_	_	_	_
cornant	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
_	O	_	_	_	_	_	_	_	NoSpaceAfter
poar	O	_	_	_	_	_	_	_	_
y	O	_	_	_	_	_	_	_	_
_	O	_	_	_	_	_	_	_	NoSpaceAfter
seuieuir	O	_	_	_	_	_	_	_	_
leurs	O	_	_	_	_	_	_	_	_
durits	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
