TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
und	O	O	O	O	O	O	_	-	-
vom	O	O	O	O	O	O	_	-	-
ganzen	O	O	O	O	O	O	_	-	-
Vorhaben	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
dem	O	O	O	O	O	O	_	-	-
Kardinal	O	O	O	O	O	O	_	-	-
Staatssekretär	O	O	O	O	O	O	_	-	-
Nachricht	O	O	O	O	O	O	_	-	-
gegeben	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
damit	O	O	O	O	O	O	_	-	-
er	O	O	O	O	O	O	_	-	-
Sicherheitsanstalten	O	O	O	O	O	O	_	-	-
träfe	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Derselbe	O	O	O	O	O	O	_	-	-
ver	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
sprach	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
Abends	O	O	O	O	O	O	_	-	-
um	O	O	O	O	O	O	_	-	-
6	O	O	O	O	O	O	_	-	-
Uhr	O	O	O	O	O	O	_	-	-
den	O	O	O	O	O	O	_	-	-
franz	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Gesandten	O	O	O	O	O	O	_	-	-
in	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
seiner	O	O	O	O	O	O	_	-	-
Wohnung	O	O	O	O	O	O	_	-	-
zu	O	O	O	O	O	O	_	-	-
besuchen	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
und	O	O	O	O	O	O	_	-	-
mit	O	O	O	O	O	O	_	-	-
ihm	O	O	O	O	O	O	_	-	-
noch	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
nähere	O	O	O	O	O	O	_	-	-
Maßregeln	O	O	O	O	O	O	_	-	-
zu	O	O	O	O	O	O	_	-	-
verabreden	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Aller	O	O	O	O	O	O	_	-	-
dieser	O	O	O	O	O	O	_	-	-
Vor	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
sicht	O	O	O	O	O	O	_	-	-
ungeachtet	O	O	O	O	O	O	_	-	-
ward	O	O	O	O	O	O	_	-	-
der	O	O	O	O	O	O	_	-	-
Ausbruch	O	O	O	O	O	O	_	-	-
des	O	O	O	O	O	O	_	-	-
Auflaufs	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
von	O	O	O	O	O	O	_	-	-
pässtlichen	O	O	O	O	O	O	_	-	-
Emissarien	O	O	O	O	O	O	_	-	-
selbst	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
die	O	O	O	O	O	O	_	-	-
am	O	O	O	O	O	O	_	-	-
lautesten	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
Vivat	O	O	O	O	O	O	_	-	-
riefen	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
veranstaltet	O	O	O	O	O	O	_	-	-
und	O	O	O	O	O	O	_	-	-
geleitet	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Man	O	O	O	O	O	O	_	-	-
ver	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
letzte	O	O	O	O	O	O	_	-	-
die	O	O	O	O	O	O	_	-	-
Freyheit	O	O	O	O	O	O	_	-	-
des	O	O	O	O	O	O	_	-	-
französ	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Pallastes	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
drang	O	O	O	O	O	O	_	-	-
in	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
die	O	O	O	O	O	O	_	-	-
Höfe	O	O	O	O	O	O	_	-	-
ein	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
schoß	O	O	O	O	O	O	_	-	-
und	O	O	O	O	O	O	_	-	-
mordete	O	O	O	O	O	O	_	-	-
daselbst	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
und	O	O	O	O	O	O	_	-	-
er	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
legte	O	O	O	O	O	O	_	-	-
den	O	O	O	O	O	O	_	-	-
Gen	B-pers	B-pers	O	O	O	O	_	-	-
.	I-pers	I-pers	O	O	O	O	_	-	-
Duphot	I-pers	I-pers	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
der	O	O	O	O	O	O	_	-	-
die	O	O	O	O	O	O	_	-	-
Soldaten	O	O	O	O	O	O	_	-	-
mit	O	O	O	O	O	O	_	-	-
un	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
erschrockener	O	O	O	O	O	O	_	-	-
Kuhnheit	O	O	O	O	O	O	_	-	-
vom	O	O	O	O	O	O	_	-	-
fernern	O	O	O	O	O	O	_	-	-
Feuern	O	O	O	O	O	O	_	-	-
abhal	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
ten	O	O	O	O	O	O	_	-	-
wollte	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
mit	O	O	O	O	O	O	_	-	-
vielen	O	O	O	O	O	O	_	-	-
Schüssen	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
Stichen	O	O	O	O	O	O	_	-	-
u	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Stein	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
würfen	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Selbst	O	O	O	O	O	O	_	-	-
den	O	O	O	O	O	O	_	-	-
Gesandten	O	O	O	O	O	O	_	-	-
und	O	O	O	O	O	O	_	-	-
den	O	O	O	O	O	O	_	-	-
General	B-pers	B-pers	O	O	O	O	_	-	-
¬	I-pers	I-pers	O	O	O	O	_	-	-
# segment_iiif_link = _
Lieutenant	I-pers	I-pers	O	O	O	O	_	-	-
Sherlöck	I-pers	I-pers	O	O	O	O	_	-	-
wollten	O	O	O	O	O	O	_	-	-
die	O	O	O	O	O	O	_	-	-
Unbändigen	O	O	O	O	O	O	_	-	-
töd	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
ten	O	O	O	O	O	O	_	-	-
;	O	O	O	O	O	O	_	-	-
aber	O	O	O	O	O	O	_	-	-
es	O	O	O	O	O	O	_	-	-
gelang	O	O	O	O	O	O	_	-	-
den	O	O	O	O	O	O	_	-	-
beyden	O	O	O	O	O	O	_	-	-
Verfolgten	O	O	O	O	O	O	_	-	-
zu	O	O	O	O	O	O	_	-	-
ent	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
kommen	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Es	O	O	O	O	O	O	_	-	-
ließ	O	O	O	O	O	O	_	-	-
sich	O	O	O	O	O	O	_	-	-
aber	O	O	O	O	O	O	_	-	-
dennoch	O	O	O	O	O	O	_	-	-
keine	O	O	O	O	O	O	_	-	-
Obrigkeit	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
sehen	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
um	O	O	O	O	O	O	_	-	-
abzuwehren	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
obschon	O	O	O	O	O	O	_	-	-
daß	O	O	O	O	O	O	_	-	-
Schießen	O	O	O	O	O	O	_	-	-
im	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
Pallaste	O	O	O	O	O	O	_	-	-
noch	O	O	O	O	O	O	_	-	-
lange	O	O	O	O	O	O	_	-	-
fortdauerte	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Nur	O	O	O	O	O	O	_	-	-
einen	O	O	O	O	O	O	_	-	-
leeren	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
Bedauerungsbrief	O	O	O	O	O	O	_	-	-
schrieb	O	O	O	O	O	O	_	-	-
der	O	O	O	O	O	O	_	-	-
Staatssekretär	O	O	O	O	O	O	_	-	-
in	O	O	O	O	O	O	_	-	-
der	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
Folge	O	O	O	O	O	O	_	-	-
;	O	O	O	O	O	O	_	-	-
aber	O	O	O	O	O	O	_	-	-
am	O	O	O	O	O	O	_	-	-
Tage	O	O	O	O	O	O	_	-	-
des	O	O	O	O	O	O	_	-	-
Mordes	O	O	O	O	O	O	_	-	-
selbst	O	O	O	O	O	O	_	-	-
kam	O	O	O	O	O	O	_	-	-
er	O	O	O	O	O	O	_	-	-
zur	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
versprochenen	O	O	O	O	O	O	_	-	-
Stunde	O	O	O	O	O	O	_	-	-
gar	O	O	O	O	O	O	_	-	-
nicht	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
und	O	O	O	O	O	O	_	-	-
überließ	O	O	O	O	O	O	_	-	-
den	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
Gesandten	O	O	O	O	O	O	_	-	-
seinem	O	O	O	O	O	O	_	-	-
Schicksal	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
obwohl	O	O	O	O	O	O	_	-	-
seine	O	O	O	O	O	O	_	-	-
Gegen	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
wart	O	O	O	O	O	O	_	-	-
gewiß	O	O	O	O	O	O	_	-	-
das	O	O	O	O	O	O	_	-	-
fernere	O	O	O	O	O	O	_	-	-
Blutbad	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
in	O	O	O	O	O	O	_	-	-
welchem	O	O	O	O	O	O	_	-	-
mehr	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
als	O	O	O	O	O	O	_	-	-
20	O	O	O	O	O	O	_	-	-
Personen	O	O	O	O	O	O	_	-	-
das	O	O	O	O	O	O	_	-	-
Leben	O	O	O	O	O	O	_	-	-
verloren	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
verhütet	O	O	O	O	O	O	_	-	-
hät	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
te	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
—	O	O	O	O	O	O	_	-	-
Das	O	O	O	O	O	O	_	-	-
Directorium	O	O	O	O	O	O	_	-	-
beschloß	O	O	O	O	O	O	_	-	-
diesen	O	O	O	O	O	O	_	-	-
Nachrichten	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
zufolge	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
welche	O	O	O	O	O	O	_	-	-
es	O	O	O	O	O	O	_	-	-
einleuchtend	O	O	O	O	O	O	_	-	-
machten	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
man	O	O	O	O	O	O	_	-	-
habe	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
in	O	O	O	O	O	O	_	-	-
Rom	B-loc	B-loc	O	O	O	O	Q220|Q1647176	-	-
die	O	O	O	O	O	O	_	-	-
Ermordung	O	O	O	O	O	O	_	-	-
Basseville	B-pers	B-pers	O	O	O	O	_	-	-
'	I-pers	I-pers	O	O	O	O	_	-	-
s	I-pers	I-pers	O	O	O	O	_	-	-
erneuern	O	O	O	O	O	O	_	-	-
wol	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
len	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
indem	O	O	O	O	O	O	_	-	-
man	O	O	O	O	O	O	_	-	-
den	O	O	O	O	O	O	_	-	-
Gen	B-pers	B-pers	O	O	O	O	_	-	-
.	I-pers	I-pers	O	O	O	O	_	-	-
Duphot	I-pers	I-pers	O	O	O	O	_	-	-
umbrachte	O	O	O	O	O	O	_	-	-
:	O	O	O	O	O	O	_	-	-
der	O	O	O	O	O	O	_	-	-
# document_id = NZZ-1808-04-29-a-p0002
# segment_iiif_link = _
henden	O	O	O	O	O	O	_	-	-
und	O	O	O	O	O	O	_	-	-
glücklichen	O	O	O	O	O	O	_	-	-
Zustande	O	O	O	O	O	O	_	-	-
gelebt	O	O	O	O	O	O	_	-	-
habe	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
und	O	O	O	O	O	O	_	-	-
daß	O	O	O	O	O	O	_	-	-
kein	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
Beweggrund	O	O	O	O	O	O	_	-	-
ihn	O	O	O	O	O	O	_	-	-
jemals	O	O	O	O	O	O	_	-	-
dahin	O	O	O	O	O	O	_	-	-
bringen	O	O	O	O	O	O	_	-	-
könne	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
von	O	O	O	O	O	O	_	-	-
diesem	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
Vorsatze	O	O	O	O	O	O	_	-	-
abzustehen	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Se	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Kaiserl	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Majestät	O	O	O	O	O	O	_	-	-
fügten	O	O	O	O	O	O	_	-	-
hinzu	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
daß	O	O	O	O	O	O	_	-	-
ich	O	O	O	O	O	O	_	-	-
den	O	O	O	O	O	O	_	-	-
festen	O	O	O	O	O	O	_	-	-
Karakter	O	O	O	O	O	O	_	-	-
des	O	O	O	O	O	O	_	-	-
Kronprinzen	O	O	O	O	O	O	_	-	-
hinlänglich	O	O	O	O	O	O	_	-	-
ken	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
nen	O	O	O	O	O	O	_	-	-
müße	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
um	O	O	O	O	O	O	_	-	-
zu	O	O	O	O	O	O	_	-	-
wissen	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
daß	O	O	O	O	O	O	_	-	-
nichts	O	O	O	O	O	O	_	-	-
schwerer	O	O	O	O	O	O	_	-	-
sey	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
als	O	O	O	O	O	O	_	-	-
seine	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
Entschlüsse	O	O	O	O	O	O	_	-	-
zu	O	O	O	O	O	O	_	-	-
erschüttern	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
oder	O	O	O	O	O	O	_	-	-
ihn	O	O	O	O	O	O	_	-	-
zu	O	O	O	O	O	O	_	-	-
bewegen	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
ein	O	O	O	O	O	O	_	-	-
ein	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
mal	O	O	O	O	O	O	_	-	-
angenommenes	O	O	O	O	O	O	_	-	-
System	O	O	O	O	O	O	_	-	-
zu	O	O	O	O	O	O	_	-	-
verlassen	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
und	O	O	O	O	O	O	_	-	-
daß	O	O	O	O	O	O	_	-	-
er	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
der	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
Kaiser	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
überzeugt	O	O	O	O	O	O	_	-	-
sey	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
es	O	O	O	O	O	O	_	-	-
habe	O	O	O	O	O	O	_	-	-
vor	O	O	O	O	O	O	_	-	-
unserm	O	O	O	O	O	O	_	-	-
Angriff	O	O	O	O	O	O	_	-	-
auf	O	O	O	O	O	O	_	-	-
Ro	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
(	O	O	O	O	O	O	_	-	-
Aus	O	O	O	O	O	O	_	-	-
dem	O	O	O	O	O	O	_	-	-
danischen	O	O	O	O	O	O	_	-	-
Blatte	O	O	O	O	O	O	_	-	-
Dagen	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
)	O	O	O	O	O	O	_	-	-
Da	O	O	O	O	O	O	_	-	-
das	O	O	O	O	O	O	_	-	-
engli	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
sche	O	O	O	O	O	O	_	-	-
Ministerium	O	O	O	O	O	O	_	-	-
die	O	O	O	O	O	O	_	-	-
englische	O	O	O	O	O	O	_	-	-
Nation	O	O	O	O	O	O	_	-	-
versichert	O	O	O	O	O	O	_	-	-
hat	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
daß	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
den	O	O	O	O	O	O	_	-	-
Kaiser	O	O	O	O	O	O	_	-	-
von	O	O	O	O	O	O	_	-	-
Rußland	B-loc	B-loc	O	O	O	O	Q159|Q186096	-	-
Anfangs	O	O	O	O	O	O	_	-	-
nicht	O	O	O	O	O	O	_	-	-
das	O	O	O	O	O	O	_	-	-
geringste	O	O	O	O	O	O	_	-	-
Miß	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
vergnügen	O	O	O	O	O	O	_	-	-
über	O	O	O	O	O	O	_	-	-
den	O	O	O	O	O	O	_	-	-
Raubzug	O	O	O	O	O	O	_	-	-
nach	O	O	O	O	O	O	_	-	-
Seeland	B-loc	B-loc	O	O	O	O	Q25535|Q50856	-	-
geäussert	O	O	O	O	O	O	_	-	-
habe	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
so	O	O	O	O	O	O	_	-	-
wird	O	O	O	O	O	O	_	-	-
man	O	O	O	O	O	O	_	-	-
nicht	O	O	O	O	O	O	_	-	-
ohne	O	O	O	O	O	O	_	-	-
Interesse	O	O	O	O	O	O	_	-	-
nachstehende	O	O	O	O	O	O	_	-	-
Erläuterun	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
gen	O	O	O	O	O	O	_	-	-
über	O	O	O	O	O	O	_	-	-
eine	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
zwischen	O	O	O	O	O	O	_	-	-
dem	O	O	O	O	O	O	_	-	-
Kaiser	O	O	O	O	O	O	_	-	-
von	O	O	O	O	O	O	_	-	-
Rußland	B-loc	B-loc	O	O	O	O	Q159|Q186096	-	-
und	O	O	O	O	O	O	_	-	-
dem	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
General	B-pers	B-pers	O	O	O	O	Q321765|Q1892842|Q7326371	-	-
Hutchinson	I-pers	I-pers	O	O	O	O	Q321765|Q1892842|Q7326371	-	-
vorgefallene	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
Unterredung	O	O	O	O	O	O	_	-	-
lesen	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Se	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
Kaiserl	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Majestät	O	O	O	O	O	O	_	-	-
—	O	O	O	O	O	O	_	-	-
so	O	O	O	O	O	O	_	-	-
berichtet	O	O	O	O	O	O	_	-	-
der	O	O	O	O	O	O	_	-	-
General	B-pers	B-pers	O	O	O	O	Q321765|Q1892842|Q7326371	-	-
Hutchinson	I-pers	I-pers	O	O	O	O	Q321765|Q1892842|Q7326371	-	-
# segment_iiif_link = _
—	O	O	O	O	O	O	_	-	-
flengen	O	O	O	O	O	O	_	-	-
die	O	O	O	O	O	O	_	-	-
Unterredung	O	O	O	O	O	O	_	-	-
mit	O	O	O	O	O	O	_	-	-
der	O	O	O	O	O	O	_	-	-
Frage	O	O	O	O	O	O	_	-	-
an	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
was	O	O	O	O	O	O	_	-	-
ich	O	O	O	O	O	O	_	-	-
von	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
unserm	O	O	O	O	O	O	_	-	-
Angriff	O	O	O	O	O	O	_	-	-
auf	O	O	O	O	O	O	_	-	-
Kopenhagen	B-loc	B-loc	O	O	O	O	Q1748	-	-
denke	O	O	O	O	O	O	_	-	-
?	O	O	O	O	O	O	_	-	-
Ich	O	O	O	O	O	O	_	-	-
erwiederte	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
daß	O	O	O	O	O	O	_	-	-
mir	O	O	O	O	O	O	_	-	-
die	O	O	O	O	O	O	_	-	-
Umstände	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
welche	O	O	O	O	O	O	_	-	-
solchen	O	O	O	O	O	O	_	-	-
veranlaßt	O	O	O	O	O	O	_	-	-
hätten	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
zwar	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
ganz	O	O	O	O	O	O	_	-	-
unbekannt	O	O	O	O	O	O	_	-	-
wären	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
daß	O	O	O	O	O	O	_	-	-
ich	O	O	O	O	O	O	_	-	-
aber	O	O	O	O	O	O	_	-	-
hoffe	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
die	O	O	O	O	O	O	_	-	-
englische	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
Administration	O	O	O	O	O	O	_	-	-
werde	O	O	O	O	O	O	_	-	-
sich	O	O	O	O	O	O	_	-	-
rechtfertigen	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
und	O	O	O	O	O	O	_	-	-
der	O	O	O	O	O	O	_	-	-
ganzen	O	O	O	O	O	O	_	-	-
Welt	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
beweisen	O	O	O	O	O	O	_	-	-
können	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
daß	O	O	O	O	O	O	_	-	-
die	O	O	O	O	O	O	_	-	-
Dänen	O	O	O	O	O	O	_	-	-
im	O	O	O	O	O	O	_	-	-
Begriff	O	O	O	O	O	O	_	-	-
waren	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
ihre	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
ganze	O	O	O	O	O	O	_	-	-
Macht	O	O	O	O	O	O	_	-	-
mit	O	O	O	O	O	O	_	-	-
der	O	O	O	O	O	O	_	-	-
französischen	O	O	O	O	O	O	_	-	-
gegen	O	O	O	O	O	O	_	-	-
England	B-loc	B-loc	O	O	O	O	Q21|Q179876	-	-
zu	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
vereinigen	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Se	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Kaiserl	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Majestät	O	O	O	O	O	O	_	-	-
bemerkten	O	O	O	O	O	O	_	-	-
