TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
entreat	O	_	_	_	_	_	_	_	_
your	O	_	_	_	_	_	_	_	_
Excellency	O	_	_	_	_	_	_	_	_
will	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
have	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
gaodnefs	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
lay	O	_	_	_	_	_	_	_	_
before	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
Honorable	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
Legillature	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
enfuing	O	_	_	_	_	_	_	_	_
meeting	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
We	O	_	_	_	_	_	_	_	_
have	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
honor	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
every	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
entiment	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
rc	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
fpeCt	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
Sir	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
your	O	_	_	_	_	_	_	_	_
Excellency	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
s	O	_	_	_	_	_	_	_	_
moft	O	_	_	_	_	_	_	_	_
obedient	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
and	O	_	_	_	_	_	_	_	_
very	O	_	_	_	_	_	_	_	_
humble	O	_	_	_	_	_	_	_	_
fervants	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
RICHARD	I-pers	_	_	_	_	_	_	_	_
HENRY	I-pers	_	_	_	_	_	_	_	_
LEE	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
WILLIAM	I-pers	_	_	_	_	_	_	_	_
GRAYSON	I-pers	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
PRESIDENT	O	_	_	_	_	_	_	_	_
SULL	O	_	_	_	_	_	_	_	_
IVAN	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	NoSpaceAfter
s	O	_	_	_	_	_	_	_	_
MESSAGE	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
To	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
Hon	O	_	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_	_
Senate	I-org	_	_	_	_	_	Q2570643|Q215987|Q59486|Q2571392|Q4489542	_	_
and	O	_	_	_	_	_	_	_	_
House	B-org	_	_	_	_	_	Q3947|Q23558|Q19902419|Q219003|Q734604	_	_
^	O	_	_	_	_	_	_	_	NoSpaceAfter
/	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
Represen	O	_	_	_	_	_	_	_	NoSpaceAfter
¬	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
tatives	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
[	O	_	_	_	_	_	_	_	NoSpaceAfter
0	O	_	_	_	_	_	_	_	NoSpaceAfter
/	B-loc	_	_	_	_	_	NIL|Q774640|Q63377364|Q623406|Q849236	_	NoSpaceAfter
New	I-loc	_	_	_	_	_	_	_	NoSpaceAfter
-	I-loc	_	_	_	_	_	NIL|Q59066683|Q424902|Q4691234|Q7597240	_	NoSpaceAfter
Hampshire	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	NoSpaceAfter
]	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
Gentlemen	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
H	O	_	_	_	_	_	Q9914|Q3125222|Q3125223|Q3780343|Q16111290	_	_
HVING	O	_	_	_	_	_	_	_	_
been	O	_	_	_	_	_	_	_	_
informed	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
doubts	O	_	_	_	_	_	_	_	_
have	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
rifen	O	_	_	_	_	_	_	_	_
iu	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
minds	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
fome	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
whether	O	_	_	_	_	_	_	_	_
my	O	_	_	_	_	_	_	_	_
hav	O	_	_	_	_	_	_	_	NoSpaceAfter
¬	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
ing	O	_	_	_	_	_	_	_	_
accepted	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
office	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
Diftricft	O	_	_	_	_	_	NIL	_	_
Judge	O	_	_	_	_	_	_	_	_
has	O	_	_	_	_	_	_	_	_
not	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
difqualified	O	_	_	_	_	_	_	_	_
me	O	_	_	_	_	_	_	_	_
from	O	_	_	_	_	_	_	_	_
aefling	O	_	_	_	_	_	_	_	_
as	O	_	_	_	_	_	_	_	_
Prefident	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
State	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
until	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
new	O	_	_	_	_	_	_	_	_
election	O	_	_	_	_	_	_	_	_
takes	O	_	_	_	_	_	_	_	_
place	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
I	O	_	_	_	_	_	_	_	_
confefs	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
that	O	_	_	_	_	_	_	_	_
1	O	_	_	_	_	_	_	_	_
have	O	_	_	_	_	_	_	_	_
never	O	_	_	_	_	_	_	_	_
been	O	_	_	_	_	_	_	_	_
able	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
difcover	O	_	_	_	_	_	_	_	_
any	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	NoSpaceAfter
¬	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
compatibility	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
two	O	_	_	_	_	_	_	_	_
offices	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
But	O	_	_	_	_	_	_	_	_
as	O	_	_	_	_	_	_	_	_
fome	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
have	O	_	_	_	_	_	_	_	_
attempted	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
prove	O	_	_	_	_	_	_	_	_
this	O	_	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_	_
urging	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
words	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
of	O	_	_	_	_	_	_	_	_
aConflitution	O	_	_	_	_	_	_	_	_
framed	O	_	_	_	_	_	_	_	_
for	O	_	_	_	_	_	_	_	_
thepurpofe	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
efta	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
blifhing	O	_	_	_	_	_	_	_	_
over	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
people	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
New	B-loc	_	_	_	_	_	Q16877982|Q18615437|Q400375|Q14754876|Q15094489	_	NoSpaceAfter
-	I-loc	_	_	_	_	_	_	_	NoSpaceAfter
Humpfhire	I-loc	_	_	_	_	_	NIL	_	_
a	O	_	_	_	_	_	_	_	_
free	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
fovereign	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
independent	O	_	_	_	_	_	_	_	_
government	O	_	_	_	_	_	_	_	NoSpaceAfter
—	O	_	_	_	_	_	_	_	NoSpaceAfter
1	O	_	_	_	_	_	_	_	_
mull	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
obferve	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
this	O	_	_	_	_	_	_	_	_
govennent	O	_	_	_	_	_	_	_	_
has	O	_	_	_	_	_	_	_	_
[	O	_	_	_	_	_	_	_	NoSpaceAfter
nice	O	_	_	_	_	_	_	_	_
been	O	_	_	_	_	_	_	_	_
changed	_	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
by	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
voice	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
people	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
who	O	_	_	_	_	_	_	_	_
have	O	_	_	_	_	_	_	_	_
agreed	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
their	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
fafety	O	_	_	_	_	_	_	_	_
depended	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
their	O	_	_	_	_	_	_	_	_
relinquifhuig	O	_	_	_	_	_	_	_	_
many	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
powers	O	_	_	_	_	_	_	_	_
retained	O	_	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
people	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
Conflitution	O	_	_	_	_	_	NIL	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
a	O	_	_	_	_	_	_	_	_
General	O	_	_	_	_	_	NIL|Q5532349|Q4456460|Q8965950|Q487252	_	_
Government	O	_	_	_	_	_	NIL|Q5532349|Q4456460|Q8965950|Q487252	_	_
eflabl	O	_	_	_	_	_	_	_	NoSpaceAfter
'	O	_	_	_	_	_	_	_	NoSpaceAfter
fbed	O	_	_	_	_	_	_	_	_
for	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
people	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
each	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
every	O	_	_	_	_	_	_	_	_
State	O	_	_	_	_	_	_	_	_
who	O	_	_	_	_	_	_	_	_
fnould	O	_	_	_	_	_	_	_	_
adopt	O	_	_	_	_	_	_	_	_
it	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
which	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
themwai	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
become	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
general	O	_	_	_	_	_	_	_	_
law	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
land	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
The	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
people	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
this	O	_	_	_	_	_	_	_	_
State	O	_	_	_	_	_	_	_	_
did	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
moff	O	_	_	_	_	_	_	_	_
folemn	O	_	_	_	_	_	_	_	_
manner	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
dipt	O	_	_	_	_	_	_	_	_
arid	O	_	_	_	_	_	_	_	_
ratify	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
Conflitution	O	_	_	_	_	_	NIL	_	_
;	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
from	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
e	O	_	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
vent	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
this	O	_	_	_	_	_	_	_	_
ceased	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
be	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
free	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
sovereign	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
andindependent	O	_	_	_	_	_	_	_	_
state	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
upon	O	_	_	_	_	_	_	_	_
my	O	_	_	_	_	_	_	_	_
being	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
elcdled	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
office	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
Prefident	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
I	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
only	O	_	_	_	_	_	_	_	_
fworn	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
to	O	_	_	_	_	_	_	_	_
perform	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
fulfil	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
duties	O	_	_	_	_	_	_	_	_
incumbent	O	_	_	_	_	_	_	_	_
on	O	_	_	_	_	_	_	_	_
me	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
as	O	_	_	_	_	_	_	_	_
Prefident	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
free	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	_
confederate	O	_	_	_	_	_	_	_	_
State	O	_	_	_	_	_	_	_	_
;	O	_	_	_	_	_	_	_	_
and	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
I	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
at	O	_	_	_	_	_	_	_	_
or	O	_	_	_	_	_	_	_	_
near	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
fame	O	_	_	_	_	_	_	_	_
time	O	_	_	_	_	_	_	_	_
fworn	O	_	_	_	_	_	_	_	_
to	O	_	_	_	_	_	_	_	_
fupport	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
the	O	_	_	_	_	_	_	_	_
Confti	O	_	_	_	_	_	_	_	_
union	I-org	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
the	B-loc	_	_	_	_	_	_	_	_
United	I-loc	_	_	_	_	_	Q232865|Q3965121|Q16959097|Q56017587|Q73165358	_	_
States	I-loc	_	_	_	_	_	Q232865|Q3965121|Q16959097|Q56017587|Q73165358	_	NoSpaceAfter|Partial--27:5
,	O	_	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_	_
virtue	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
ofalaw	O	_	_	_	_	_	_	_	_
enacted	O	_	_	_	_	_	_	_	_
by	O	_	_	_	_	_	_	_	_
yourfelves	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
I	O	_	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_	_
appointed	O	_	_	_	_	_	_	_	_
under	O	_	_	_	_	_	_	_	_
that	O	_	_	_	_	_	_	_	_
Conflitution	O	_	_	_	_	_	_	_	_
which	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
the	O	_	_	_	_	_	_	_	_
people	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
New	B-loc	_	_	_	_	_	NIL	_	NoSpaceAfter
-	I-loc	_	_	_	_	_	NIL	_	NoSpaceAfter
Hampffiire	I-loc	_	_	_	_	_	NIL	_	_
had	O	_	_	_	_	_	_	_	_
adopted	O	_	_	_	_	_	_	_	_
for	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
themfelves	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
a	O	_	_	_	_	_	_	_	_
Judge	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
Federal	I-org	_	_	_	_	_	Q1400026|Q3001084|Q3001081|NIL|Q519138	_	_
Court	I-org	_	_	_	_	_	Q1400026|Q3001084|Q3001081|NIL|Q519138	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
My	O	_	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
#
own	O	_	_	_	_	_	_	_	_
inclinations	O	_	_	_	_	_	_	_	_
were	O	_	_	_	_	_	_	_	_
far	O	_	_	_	_	_	_	_	_
from	O	_	_	_	_	_	_	_	_
leading	O	_	_	_	_	_	_	_	_
