TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/300,505,865,74/full/0/default.jpg
W	O	O	_	_	_	_	_	_	_
E	O	O	_	_	_	_	_	_	_
have	O	O	_	_	_	_	_	_	_
long	O	O	_	_	_	_	_	_	_
waited	O	O	_	_	_	_	_	_	_
in	O	O	_	_	_	_	_	_	_
anxious	O	O	_	_	_	_	_	_	_
expectations	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/414,546,751,46/full/0/default.jpg
of	O	O	_	_	_	_	_	_	_
having	O	O	_	_	_	_	_	_	_
it	O	O	_	_	_	_	_	_	_
in	O	O	_	_	_	_	_	_	_
our	O	O	_	_	_	_	_	_	_
power	O	O	_	_	_	_	_	_	_
to	O	O	_	_	_	_	_	_	_
tranlinit	O	O	_	_	_	_	_	_	_
effec	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/296,587,869,37/full/0/default.jpg
tual	O	O	_	_	_	_	_	_	_
Amendments	O	O	_	_	_	_	_	_	_
to	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
Conftitution	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
Uni	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/297,626,871,47/full/0/default.jpg
ted	O	O	_	_	_	_	_	_	_
Stares	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
and	O	O	_	_	_	_	_	_	_
it	O	O	_	_	_	_	_	_	_
is	O	O	_	_	_	_	_	_	_
with	O	O	_	_	_	_	_	_	_
grief	O	O	_	_	_	_	_	_	_
that	O	O	_	_	_	_	_	_	_
we	O	O	_	_	_	_	_	_	_
now	O	O	_	_	_	_	_	_	_
fend	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/298,666,870,48/full/0/default.jpg
forward	O	O	_	_	_	_	_	_	_
propolitions	O	O	_	_	_	_	_	_	_
inadequate	O	O	_	_	_	_	_	_	_
to	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
purpofe	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/299,706,870,46/full/0/default.jpg
of	O	O	_	_	_	_	_	_	_
real	O	O	_	_	_	_	_	_	_
and	O	O	_	_	_	_	_	_	_
fubftantial	O	O	_	_	_	_	_	_	_
Amendments	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
and	O	O	_	_	_	_	_	_	_
fo	O	O	_	_	_	_	_	_	_
far	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/298,747,873,48/full/0/default.jpg
fhort	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
wiihes	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
our	O	O	_	_	_	_	_	_	_
country	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
By	O	O	_	_	_	_	_	_	_
perufing	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/299,788,870,49/full/0/default.jpg
the	O	O	_	_	_	_	_	_	_
Journal	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
Senate	B-org	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
your	O	O	_	_	_	_	_	_	_
Excellency	O	O	_	_	_	_	_	_	_
will	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/299,827,868,47/full/0/default.jpg
fee	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
that	O	O	_	_	_	_	_	_	_
we	O	O	_	_	_	_	_	_	_
did	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
in	O	O	_	_	_	_	_	_	_
vain	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
bring	O	O	_	_	_	_	_	_	_
to	O	O	_	_	_	_	_	_	_
view	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
Amend	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/300,868,867,47/full/0/default.jpg
ments	O	O	_	_	_	_	_	_	_
propofed	O	O	_	_	_	_	_	_	_
by	O	O	_	_	_	_	_	_	_
our	O	O	_	_	_	_	_	_	_
Convention	B-org	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
and	O	O	_	_	_	_	_	_	_
approv	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/300,909,868,47/full/0/default.jpg
ed	O	O	_	_	_	_	_	_	_
by	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
Legiflature	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
We	O	O	_	_	_	_	_	_	_
fltall	O	O	_	_	_	_	_	_	_
tranfmit	O	O	_	_	_	_	_	_	_
a	O	O	_	_	_	_	_	_	_
com	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/299,949,871,48/full/0/default.jpg
plete	O	O	_	_	_	_	_	_	_
let	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
Journals	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
both	O	O	_	_	_	_	_	_	_
Houfes	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
Con	O	O	_	_	_	_	_	_	NoSpaceAfter
-	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/301,988,853,50/full/0/default.jpg
grefsto	O	O	_	_	_	_	_	_	_
your	O	O	_	_	_	_	_	_	_
addrefs	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
which	O	O	_	_	_	_	_	_	_
with	O	O	_	_	_	_	_	_	_
a	O	O	_	_	_	_	_	_	_
letter	O	O	_	_	_	_	_	_	_
accom	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/300,1031,871,47/full/0/default.jpg
panying	O	O	_	_	_	_	_	_	_
them	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
we	O	O	_	_	_	_	_	_	_
entreat	O	O	_	_	_	_	_	_	_
your	O	O	_	_	_	_	_	_	_
Excellency	O	O	_	_	_	_	_	_	_
will	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/301,1070,870,46/full/0/default.jpg
have	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
gaodnefs	O	O	_	_	_	_	_	_	_
to	O	O	_	_	_	_	_	_	_
lay	O	O	_	_	_	_	_	_	_
before	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
Honorable	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/303,1110,630,47/full/0/default.jpg
Legillature	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
enfuing	O	O	_	_	_	_	_	_	_
meeting	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/342,1150,828,46/full/0/default.jpg
We	O	O	_	_	_	_	_	_	_
have	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
honor	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
every	O	O	_	_	_	_	_	_	_
(	O	O	_	_	_	_	_	_	NoSpaceAfter
entiment	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
rc	O	O	_	_	_	_	_	_	NoSpaceAfter
-	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/301,1191,869,47/full/0/default.jpg
fpeCt	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
to	O	O	_	_	_	_	_	_	_
be	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
Sir	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
your	O	O	_	_	_	_	_	_	_
Excellency	O	O	_	_	_	_	_	_	NoSpaceAfter
’	O	O	_	_	_	_	_	_	NoSpaceAfter
s	O	O	_	_	_	_	_	_	_
moft	O	O	_	_	_	_	_	_	_
obedient	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/301,1231,477,43/full/0/default.jpg
and	O	O	_	_	_	_	_	_	_
very	O	O	_	_	_	_	_	_	_
humble	O	O	_	_	_	_	_	_	_
fervants	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/657,1274,443,34/full/0/default.jpg
RICHARD	B-pers	O	_	_	_	_	_	_	_
HENRY	I-pers	O	_	_	_	_	_	_	_
LEE	I-pers	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790010201%2F0004.jp2/659,1315,422,34/full/0/default.jpg
WILLIAM	I-pers	O	_	_	_	_	_	_	_
GRAYSON	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter

# language = en
# newspaper = sn83030483
# date = 1790-02-10
# document_id = sn83030483-1790-02-10-a-i0002
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1277,1706,758,38/full/0/default.jpg
PRESIDENT	B-pers	O	_	_	_	_	_	_	_
SULL	I-pers	O	_	_	_	_	_	_	_
IVAN	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
’	O	O	_	_	_	_	_	_	NoSpaceAfter
s	O	O	_	_	_	_	_	_	_
MESSAGE	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1215,1785,880,51/full/0/default.jpg
To	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
Hon	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Senate	B-org	O	_	_	_	_	_	_	_
and	O	O	_	_	_	_	_	_	_
House	B-org	O	_	_	_	_	_	_	_
^	O	O	_	_	_	_	_	_	NoSpaceAfter
/	O	O	_	_	_	_	_	_	NoSpaceAfter
'	O	O	_	_	_	_	_	_	NoSpaceAfter
Represen	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1348,1830,613,46/full/0/default.jpg
tatives	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
[	O	O	_	_	_	_	_	_	NoSpaceAfter
0	O	O	_	_	_	_	_	_	NoSpaceAfter
/	O	O	_	_	_	_	_	_	NoSpaceAfter
New	B-loc	O	_	_	_	_	_	_	NoSpaceAfter
-	I-loc	O	_	_	_	_	_	_	NoSpaceAfter
Hampshire	I-loc	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	NoSpaceAfter
]	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1293,1882,245,40/full/0/default.jpg
Gentlemen	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1215,1922,879,70/full/0/default.jpg
H	O	O	_	_	_	_	_	_	_
HVING	O	O	_	_	_	_	_	_	_
been	O	O	_	_	_	_	_	_	_
informed	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
that	O	O	_	_	_	_	_	_	_
doubts	O	O	_	_	_	_	_	_	_
have	O	O	_	_	_	_	_	_	_
a	O	O	_	_	_	_	_	_	NoSpaceAfter
-	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1306,1963,785,49/full/0/default.jpg
rifen	O	O	_	_	_	_	_	_	_
iu	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
minds	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
fome	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
whether	O	O	_	_	_	_	_	_	_
my	O	O	_	_	_	_	_	_	_
hav	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1213,2001,881,53/full/0/default.jpg
ing	O	O	_	_	_	_	_	_	_
accepted	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
office	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
Diftricft	O	O	_	_	_	_	_	_	_
Judge	O	O	_	_	_	_	_	_	_
has	O	O	_	_	_	_	_	_	_
not	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1212,2041,883,53/full/0/default.jpg
difqualified	O	O	_	_	_	_	_	_	_
me	O	O	_	_	_	_	_	_	_
from	O	O	_	_	_	_	_	_	_
aefling	O	O	_	_	_	_	_	_	_
as	O	O	_	_	_	_	_	_	_
Prefident	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1211,2084,882,49/full/0/default.jpg
State	B-org	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
until	O	O	_	_	_	_	_	_	_
a	O	O	_	_	_	_	_	_	_
new	O	O	_	_	_	_	_	_	_
election	O	O	_	_	_	_	_	_	_
takes	O	O	_	_	_	_	_	_	_
place	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
I	O	O	_	_	_	_	_	_	_
confefs	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1210,2124,883,51/full/0/default.jpg
that	O	O	_	_	_	_	_	_	_
1	O	O	_	_	_	_	_	_	_
have	O	O	_	_	_	_	_	_	_
never	O	O	_	_	_	_	_	_	_
been	O	O	_	_	_	_	_	_	_
able	O	O	_	_	_	_	_	_	_
to	O	O	_	_	_	_	_	_	_
difcover	O	O	_	_	_	_	_	_	_
any	O	O	_	_	_	_	_	_	_
in	O	O	_	_	_	_	_	_	NoSpaceAfter
¬	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1210,2165,888,45/full/0/default.jpg
compatibility	O	O	_	_	_	_	_	_	_
in	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
two	O	O	_	_	_	_	_	_	_
offices	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
But	O	O	_	_	_	_	_	_	_
as	O	O	_	_	_	_	_	_	_
fome	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1211,2205,885,51/full/0/default.jpg
have	O	O	_	_	_	_	_	_	_
attempted	O	O	_	_	_	_	_	_	_
to	O	O	_	_	_	_	_	_	_
prove	O	O	_	_	_	_	_	_	_
this	O	O	_	_	_	_	_	_	_
by	O	O	_	_	_	_	_	_	_
urging	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
words	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1212,2245,879,51/full/0/default.jpg
of	O	O	_	_	_	_	_	_	_
aConflitution	B-org	O	_	_	_	_	_	_	_
framed	O	O	_	_	_	_	_	_	_
for	O	O	_	_	_	_	_	_	_
thepurpofe	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
efta	O	O	_	_	_	_	_	_	NoSpaceAfter
-	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1213,2285,882,52/full/0/default.jpg
blifhing	O	O	_	_	_	_	_	_	_
over	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
people	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
New	B-loc	O	_	_	_	_	_	_	NoSpaceAfter
-	I-loc	O	_	_	_	_	_	_	NoSpaceAfter
Humpfhire	I-loc	O	_	_	_	_	_	_	_
a	O	O	_	_	_	_	_	_	_
free	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1212,2325,886,52/full/0/default.jpg
fovereign	O	O	_	_	_	_	_	_	_
and	O	O	_	_	_	_	_	_	_
independent	O	O	_	_	_	_	_	_	_
government	O	O	_	_	_	_	_	_	NoSpaceAfter
—	O	O	_	_	_	_	_	_	NoSpaceAfter
1	O	O	_	_	_	_	_	_	_
mull	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1213,2366,887,54/full/0/default.jpg
obferve	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
that	O	O	_	_	_	_	_	_	_
this	O	O	_	_	_	_	_	_	_
govennent	O	O	_	_	_	_	_	_	_
has	O	O	_	_	_	_	_	_	_
[	O	O	_	_	_	_	_	_	NoSpaceAfter
nice	O	O	_	_	_	_	_	_	_
been	O	O	_	_	_	_	_	_	_
changed	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1213,2405,884,55/full/0/default.jpg
by	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
voice	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	_
people	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
who	O	O	_	_	_	_	_	_	_
have	O	O	_	_	_	_	_	_	_
agreed	O	O	_	_	_	_	_	_	_
that	O	O	_	_	_	_	_	_	_
their	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://chroniclingamerica.loc.gov/iiif/2/dlc_himalayan_ver02%2Fdata%2Fsn83030483%2Fprint%2F1790021001%2F0002.jp2/1207,2447,889,54/full/0/default.jpg
fafety	O	O	_	_	_	_	_	_	_
depended	O	O	_	_	_	_	_	_	_
on	O	O	_	_	_	_	_	_	_
their	O	O	_	_	_	_	_	_	_
relinquifhuig	O	O	_	_	_	_	_	_	_
many	O	O	_	_	_	_	_	_	_
of	O	O	_	_	_	_	_	_	_
the	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
