TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Uni	B-loc	B-loc	O	O	O	O	Q1444566|Q4004692	-	-
¬	I-loc	I-loc	O	O	O	O	Q1444566|Q4004692	-	-
# segment_iiif_link = _
ted	I-loc	I-loc	O	O	O	O	Q1444566|Q4004692	-	-
Stares	I-loc	I-loc	O	O	O	O	Q1444566|Q4004692	-	-
,	O	O	O	O	O	O	_	-	-
and	O	O	O	O	O	O	_	-	-
it	O	O	O	O	O	O	_	-	-
is	O	O	O	O	O	O	_	-	-
with	O	O	O	O	O	O	_	-	-
grief	O	O	O	O	O	O	_	-	-
that	O	O	O	O	O	O	_	-	-
we	O	O	O	O	O	O	_	-	-
now	O	O	O	O	O	O	_	-	-
fend	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
forward	O	O	O	O	O	O	_	-	-
propolitions	O	O	O	O	O	O	_	-	-
inadequate	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
purpofe	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
of	O	O	O	O	O	O	_	-	-
real	O	O	O	O	O	O	_	-	-
and	O	O	O	O	O	O	_	-	-
fubftantial	O	O	O	O	O	O	_	-	-
Amendments	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
and	O	O	O	O	O	O	_	-	-
fo	O	O	O	O	O	O	_	-	-
far	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
fhort	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
wiihes	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
our	O	O	O	O	O	O	_	-	-
country	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
By	O	O	O	O	O	O	_	-	-
perufing	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
the	O	O	O	O	O	O	_	-	-
Journal	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
Senate	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
your	O	O	O	O	O	O	_	-	-
Excellency	O	O	O	O	O	O	_	-	-
will	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
fee	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
that	O	O	O	O	O	O	_	-	-
we	O	O	O	O	O	O	_	-	-
did	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
in	O	O	O	O	O	O	_	-	-
vain	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
bring	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
view	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
Amend	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
ments	O	O	O	O	O	O	_	-	-
propofed	O	O	O	O	O	O	_	-	-
by	O	O	O	O	O	O	_	-	-
our	O	O	O	O	O	O	_	-	-
Convention	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
and	O	O	O	O	O	O	_	-	-
approv	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
ed	O	O	O	O	O	O	_	-	-
by	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
Legiflature	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
We	O	O	O	O	O	O	_	-	-
fltall	O	O	O	O	O	O	_	-	-
tranfmit	O	O	O	O	O	O	_	-	-
a	O	O	O	O	O	O	_	-	-
com	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
plete	O	O	O	O	O	O	_	-	-
let	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
Journals	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
both	O	O	O	O	O	O	_	-	-
Houfes	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
Con	O	O	O	O	O	O	_	-	-
-	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
grefsto	O	O	O	O	O	O	_	-	-
your	O	O	O	O	O	O	_	-	-
addrefs	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
which	O	O	O	O	O	O	_	-	-
with	O	O	O	O	O	O	_	-	-
a	O	O	O	O	O	O	_	-	-
letter	O	O	O	O	O	O	_	-	-
accom	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
panying	O	O	O	O	O	O	_	-	-
them	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
we	O	O	O	O	O	O	_	-	-
entreat	O	O	O	O	O	O	_	-	-
your	O	O	O	O	O	O	_	-	-
Excellency	O	O	O	O	O	O	_	-	-
will	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
have	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
gaodnefs	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
lay	O	O	O	O	O	O	_	-	-
before	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
Honorable	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
Legillature	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
enfuing	O	O	O	O	O	O	_	-	-
meeting	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
We	O	O	O	O	O	O	_	-	-
have	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
honor	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
every	O	O	O	O	O	O	_	-	-
(	O	O	O	O	O	O	_	-	-
entiment	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
rc	O	O	O	O	O	O	_	-	-
-	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
fpeCt	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
be	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
Sir	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
your	O	O	O	O	O	O	_	-	-
Excellency	O	O	O	O	O	O	_	-	-
’	O	O	O	O	O	O	_	-	-
s	O	O	O	O	O	O	_	-	-
moft	O	O	O	O	O	O	_	-	-
obedient	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
and	O	O	O	O	O	O	_	-	-
very	O	O	O	O	O	O	_	-	-
humble	O	O	O	O	O	O	_	-	-
fervants	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
RICHARD	B-pers	B-pers	O	O	O	O	_	-	-
HENRY	I-pers	I-pers	O	O	O	O	_	-	-
LEE	I-pers	I-pers	O	O	O	O	_	-	-
# segment_iiif_link = _
WILLIAM	B-pers	B-pers	O	O	O	O	Q471060	-	-
GRAYSON	I-pers	I-pers	O	O	O	O	Q471060	-	-
.	O	O	O	O	O	O	_	-	-
# document_id = sn83030483-1790-02-10-a-i0002
# segment_iiif_link = _
PRESIDENT	B-pers	B-pers	O	O	O	O	_	-	-
SULL	I-pers	I-pers	O	O	O	O	_	-	-
IVAN	I-pers	I-pers	O	O	O	O	_	-	-
’	O	O	O	O	O	O	_	-	-
s	O	O	O	O	O	O	_	-	-
MESSAGE	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
To	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
Hon	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
Senate	B-org	B-org	O	O	O	O	Q2570643	-	-
and	O	O	O	O	O	O	_	-	-
House	B-org	B-org	O	O	O	O	-	-	-
^	I-org	I-org	O	O	O	O	-	-	-
/	I-org	I-org	O	O	O	O	-	-	-
'	I-org	I-org	O	O	O	O	-	-	-
Represen	I-org	I-org	O	O	O	O	-	-	-
¬	I-org	I-org	O	O	O	O	-	-	-
# segment_iiif_link = _
tatives	I-org	I-org	O	O	O	O	-	-	-
,	O	O	O	O	O	O	_	-	-
[	O	O	O	O	O	O	_	-	-
0	O	O	O	O	O	O	_	-	-
/	O	O	O	O	O	O	_	-	-
New	B-loc	B-loc	O	O	O	O	_	-	-
-	I-loc	I-loc	O	O	O	O	_	-	-
Hampshire	I-loc	I-loc	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
]	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
Gentlemen	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
H	O	O	O	O	O	O	_	-	-
HVING	O	O	O	O	O	O	_	-	-
been	O	O	O	O	O	O	_	-	-
informed	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
that	O	O	O	O	O	O	_	-	-
doubts	O	O	O	O	O	O	_	-	-
have	O	O	O	O	O	O	_	-	-
a	O	O	O	O	O	O	_	-	-
-	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
rifen	O	O	O	O	O	O	_	-	-
iu	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
minds	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
fome	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
whether	O	O	O	O	O	O	_	-	-
my	O	O	O	O	O	O	_	-	-
hav	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
ing	O	O	O	O	O	O	_	-	-
accepted	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
office	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
Diftricft	O	O	O	O	O	O	_	-	-
Judge	O	O	O	O	O	O	_	-	-
has	O	O	O	O	O	O	_	-	-
not	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
difqualified	O	O	O	O	O	O	_	-	-
me	O	O	O	O	O	O	_	-	-
from	O	O	O	O	O	O	_	-	-
aefling	O	O	O	O	O	O	_	-	-
as	O	O	O	O	O	O	_	-	-
Prefident	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
State	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
until	O	O	O	O	O	O	_	-	-
a	O	O	O	O	O	O	_	-	-
new	O	O	O	O	O	O	_	-	-
election	O	O	O	O	O	O	_	-	-
takes	O	O	O	O	O	O	_	-	-
place	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
I	O	O	O	O	O	O	_	-	-
confefs	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
that	O	O	O	O	O	O	_	-	-
1	O	O	O	O	O	O	_	-	-
have	O	O	O	O	O	O	_	-	-
never	O	O	O	O	O	O	_	-	-
been	O	O	O	O	O	O	_	-	-
able	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
difcover	O	O	O	O	O	O	_	-	-
any	O	O	O	O	O	O	_	-	-
in	O	O	O	O	O	O	_	-	-
¬	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
compatibility	O	O	O	O	O	O	_	-	-
in	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
two	O	O	O	O	O	O	_	-	-
offices	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
But	O	O	O	O	O	O	_	-	-
as	O	O	O	O	O	O	_	-	-
fome	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
have	O	O	O	O	O	O	_	-	-
attempted	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
prove	O	O	O	O	O	O	_	-	-
this	O	O	O	O	O	O	_	-	-
by	O	O	O	O	O	O	_	-	-
urging	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
words	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
of	O	O	O	O	O	O	_	-	-
aConflitution	O	O	O	O	O	O	_	-	-
framed	O	O	O	O	O	O	_	-	-
for	O	O	O	O	O	O	_	-	-
thepurpofe	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
efta	O	O	O	O	O	O	_	-	-
-	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
blifhing	O	O	O	O	O	O	_	-	-
over	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
people	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
New	B-loc	B-loc	O	O	O	O	_	-	-
-	I-loc	I-loc	O	O	O	O	_	-	-
Humpfhire	I-loc	I-loc	O	O	O	O	_	-	-
a	O	O	O	O	O	O	_	-	-
free	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
fovereign	O	O	O	O	O	O	_	-	-
and	O	O	O	O	O	O	_	-	-
independent	O	O	O	O	O	O	_	-	-
government	O	O	O	O	O	O	_	-	-
—	O	O	O	O	O	O	_	-	-
1	O	O	O	O	O	O	_	-	-
mull	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
obferve	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
that	O	O	O	O	O	O	_	-	-
this	O	O	O	O	O	O	_	-	-
govennent	O	O	O	O	O	O	_	-	-
has	O	O	O	O	O	O	_	-	-
[	O	O	O	O	O	O	_	-	-
nice	O	O	O	O	O	O	_	-	-
been	O	O	O	O	O	O	_	-	-
changed	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
by	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
voice	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
people	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
who	O	O	O	O	O	O	_	-	-
have	O	O	O	O	O	O	_	-	-
agreed	O	O	O	O	O	O	_	-	-
that	O	O	O	O	O	O	_	-	-
their	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
fafety	O	O	O	O	O	O	_	-	-
depended	O	O	O	O	O	O	_	-	-
on	O	O	O	O	O	O	_	-	-
their	O	O	O	O	O	O	_	-	-
relinquifhuig	O	O	O	O	O	O	_	-	-
many	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
powers	O	O	O	O	O	O	_	-	-
retained	O	O	O	O	O	O	_	-	-
by	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
people	O	O	O	O	O	O	_	-	-
in	O	O	O	O	O	O	_	-	-
that	O	O	O	O	O	O	_	-	-
Conflitution	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
a	O	O	O	O	O	O	_	-	-
General	O	O	O	O	O	O	_	-	-
Government	O	O	O	O	O	O	_	-	-
eflabl	O	O	O	O	O	O	_	-	-
'	O	O	O	O	O	O	_	-	-
fbed	O	O	O	O	O	O	_	-	-
for	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
people	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
each	O	O	O	O	O	O	_	-	-
and	O	O	O	O	O	O	_	-	-
every	O	O	O	O	O	O	_	-	-
State	O	O	O	O	O	O	_	-	-
who	O	O	O	O	O	O	_	-	-
fnould	O	O	O	O	O	O	_	-	-
adopt	O	O	O	O	O	O	_	-	-
it	O	O	O	O	O	O	_	-	-
;	O	O	O	O	O	O	_	-	-
which	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
themwai	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
become	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
general	O	O	O	O	O	O	_	-	-
law	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
land	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
The	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
people	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
this	O	O	O	O	O	O	_	-	-
State	O	O	O	O	O	O	_	-	-
did	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
in	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
moff	O	O	O	O	O	O	_	-	-
folemn	O	O	O	O	O	O	_	-	-
manner	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
a	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
dipt	O	O	O	O	O	O	_	-	-
arid	O	O	O	O	O	O	_	-	-
ratify	O	O	O	O	O	O	_	-	-
that	O	O	O	O	O	O	_	-	-
Conflitution	O	O	O	O	O	O	_	-	-
;	O	O	O	O	O	O	_	-	-
and	O	O	O	O	O	O	_	-	-
from	O	O	O	O	O	O	_	-	-
that	O	O	O	O	O	O	_	-	-
e	O	O	O	O	O	O	_	-	-
-	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
vent	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
this	O	O	O	O	O	O	_	-	-
ceased	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
be	O	O	O	O	O	O	_	-	-
a	O	O	O	O	O	O	_	-	-
free	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
sovereign	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
andindependent	O	O	O	O	O	O	_	-	-
state	O	O	O	O	O	O	_	-	-
;	O	O	O	O	O	O	_	-	-
and	O	O	O	O	O	O	_	-	-
upon	O	O	O	O	O	O	_	-	-
my	O	O	O	O	O	O	_	-	-
being	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
elcdled	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
office	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
Prefident	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
I	O	O	O	O	O	O	_	-	-
was	O	O	O	O	O	O	_	-	-
only	O	O	O	O	O	O	_	-	-
fworn	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
to	O	O	O	O	O	O	_	-	-
perform	O	O	O	O	O	O	_	-	-
and	O	O	O	O	O	O	_	-	-
fulfil	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
duties	O	O	O	O	O	O	_	-	-
incumbent	O	O	O	O	O	O	_	-	-
on	O	O	O	O	O	O	_	-	-
me	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
as	O	O	O	O	O	O	_	-	-
Prefident	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
a	O	O	O	O	O	O	_	-	-
free	O	O	O	O	O	O	_	-	-
and	O	O	O	O	O	O	_	-	-
confederate	O	O	O	O	O	O	_	-	-
State	O	O	O	O	O	O	_	-	-
;	O	O	O	O	O	O	_	-	-
and	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
I	O	O	O	O	O	O	_	-	-
was	O	O	O	O	O	O	_	-	-
at	O	O	O	O	O	O	_	-	-
or	O	O	O	O	O	O	_	-	-
near	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
fame	O	O	O	O	O	O	_	-	-
time	O	O	O	O	O	O	_	-	-
fworn	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
fupport	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
the	O	O	O	O	O	O	_	-	-
Confti	O	O	O	O	O	O	_	-	-
union	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
United	B-loc	B-loc	O	O	O	O	Q852446	-	-
States	I-loc	I-loc	O	O	O	O	Q852446	-	-
,	O	O	O	O	O	O	_	-	-
by	O	O	O	O	O	O	_	-	-
virtue	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
ofalaw	O	O	O	O	O	O	_	-	-
enacted	O	O	O	O	O	O	_	-	-
by	O	O	O	O	O	O	_	-	-
yourfelves	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
I	O	O	O	O	O	O	_	-	-
was	O	O	O	O	O	O	_	-	-
appointed	O	O	O	O	O	O	_	-	-
under	O	O	O	O	O	O	_	-	-
that	O	O	O	O	O	O	_	-	-
Conflitution	O	O	O	O	O	O	_	-	-
which	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
the	O	O	O	O	O	O	_	-	-
people	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
New	B-loc	B-loc	O	O	O	O	_	-	-
-	I-loc	I-loc	O	O	O	O	_	-	-
Hampffiire	I-loc	I-loc	O	O	O	O	_	-	-
had	O	O	O	O	O	O	_	-	-
adopted	O	O	O	O	O	O	_	-	-
for	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
themfelves	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
a	O	O	O	O	O	O	_	-	-
Judge	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
Federal	B-org	B-org	O	O	O	O	-	-	-
Court	I-org	I-org	O	O	O	O	-	-	-
.	O	O	O	O	O	O	_	-	-
My	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
own	O	O	O	O	O	O	_	-	-
inclinations	O	O	O	O	O	O	_	-	-
were	O	O	O	O	O	O	_	-	-
far	O	O	O	O	O	O	_	-	-
from	O	O	O	O	O	O	_	-	-
leading	O	O	O	O	O	O	_	-	-
me	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
wifh	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
continue	O	O	O	O	O	O	_	-	-
in	O	O	O	O	O	O	_	-	-
both	O	O	O	O	O	O	_	-	-
offices	O	O	O	O	O	O	_	-	-
;	O	O	O	O	O	O	_	-	-
but	O	O	O	O	O	O	_	-	-
I	O	O	O	O	O	O	_	-	-
was	O	O	O	O	O	O	_	-	-
put	O	O	O	O	O	O	_	-	-
in	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
by	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
people	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
and	O	O	O	O	O	O	_	-	-
could	O	O	O	O	O	O	_	-	-
not	O	O	O	O	O	O	_	-	-
devife	O	O	O	O	O	O	_	-	-
a	O	O	O	O	O	O	_	-	-
way	O	O	O	O	O	O	_	-	-
of	O	O	O	O	O	O	_	-	-
re	O	O	O	O	O	O	_	-	-
-	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
figning	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
truft	O	O	O	O	O	O	_	-	-
committed	O	O	O	O	O	O	_	-	-
to	O	O	O	O	O	O	_	-	-
me	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
but	O	O	O	O	O	O	_	-	-
into	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
hands	O	O	O	O	O	O	_	-	-
who	O	O	O	O	O	O	_	-	-
honoured	O	O	O	O	O	O	_	-	-
me	O	O	O	O	O	O	_	-	-
with	O	O	O	O	O	O	_	-	-
it	O	O	O	O	O	O	_	-	-
.	O	O	O	O	O	O	_	-	-
I	O	O	O	O	O	O	_	-	-
well	O	O	O	O	O	O	_	-	-
knew	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
that	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
time	O	O	O	O	O	O	_	-	-
for	O	O	O	O	O	O	_	-	-
electing	O	O	O	O	O	O	_	-	-
a	O	O	O	O	O	O	_	-	-
new	O	O	O	O	O	O	_	-	-
Prefident	O	O	O	O	O	O	_	-	-
was	O	O	O	O	O	O	_	-	-
# segment_iiif_link = _
near	O	O	O	O	O	O	_	-	-
at	O	O	O	O	O	O	_	-	-
hand	O	O	O	O	O	O	_	-	-
,	O	O	O	O	O	O	_	-	-
when	O	O	O	O	O	O	_	-	-
the	O	O	O	O	O	O	_	-	-
people	O	O	O	O	O	O	_	-	-
