TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
'	O	O	_	_	_	_	_	_	NoSpaceAfter
en	O	O	_	_	_	_	_	_	_
conséquence	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
les	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1311,505,44/full/0/default.jpg
susdits	O	O	_	_	_	_	_	_	_
enfans	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
duement	O	O	_	_	_	_	_	_	_
assistés	O	O	_	_	_	_	_	_	_
et	O	O	_	_	_	_	_	_	_
autorisés	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
se	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1333,511,45/full/0/default.jpg
présenteront	O	O	_	_	_	_	_	_	_
par	O	O	_	_	_	_	_	_	NoSpaceAfter
-	O	O	_	_	_	_	_	_	NoSpaceAfter
devant	O	O	_	_	_	_	_	_	_
ia	O	O	_	_	_	_	_	_	_
noble	O	O	_	_	_	_	_	_	_
justice	O	O	_	_	_	_	_	_	_
du	O	O	_	_	_	_	_	_	_
Landeron	B-loc	O	_	_	_	_	_	_	_
_	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
le	O	O	_	_	_	_	_	_	_
mer	O	O	_	_	_	_	_	_	NoSpaceAfter
-	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1355,505,44/full/0/default.jpg
credi	O	O	_	_	_	_	_	_	_
17	O	O	_	_	_	_	_	_	_
janvier	O	O	_	_	_	_	_	_	_
courant	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
pour	O	O	_	_	_	_	_	_	_
y	O	O	_	_	_	_	_	_	_
porter	O	O	_	_	_	_	_	_	_
la	O	O	_	_	_	_	_	_	_
prédite	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1377,506,44/full/0/default.jpg
renonciation	O	O	_	_	_	_	_	_	_
;	O	O	_	_	_	_	_	_	_
assignant	O	O	_	_	_	_	_	_	_
péremptoirement	O	O	_	_	_	_	_	_	_
tous	O	O	_	_	_	_	_	_	_
ceux	O	O	_	_	_	_	_	_	_
qui	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/615,1398,504,45/full/0/default.jpg
estimeraient	O	O	_	_	_	_	_	_	_
être	O	O	_	_	_	_	_	_	NoSpaceAfter
'	O	O	_	_	_	_	_	_	NoSpaceAfter
fondés	O	O	_	_	_	_	_	_	_
à	O	O	_	_	_	_	_	_	_
s	O	O	_	_	_	_	_	_	NoSpaceAfter
'	O	O	_	_	_	_	_	_	NoSpaceAfter
y	O	O	_	_	_	_	_	_	_
opposer	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
à	O	O	_	_	_	_	_	_	_
_	O	O	_	_	_	_	_	_	NoSpaceAfter
comparcutre	O	O	_	_	_	_	_	_	_
ce	O	O	_	_	_	_	_	_	_
jour	O	O	_	_	_	_	_	_	NoSpaceAfter
-	O	O	_	_	_	_	_	_	NoSpaceAfter
là	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1421,504,44/full/0/default.jpg
en	O	O	_	_	_	_	_	_	_
dite	O	O	_	_	_	_	_	_	_
justice	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
pour	O	O	_	_	_	_	_	_	_
hure	O	O	_	_	_	_	_	_	_
va	O	O	_	_	_	_	_	_	_
_	O	O	_	_	_	_	_	_	NoSpaceAfter
^	O	O	_	_	_	_	_	_	_
pir	O	O	_	_	_	_	_	_	_
leurs	O	O	_	_	_	_	_	_	_
droits	O	O	_	_	_	_	_	_	_
et	O	O	_	_	_	_	_	_	_
alléguer	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/615,1442,486,45/full/0/default.jpg
leurs	O	O	_	_	_	_	_	_	_
moyens	O	O	_	_	_	_	_	_	_
d	O	O	_	_	_	_	_	_	NoSpaceAfter
'	O	O	_	_	_	_	_	_	NoSpaceAfter
_	O	O	_	_	_	_	_	_	NoSpaceAfter
opposW	O	O	_	_	_	_	_	_	_
_	O	O	_	_	_	_	_	_	NoSpaceAfter
|	O	O	_	_	_	_	_	_	_
_	O	O	_	_	_	_	_	_	NoSpaceAfter
priS	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
sou	O	O	_	_	_	_	_	_	_
3	O	O	_	_	_	_	_	_	_
peine	O	O	_	_	_	_	_	_	NoSpaceAfter
'	O	O	_	_	_	_	_	_	NoSpaceAfter
de	O	O	_	_	_	_	_	_	_
forclusion	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/594,1465,528,45/full/0/default.jpg
X	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
En	O	O	_	_	_	_	_	_	_
vertu	O	O	_	_	_	_	_	_	_
d	O	O	_	_	_	_	_	_	NoSpaceAfter
'	O	O	_	_	_	_	_	_	NoSpaceAfter
un	O	O	_	_	_	_	_	_	_
gracieux	O	O	_	_	_	_	_	_	_
arrêt	O	O	_	_	_	_	_	_	_
du	O	O	_	_	_	_	_	_	_
Gouvernement	O	O	_	_	_	_	_	_	_
en	O	O	_	_	_	_	_	_	_
date	O	O	_	_	_	_	_	_	_
di	O	O	_	_	_	_	_	_	_
»	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1485,503,45/full/0/default.jpg
3	O	O	_	_	_	_	_	_	_
octobre	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
et	O	O	_	_	_	_	_	_	_
ensuite	O	O	_	_	_	_	_	_	_
de	O	O	_	_	_	_	_	_	_
la	O	O	_	_	_	_	_	_	_
direction	O	O	_	_	_	_	_	_	_
donnée	O	O	_	_	_	_	_	_	_
le	O	O	_	_	_	_	_	_	_
35	O	O	_	_	_	_	_	_	_
novembre	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1507,513,44/full/0/default.jpg
dernier	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
par	O	O	_	_	_	_	_	_	_
l	O	O	_	_	_	_	_	_	NoSpaceAfter
'	O	O	_	_	_	_	_	_	NoSpaceAfter
honorable	O	O	_	_	_	_	_	_	_
cour	O	O	_	_	_	_	_	_	_
dé	O	O	_	_	_	_	_	_	_
justice	O	O	_	_	_	_	_	_	_
du	O	O	_	_	_	_	_	_	_
Val	B-loc	O	_	_	_	_	_	_	NoSpaceAfter
-	I-loc	O	_	_	_	_	_	_	NoSpaceAfter
de	I-loc	O	_	_	_	_	_	_	NoSpaceAfter
-	I-loc	O	_	_	_	_	_	_	NoSpaceAfter
Travers	I-loc	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
:	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1529,505,45/full/0/default.jpg
le	O	O	_	_	_	_	_	_	_
sieur	B-pers	O	_	_	_	_	_	_	_
Daniel	I-pers	O	_	_	_	_	_	_	_
Meuron	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
,	I-pers	O	_	_	_	_	_	_	_
maïUe	I-pers	O	_	_	_	_	_	_	_
charpentier	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
,	I-pers	O	_	_	_	_	_	_	_
_	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
bourgeois	I-pers	O	_	_	_	_	_	_	_
de	I-pers	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1551,509,44/full/0/default.jpg
Neuchatel	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
en	O	O	_	_	_	_	_	_	_
sa	O	O	_	_	_	_	_	_	_
qualité	O	O	_	_	_	_	_	_	_
de	O	O	_	_	_	_	_	_	_
tuteur	O	O	_	_	_	_	_	_	_
juridiquement	O	O	_	_	_	_	_	_	_
établi	O	O	_	_	_	_	_	_	_
aux	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1573,508,44/full/0/default.jpg
quatre	O	O	_	_	_	_	_	_	_
enfans	O	O	_	_	_	_	_	_	_
en	O	O	_	_	_	_	_	_	_
bas	O	O	_	_	_	_	_	_	_
âge	O	O	_	_	_	_	_	_	_
de	O	O	_	_	_	_	_	_	_
Frédéric	O	O	_	_	_	_	_	_	NoSpaceAfter
-	O	O	_	_	_	_	_	_	NoSpaceAfter
Henri	B-pers	O	_	_	_	_	_	_	_
_	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
Lequin	I-pers	O	_	_	_	_	_	_	_
de	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/615,1594,512,45/full/0/default.jpg
Fleurier	B-loc	O	_	_	_	_	_	_	_
et	O	O	_	_	_	_	_	_	_
de	O	O	_	_	_	_	_	_	_
Marie	B-pers	O	_	_	_	_	_	_	NoSpaceAfter
-	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
Louise	I-pers	O	_	_	_	_	_	_	_
Meuron	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
qui	O	O	_	_	_	_	_	_	_
sont	O	O	_	_	_	_	_	_	_
nommément	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	NoSpaceAfter
'	O	O	_	_	_	_	_	_	EndOfLine|NoSpaceAfter
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1617,507,44/full/0/default.jpg
Jouas	B-pers	O	_	_	_	_	_	_	_
Frédéric	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
Auguste	B-pers	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
Alexandre	B-pers	O	_	_	_	_	_	_	_
et	O	O	_	_	_	_	_	_	_
Louise	B-pers	O	_	_	_	_	_	_	_
-	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
Rosalio	I-pers	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1639,507,44/full/0/default.jpg
Lequin	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
fait	O	O	_	_	_	_	_	_	_
savoir	O	O	_	_	_	_	_	_	_
qu	O	O	_	_	_	_	_	_	NoSpaceAfter
'	O	O	_	_	_	_	_	_	NoSpaceAfter
il	O	O	_	_	_	_	_	_	_
se	O	O	_	_	_	_	_	_	_
présentera	O	O	_	_	_	_	_	_	_
en	O	O	_	_	_	_	_	_	_
dite	O	O	_	_	_	_	_	_	_
justice	O	O	_	_	_	_	_	_	_
le	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1660,508,44/full/0/default.jpg
samedi	O	O	_	_	_	_	_	_	_
30	O	O	_	_	_	_	_	_	_
janvier	O	O	_	_	_	_	_	_	_
courant	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
pour	O	O	_	_	_	_	_	_	_
y	O	O	_	_	_	_	_	_	_
solliciter	O	O	_	_	_	_	_	_	_
eu	O	O	_	_	_	_	_	_	_
faveur	O	O	_	_	_	_	_	_	_
de	O	O	_	_	_	_	_	_	_
ses	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1682,507,44/full/0/default.jpg
susdits	O	O	_	_	_	_	_	_	_
pupilles	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
une	O	O	_	_	_	_	_	_	_
renonciation	O	O	_	_	_	_	_	_	_
formelle	O	O	_	_	_	_	_	_	_
et	O	O	_	_	_	_	_	_	_
jiiridique	O	O	_	_	_	_	_	_	_
aux	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/616,1704,509,45/full/0/default.jpg
bien	O	O	_	_	_	_	_	_	_
3	O	O	_	_	_	_	_	_	_
et	O	O	_	_	_	_	_	_	_
dettes	O	O	_	_	_	_	_	_	_
présens	O	O	_	_	_	_	_	_	_
et	O	O	_	_	_	_	_	_	_
*	O	O	_	_	_	_	_	_	_
futurs	O	O	_	_	_	_	_	_	_
dudit	O	O	_	_	_	_	_	_	_
Frédéric	B-pers	O	_	_	_	_	_	_	_
Henri	I-pers	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1726,508,44/full/0/default.jpg
Lequin	I-pers	O	_	_	_	_	_	_	_
leur	O	O	_	_	_	_	_	_	_
père	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
En	O	O	_	_	_	_	_	_	_
conséquence	O	O	_	_	_	_	_	_	_
de	O	O	_	_	_	_	_	_	_
quoi	O	O	_	_	_	_	_	_	_
tous	O	O	_	_	_	_	_	_	_
ceux	O	O	_	_	_	_	_	_	_
qui	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/618,1747,507,45/full/0/default.jpg
pourraient	O	O	_	_	_	_	_	_	_
opposer	O	O	_	_	_	_	_	_	_
à	O	O	_	_	_	_	_	_	_
ladite	O	O	_	_	_	_	_	_	_
renonciation	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
sont	O	O	_	_	_	_	_	_	_
cités	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/618,1769,508,45/full/0/default.jpg
péremptoirement	O	O	_	_	_	_	_	_	_
à	O	O	_	_	_	_	_	_	_
se	O	O	_	_	_	_	_	_	_
présenter	O	O	_	_	_	_	_	_	_
en	O	O	_	_	_	_	_	_	_
justice	O	O	_	_	_	_	_	_	_
dudit	O	O	_	_	_	_	_	_	_
Val	B-loc	O	_	_	_	_	_	_	_
de	I-loc	O	_	_	_	_	_	_	NoSpaceAfter
-	I-loc	O	_	_	_	_	_	_	NoSpaceAfter
Travers	I-loc	O	_	_	_	_	_	_	_
1	O	O	_	_	_	_	_	_	_
©	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/619,1792,508,44/full/0/default.jpg
dit	O	O	_	_	_	_	_	_	_
30	O	O	_	_	_	_	_	_	_
janvier	O	O	_	_	_	_	_	_	_
cornant	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
_	O	O	_	_	_	_	_	_	NoSpaceAfter
poar	O	O	_	_	_	_	_	_	_
y	O	O	_	_	_	_	_	_	_
_	O	O	_	_	_	_	_	_	NoSpaceAfter
seuieuir	O	O	_	_	_	_	_	_	_
leurs	O	O	_	_	_	_	_	_	_
durits	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
(	O	O	_	_	_	_	_	_	NoSpaceAfter
«	O	O	_	_	_	_	_	_	_
14	O	O	_	_	_	_	_	_	_
s	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-01-04-a-p0002/617,1814,177,44/full/0/default.jpg
pain	O	O	_	_	_	_	_	_	_
»	O	O	_	_	_	_	_	_	_
«	O	O	_	_	_	_	_	_	_
la	O	O	_	_	_	_	_	_	_
forclusion	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	EndOfLine

# language = fr
# newspaper = EXP
# date = 1798-02-15
# document_id = EXP-1798-02-15-a-i0004
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/213,1230,242,53/full/0/default.jpg
AVIS	O	O	_	_	_	_	_	_	_
DIVERS	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/74,1258,533,44/full/0/default.jpg
1	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	_
Les	O	O	_	_	_	_	_	_	_
circonstances	O	O	_	_	_	_	_	_	_
ttu	O	O	_	_	_	_	_	_	_
moment	O	O	_	_	_	_	_	_	_
ont	O	O	_	_	_	_	_	_	_
engage	O	O	_	_	_	_	_	_	_
le	O	O	_	_	_	_	_	_	_
Magistrat	O	O	_	_	_	_	_	_	_
rie	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/95,1279,509,44/full/0/default.jpg
Neuchatel	B-loc	O	_	_	_	_	_	_	_
à	O	O	_	_	_	_	_	_	_
renvoyer	O	O	_	_	_	_	_	_	_
le	O	O	_	_	_	_	_	_	_
tirage	O	O	_	_	_	_	_	_	_
de	O	O	_	_	_	_	_	_	_
ia	O	O	_	_	_	_	_	_	_
première	O	O	_	_	_	_	_	_	_
classe	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/78,1300,525,45/full/0/default.jpg
dix	O	O	_	_	_	_	_	_	NoSpaceAfter
'	O	O	_	_	_	_	_	_	NoSpaceAfter
neuvième	O	O	_	_	_	_	_	_	_
Loterie	O	O	_	_	_	_	_	_	_
à	O	O	_	_	_	_	_	_	_
une	O	O	_	_	_	_	_	_	_
époque	O	O	_	_	_	_	_	_	_
plus	O	O	_	_	_	_	_	_	_
favorable	O	O	_	_	_	_	_	_	NoSpaceAfter
,	O	O	_	_	_	_	_	_	_
ce	O	O	_	_	_	_	_	_	_
dont	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/95,1323,510,45/full/0/default.jpg
on	O	O	_	_	_	_	_	_	_
aura	O	O	_	_	_	_	_	_	_
soin	O	O	_	_	_	_	_	_	_
d	O	O	_	_	_	_	_	_	NoSpaceAfter
'	O	O	_	_	_	_	_	_	NoSpaceAfter
informer	O	O	_	_	_	_	_	_	_
le	O	O	_	_	_	_	_	_	_
public	O	O	_	_	_	_	_	_	_
par	O	O	_	_	_	_	_	_	_
des	O	O	_	_	_	_	_	_	_
bulletins	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/80,1344,527,44/full/0/default.jpg
impri	O	O	_	_	_	_	_	_	NoSpaceAfter
'	O	O	_	_	_	_	_	_	NoSpaceAfter
mes	O	O	_	_	_	_	_	_	_
qui	O	O	_	_	_	_	_	_	_
seront	O	O	_	_	_	_	_	_	_
délivrés	O	O	_	_	_	_	_	_	_
par	O	O	_	_	_	_	_	_	_
les	O	O	_	_	_	_	_	_	_
Collecteurs	O	O	_	_	_	_	_	_	_
à	O	O	_	_	_	_	_	_	_
tous	O	O	_	_	_	_	_	_	_
les	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/95,1367,56,45/full/0/default.jpg
intéressés	O	O	_	_	_	_	_	_	NoSpaceAfter
.	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/75,1390,529,44/full/0/default.jpg
g	O	O	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	O	_	_	_	_	_	_	NoSpaceAfter
'	O	O	_	_	_	_	_	_	NoSpaceAfter
Tous	O	O	_	_	_	_	_	_	_
les	O	O	_	_	_	_	_	_	_
créanciers	O	O	_	_	_	_	_	_	_
à	O	O	_	_	_	_	_	_	_
la	O	O	_	_	_	_	_	_	_
masse	O	O	_	_	_	_	_	_	_
des	O	O	_	_	_	_	_	_	_
biens	O	O	_	_	_	_	_	_	_
du	O	O	_	_	_	_	_	_	_
nommé	O	O	_	_	_	_	_	_	EndOfLine
# segment_iiif_link = https://iiif.dhlab.epfl.ch/iiif_impresso/EXP-1798-02-15-a-p0002/81,1409,522,45/full/0/default.jpg
Jean	B-pers	O	_	_	_	_	_	_	NoSpaceAfter
